No,제목,학과,과정,년도,href,BERT_SCORE
69,코로나로 조기귀국 했습니다ㅎㅅㅎ 졸업여행 억울해서라도 뉴욕으로 갈거예요,경영학과,학부,2020,/partner/expReport.asp?id=16662&page=1&bgbn=R,0
68,코라나와 함꼐한 교환학생,경제학과,학부,2020,/partner/expReport.asp?id=16645&page=1&bgbn=R,0
67,"코로나 없이 2개월, 코로나와 함께 3개월",경제학부,학부,2020,/partner/expReport.asp?id=16592&page=1&bgbn=R,0
66,행복했던 뉴욕에서의 한학기~~,창의기술경영,학부,2018,/partner/expReport.asp?id=14976&page=1&bgbn=R,1
65,세상에서 제일 행복했던 뉴욕에서의 한 학기 ><,경영학과,학부,2018,/partner/expReport.asp?id=14817&page=1&bgbn=R,1
64,도시생활이 맞다면 정말 좋은 선택지,영어영문학과,학부,2017-2018,/partner/expReport.asp?id=14762&page=1&bgbn=R,1
63,간단한 한학기 버룩 교환학생 생활기,Economics,학부,2018,/partner/expReport.asp?id=14756&page=1&bgbn=R,1
62,뉴욕에서 살아본다는 것,의류환경학과,학부,2017,/partner/expReport.asp?id=14416&page=1&bgbn=R,1
61,Baruch - The City University of New York,경영학과,학부,2017,/partner/expReport.asp?id=14408&page=1&bgbn=R,0
60,뉴욕에서의 잊지 못할 한 학기,영어영문학과,학부,2017,/partner/expReport.asp?id=14297&page=1&bgbn=R,1
59,애증의 뉴욕,문화인류학과,학부,2017,/partner/expReport.asp?id=14244&page=2&bgbn=R,0
58,뉴욕에서의 1년,경제,학부,2016-2017,/partner/expReport.asp?id=14241&page=2&bgbn=R,0
57,New York,Comparative Literature and Culture,학부,2017,/partner/expReport.asp?id=14199&page=2&bgbn=R,1
56,뉴욕에서의 한 학기,경영학과,학부,2017,/partner/expReport.asp?id=14159&page=2&bgbn=R,1
55,많은 것을 배울 수 있었던 뉴욕 맨하탄 버룩대학에서의 한 학기,경영학과,학부,2017,/partner/expReport.asp?id=14064&page=2&bgbn=R,1
54,New York,화공생명공학과,학부,2017-1,/partner/expReport.asp?id=14026&page=2&bgbn=R,1
53,뉴욕에서의 6개월,경영학과,학부,2016,/partner/expReport.asp?id=13228&page=2&bgbn=R,1
52,Baruch College 파견경험보고서,경영학과,학부,2016,/partner/expReport.asp?id=13137&page=2&bgbn=R,1
51,Baruch College 경험보고서,정보산업공학과,학부,2016,/partner/expReport.asp?id=13002&page=2&bgbn=R,1
50,뉴욕에서의 1년,의류환경,학부,2015-2016,/partner/expReport.asp?id=12917&page=2&bgbn=R,0
49,Baruch College 파견 보고서,경영학과,학부,2015,/partner/expReport.asp?id=12613&page=3&bgbn=R,1
48,뉴욕 Baruch College 파견보고서,경영학과,학부,2015,/partner/expReport.asp?id=12609&page=3&bgbn=R,1
47,뉴욕,경영학과,학부,2015,/partner/expReport.asp?id=12295&page=3&bgbn=R,1
46,Baruch College 파견 보고서,불어불문학과,학부,2015,/partner/expReport.asp?id=12223&page=3&bgbn=R,1
45,뉴욕의 Baruch college,경제학,학부,2015,/partner/expReport.asp?id=12197&page=3&bgbn=R,0
44,맨하튼에서의 1년,경영학과,학부,2014,/partner/expReport.asp?id=12108&page=3&bgbn=R,0
43,"뉴욕, 이름만 들어도 가슴떨리는 그곳",경영학과,학부,2014,/partner/expReport.asp?id=10711&page=3&bgbn=R,1
42,"가장 미국적이지 않은 도시, 뉴욕",경영학과,학부,2014,/partner/expReport.asp?id=8653&page=3&bgbn=R,1
41,최고의 도시 NEW YORK,경영학과,학부,2014,/partner/expReport.asp?id=8640&page=3&bgbn=R,1
40,뉴욕 맨해튼에 위치한 Baruch College/CUNY,철학,학부,2014,/partner/expReport.asp?id=7162&page=3&bgbn=R,1
39,"꿈의 도시, 뉴욕",경영학과,학부,2013,/partner/expReport.asp?id=6968&page=4&bgbn=R,1
38,미동부 체험,경제학과,학부,2011-2012,/partner/expReport.asp?id=6777&page=4&bgbn=R,0
37,"전세계를 체험할 수 있는 곳, 뉴욕",경제학과,학부,2013,/partner/expReport.asp?id=6706&page=4&bgbn=R,1
36,뉴욕을 제대로 즐기고 싶다면 후회 없는 선택,불어불문학과,학부,2013,/partner/expReport.asp?id=6635&page=4&bgbn=R,0
35,뉴욕에서의 1년,불어불문학과,학부,2012-2013,/partner/expReport.asp?id=6587&page=4&bgbn=R,0
34,Baruch College - CUNY,경영학과,학부,2012-2013,/partner/expReport.asp?id=6379&page=4&bgbn=R,0
33,세계최고의 도시에서의 1년,경영학과,학부,2012,/partner/expReport.asp?id=6138&page=4&bgbn=R,1
32,상상하는 모든 것,경영,학부,2012,/partner/expReport.asp?id=5717&page=4&bgbn=R,0
31,뉴욕에서 두학기,경영학과,학부,2011,/partner/expReport.asp?id=5672&page=4&bgbn=R,1
30,Baruch College in NYC,영어영문/경영,학부,2010,/partner/expReport.asp?id=5227&page=4&bgbn=R,0
29,CUNY - Baruch,교육학과,학부,2011,/partner/expReport.asp?id=5213&page=5&bgbn=R,0
28,Baruch College,경영학과,학부,2010-2011,/partner/expReport.asp?id=5101&page=5&bgbn=R,1
27,뉴욕에서의 7개월,경영학과,학부,2011,/partner/expReport.asp?id=5098&page=5&bgbn=R,1
26,Baruch @Manhattan,경영학과,학부,2010,/partner/expReport.asp?id=4905&page=5&bgbn=R,1
25,Baruch College에서의 1학기,경영학과,학부,2010,/partner/expReport.asp?id=4633&page=5&bgbn=R,1
24,경험보고서,경영학과,학부,2010,/partner/expReport.asp?id=4574&page=5&bgbn=R,0
23,"New York, New York",영어영문/경영,학부,2009,/partner/expReport.asp?id=4430&page=5&bgbn=R,1
22,Own the City,신문방송학과,학부,2009,/partner/expReport.asp?id=4157&page=5&bgbn=R,1
21,경험보고서,경영학과,학부,2008-2009,/partner/expReport.asp?id=3726&page=5&bgbn=R,0
20,"New York, New York",경영학과,학부,2008,/partner/expReport.asp?id=3482&page=5&bgbn=R,1
19,"당신을 깊이 있게 만들어 줄 그 곳, NYC.",경영학과,학부,2007-2008,/partner/expReport.asp?id=3313&page=6&bgbn=R,1
18,경험보고서,경영대학 경영학과,학부,2007-2008,/partner/expReport.asp?id=3226&page=6&bgbn=R,0
17,많은 경험을 해보고 싶으신 분이라면 Baruch!,경영학과,학부,2006-2007,/partner/expReport.asp?id=2822&page=6&bgbn=R,1
16,Baruch College 파견 보고서,경영학과,학부,2007,/partner/expReport.asp?id=2608&page=6&bgbn=R,1
