No,제목,학과,과정,년도,href,BERT_SCORE
102,토론토 생활을 뒤로 하며,심리학과,학부,2019,/partner/expReport.asp?id=16675&page=1&bgbn=R,0
101,토론토대학교에서의 1년 생활,간호학과,학부,2019-2020,/partner/expReport.asp?id=16630&page=1&bgbn=R,0
100,U of T 에서의 1년,사회복지/문화인류학과,학부,2019-2020,/partner/expReport.asp?id=16514&page=1&bgbn=R,0
99,교환후기,경제,학부,2019-2020,/partner/expReport.asp?id=16462&page=1&bgbn=R,1
98,"가을과 겨울, 짧은 한 학기",철학과,학부,2019,/partner/expReport.asp?id=16407&page=1&bgbn=R,1
97,토론토대학에서의 한학기,산업공학과,학부,2019,/partner/expReport.asp?id=16334&page=1&bgbn=R,1
96,"University of Toronto, 2019 가을학기",국어국문학과,학부,2019,/partner/expReport.asp?id=16280&page=1&bgbn=R,1
95,토론토 대학교에서의 가을학기,정치외교학과,학부,2019,/partner/expReport.asp?id=16252&page=1&bgbn=R,1
94,토론토 대학교 교환 생활,심리학과,학부,2019,/partner/expReport.asp?id=16193&page=1&bgbn=R,1
93,Fall Semester at UofT,UIC,학부,2019,/partner/expReport.asp?id=16176&page=1&bgbn=R,1
92,U OF T에서 한학기,건축공학과,학부,2019,/partner/expReport.asp?id=16167&page=2&bgbn=R,1
91,토론토대학교에 대한 Micro Tip,행정학과,학부,2019,/partner/expReport.asp?id=16080&page=2&bgbn=R,0
90,2018년 UoT 가을학기,경영학과,학부,2018,/partner/expReport.asp?id=16042&page=2&bgbn=R,0
89,토론토대학교에서의 한학기,컴퓨터과학과,학부,2018,/partner/expReport.asp?id=15685&page=2&bgbn=R,1
88,University of Toronto에서의 1년 보내기,교육학과,학부,2018-2019,/partner/expReport.asp?id=15536&page=2&bgbn=R,0
87,캐나다 1년,언더우드학과 ud,학부,2018-2019,/partner/expReport.asp?id=15523&page=2&bgbn=R,0
86,University of Toronto에서의 가을학기,글로벌행정학과,학부,2018,/partner/expReport.asp?id=15429&page=2&bgbn=R,1
85,평생 기억에 남을 UofT,창의기술경영학과,학부,2018,/partner/expReport.asp?id=15397&page=2&bgbn=R,1
84,UofT의 한학기,정보인터렉션디자인과,학부,2018,/partner/expReport.asp?id=15341&page=2&bgbn=R,1
83,UofT에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=15330&page=2&bgbn=R,1
