No,제목,학과,과정,년도,href,BERT_SCORE
67,너무 소중하고 값진 추억이 된 UMD에서의 교환생활,영어영문/심리,학부,2020,/partner/expReport.asp?id=16481&page=1&bgbn=R,1
66,대학 생활 중 최고의 선택,생명공학과,학부,2019-2020,/partner/expReport.asp?id=16470&page=1&bgbn=R,1
65,행복했지만 슬펐던 70일,심리학과,학부,2020,/partner/expReport.asp?id=16458&page=1&bgbn=R,1
64,앞으로 살아갈 큰 원동력이 된 UMD 교환생활,영어영문학과,학부,2019,/partner/expReport.asp?id=16308&page=1&bgbn=R,1
63,너무나 행복했던 UMD 생활,UIC QRM,학부,2019,/partner/expReport.asp?id=16231&page=1&bgbn=R,1
62,UMD에서 행복했던 시간,화공생명공학과,학부,2019,/partner/expReport.asp?id=16140&page=1&bgbn=R,1
61,2019-2 UMD,UD 경제학과,학부,2019,/partner/expReport.asp?id=16129&page=1&bgbn=R,0
60,꿈 같았던 UMD 교환생활,영어영문학과,학부,2019,/partner/expReport.asp?id=16123&page=1&bgbn=R,0
59,많은 것을 배운 UMD에서의 한 학기,영어영문학과,학부,2019,/partner/expReport.asp?id=16096&page=1&bgbn=R,1
58,UMD에서의 한 학기,바이오융합,학부,2019,/partner/expReport.asp?id=15958&page=1&bgbn=R,1
57,한적한 여유를 즐길 수 있었던 UMD,UD 경제학과,학부,2019,/partner/expReport.asp?id=15611&page=2&bgbn=R,1
56,UMD 경험보고서,중어중문학과,학부,2019,/partner/expReport.asp?id=15587&page=2&bgbn=R,0
55,한적한 메대에서의 한학기,행정학과,학부,2019,/partner/expReport.asp?id=15562&page=2&bgbn=R,1
54,나에게 휴식같았던 메릴랜드에서의 일년,교육학과,학부,2018,/partner/expReport.asp?id=15502&page=2&bgbn=R,1
53,더 큰 세상을 경험했던 메릴랜드에서의 한 해,도시공학과,학부,2018,/partner/expReport.asp?id=15454&page=2&bgbn=R,1
52,하루하루가 다채로웠던 UMD,지구시스템과학과,학부,2018,/partner/expReport.asp?id=15404&page=2&bgbn=R,1
51,"University of Maryland, College Park",경제학부,학부,2018,/partner/expReport.asp?id=15378&page=2&bgbn=R,1
50,university of maryland 후기,경제학과,학부,2018,/partner/expReport.asp?id=15375&page=2&bgbn=R,1
49,UMD 경험보고서,수학과,학부,2018,/partner/expReport.asp?id=15369&page=2&bgbn=R,0
48,"UMD, 나를 바꿀 수 있던 곳",사학과,학부,2018-2,/partner/expReport.asp?id=15368&page=2&bgbn=R,1
47,University of Maryland(UMD)에서의 잊고 싶지 않은 한학기!,식품영양학과,학부,2018-2,/partner/expReport.asp?id=15313&page=3&bgbn=R,1
46,University of Maryland,사회학과,학부,2018,/partner/expReport.asp?id=15278&page=3&bgbn=R,1
45,2018-2 University of Maryland,Quantitative Risk Management,학부,2018,/partner/expReport.asp?id=15249&page=3&bgbn=R,0
44,"메릴랜드에서의 1년, 2017 가을부터 2018 봄!",불어불문학과,학부,2017-2018,/partner/expReport.asp?id=14821&page=3&bgbn=R,1
43,University of Maryland,언더우드국제학부,학부,2018,/partner/expReport.asp?id=14816&page=3&bgbn=R,1
42,메릴랜드에서의 잊지못할 한학기,경제학과,학부,2017,/partner/expReport.asp?id=14715&page=3&bgbn=R,1
41,"University of Maryland, College Park",언더우드국제대학 경제학,학부,2017,/partner/expReport.asp?id=14550&page=3&bgbn=R,1
40,메릴랜드에의 잊지못할 1년,아동가족학과,학부,2016-2017,/partner/expReport.asp?id=14156&page=3&bgbn=R,1
39,"내가 나에게 선물하는, 매릴랜드에서의 한 학기♥",교육학과,학부,2016,/partner/expReport.asp?id=13817&page=3&bgbn=R,1
38,UMD에서의 가을과 겨울,교육학과,학부,2016,/partner/expReport.asp?id=13748&page=3&bgbn=R,1
37,즐거웠던 UMCP에서의 반년의 시간,국어국문학과,학부,2016,/partner/expReport.asp?id=13742&page=4&bgbn=R,1
36,대학생활의 멋진 한 페이지를 장식한 UMD :),교육학과,학부,2015,/partner/expReport.asp?id=13325&page=4&bgbn=R,1
35,UMD에서의 1학기,경제학과,학부,2016,/partner/expReport.asp?id=13214&page=4&bgbn=R,1
34,UMD에서의 한 학기,교육학과,학부,2015,/partner/expReport.asp?id=13165&page=4&bgbn=R,1
33,UMD에서의 1년동안의 생활,경제학부,학부,2015-2016,/partner/expReport.asp?id=13025&page=4&bgbn=R,1
32,또 가고 싶은 UMD에서의 한 학기,UIC 정치외교학,학부,2016,/partner/expReport.asp?id=12982&page=4&bgbn=R,1
31,"UMD Spring, 2016",사학과,학부,2016,/partner/expReport.asp?id=12896&page=4&bgbn=R,1
30,좋은 추억을 만들어준 UMD,생활디자인,학부,2015,/partner/expReport.asp?id=12820&page=4&bgbn=R,1
29,행복했던 UMD 생활,행정학과,학부,2015,/partner/expReport.asp?id=12699&page=4&bgbn=R,1
28,메릴랜드 대학에서의 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=12017&page=4&bgbn=R,1
27,University of Maryland에서 보낸 한 학기,경제학과,학부,2009,/partner/expReport.asp?id=3936&page=5&bgbn=R,1
26,UMD에서의 한 학기,UIC정치외교학과,학부,2009,/partner/expReport.asp?id=3835&page=5&bgbn=R,1
25,University of Maryland at college park,정치외교학,학부,2008-2009,/partner/expReport.asp?id=3762&page=5&bgbn=R,1
24,다시 가고 싶은 University of Maryland,정치외교학과,학부,2008-2009,/partner/expReport.asp?id=3754&page=5&bgbn=R,1
23,UMD에서의 소중한 경험,행정학과,학부,2009,/partner/expReport.asp?id=3684&page=5&bgbn=R,1
22,University of Maryland at College Park,의류환경학과,학부,2009,/partner/expReport.asp?id=3669&page=5&bgbn=R,1
21,생생한 교환학생 이야기,법학과,학부,2007-2008,/partner/expReport.asp?id=3231&page=5&bgbn=R,1
20,미국 심장부에서 지낸 9개월,물리학과,학부,2007-2008,/partner/expReport.asp?id=3151&page=5&bgbn=R,1
19,University of Maryland,경영학과,학부,2007-2008,/partner/expReport.asp?id=3145&page=5&bgbn=R,1
18,즐거웠던 UMD에서의 한학기,경제학과,학부,2007,/partner/expReport.asp?id=3052&page=5&bgbn=R,1
17,꿈만 같았던 한 학기,신문방송학과,학부,2007,/partner/expReport.asp?id=3037&page=6&bgbn=R,0
16,나의 대학생활의 최고의 순간,정치외교학과,학부,2007,/partner/expReport.asp?id=3029&page=6&bgbn=R,1
15,"University of Maryland, College Park",생화학과,학부,2007,/partner/expReport.asp?id=2671&page=6&bgbn=R,1
14,University of Maryland at College Park,정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2576&page=6&bgbn=R,1
13,Maryland에서 짧았던 2학기를 보내고...,경영학과,학부,2006-2007,/partner/expReport.asp?id=2564&page=6&bgbn=R,1
12,짧지만 강한 인상을 남긴 UMCP,"정치외교학, 경제학 전공",학부,2005,/partner/expReport.asp?id=1916&page=6&bgbn=R,1
11,메릴랜드 주립대 100배 즐기기,정치외교학과,학부,2004-2005,/partner/expReport.asp?id=1600&page=6&bgbn=R,1
10,"김지영, University of Maryland at College Park",영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=993&page=6&bgbn=R,1
9,University of Maryland at College Park,경영학전공,학부,2002,/partner/expReport.asp?id=824&page=6&bgbn=R,1
8,"U of Maryland, College Park - 윤소정",경영학전공,학부,2002,/partner/expReport.asp?id=714&page=6&bgbn=R,1
7,"U of Maryland, College Park - 김태영",경영학전공,대학원,2002,/partner/expReport.asp?id=640&page=7&bgbn=R,1
6,"U of Maryland, College Park - 박혜빈",인문학부,학부,2001-2002,/partner/expReport.asp?id=572&page=7&bgbn=R,1
5,"U of Maryland, Collge Park - 박정민",경영학전공,대학원,2001,/partner/expReport.asp?id=559&page=7&bgbn=R,1
