No,제목,학과,과정,년도,href,BERT_SCORE
223,UAlbany_후기_진짜_진짜_최종본.docx,전기전자공학과,학부,2020,/partner/expReport.asp?id=16638&page=1&bgbn=R,1
222,뉴욕 주 알바니에서의 한 학기,심리학과,학부,2019,/partner/expReport.asp?id=16433&page=1&bgbn=R,0
221,한적하게 힐링하기 좋은 도시,문화인류학과,학부,2019,/partner/expReport.asp?id=16260&page=1&bgbn=R,1
220,소중한 알바니에서의 한 학기:),국어국문학과,학부,2019,/partner/expReport.asp?id=16251&page=1&bgbn=R,1
219,풍요로웠던 한 학기,신학과/영어영문학과,학부,2019,/partner/expReport.asp?id=16220&page=1&bgbn=R,0
218,알바니에서의 즐거웠던 한 학기!,대기과학과,학부,2019,/partner/expReport.asp?id=16210&page=1&bgbn=R,1
217,알바니에서의 한 학기,언론홍보영상학,학부,2019,/partner/expReport.asp?id=16164&page=1&bgbn=R,1
216,알바니에서의 1년,경영학과,학부,2019,/partner/expReport.asp?id=16130&page=1&bgbn=R,0
215,알바니에서의 잊지 못할 한학기,경영학과,학부,2019,/partner/expReport.asp?id=16116&page=1&bgbn=R,1
214,최선을 다 했지만 또 아쉬운 1년,경영학과,학부,2018-2019,/partner/expReport.asp?id=15712&page=1&bgbn=R,0
213,알바니에서 한학기,경영학과,학부,2019,/partner/expReport.asp?id=15636&page=2&bgbn=R,1
212,알바니,경영학과,학부,2019,/partner/expReport.asp?id=15617&page=2&bgbn=R,0
211,알바니에서 보낸 값진 시간,작곡과,학부,2019,/partner/expReport.asp?id=15610&page=2&bgbn=R,1
210,올버니의 봄학기,경영학과,학부,2019,/partner/expReport.asp?id=15593&page=2&bgbn=R,1
209,알바니에서의 잊지 못할 추억,중어중문학과,학부,2019,/partner/expReport.asp?id=15576&page=2&bgbn=R,1
208,한 단계 더 성장할 수 있었던 미국 교환학생 경험 at UAlbany,글로벌엘리트 학부,학부,2019,/partner/expReport.asp?id=15540&page=2&bgbn=R,1
207,올바니에서의 봄학기,영어영문학과,학부,2017,/partner/expReport.asp?id=15465&page=2&bgbn=R,1
206,알바니에서의 가을학기,사학과,학부,2018,/partner/expReport.asp?id=15422&page=2&bgbn=R,1
205,여유로웠던,정치외교학,학부,2018,/partner/expReport.asp?id=15412&page=2&bgbn=R,0
204,알바니에서의 가을학기,교회음악과,학부,2018,/partner/expReport.asp?id=15361&page=2&bgbn=R,1
203,Ualbany에서의 소중한 시간들!,신학,학부,2018-2,/partner/expReport.asp?id=15356&page=3&bgbn=R,1
202,평범하고도 색달랐던 알바니에서의 가을학기,심리학과,학부,2018,/partner/expReport.asp?id=15345&page=3&bgbn=R,1
201,알바니에서의 가을학기,신소재공학과,학부,2018,/partner/expReport.asp?id=15328&page=3&bgbn=R,1
200,재미 행복 신기,문헌정보학과,학부,2018,/partner/expReport.asp?id=15312&page=3&bgbn=R,1
199,여유로웠던 알바니에서의 한 학기,심리,학부,2018,/partner/expReport.asp?id=15255&page=3&bgbn=R,0
198,나에게 많은 경험을 선물해 준 Suny Albany,영어영문학과/ 경제학과,학부,2017,/partner/expReport.asp?id=15081&page=3&bgbn=R,1
197,행복했던 Albany에서의 한학기,경제학과,학부,2017,/partner/expReport.asp?id=14881&page=3&bgbn=R,1
196,잊을 수 없을 알바니에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=14780&page=3&bgbn=R,0
195,행복했던 알바니에서의 한 학기,응용통계학과,학부,2018,/partner/expReport.asp?id=14776&page=3&bgbn=R,0
194,공기 좋고 떠나기 좋은 Albany에서의 한 학기,생명공학과,학부,2018,/partner/expReport.asp?id=14761&page=3&bgbn=R,1
193,짧아서 너무나도 아쉬웠던 Albany에서의 한학기,신소재공학과,학부,2017,/partner/expReport.asp?id=14680&page=4&bgbn=R,1
192,알바니에서 편안했던 1년,경영학과,학부,2017,/partner/expReport.asp?id=14633&page=4&bgbn=R,0
191,행복했던 올버니에서의 한학기,테크노아트학부,학부,2017,/partner/expReport.asp?id=14541&page=4&bgbn=R,1
190,올버니에서의 가을학기,경영학과,학부,2017,/partner/expReport.asp?id=14524&page=4&bgbn=R,1
189,알바니의 밤은 신촌의 낮보다 아름답다,경제학과,학부,2017,/partner/expReport.asp?id=14491&page=4&bgbn=R,1
188,SUNY Albany 2017 가을학기 경험보고서,영어영문학과,학부,2017,/partner/expReport.asp?id=14436&page=4&bgbn=R,1
187,행복했던 올버니에서의 한학기!,경영학과,학부,2017,/partner/expReport.asp?id=14404&page=4&bgbn=R,1
186,알바니에서의 가을학기,영어영문학과,학부,2017,/partner/expReport.asp?id=14390&page=4&bgbn=R,1
185,"2017 가을, UAlbany에서의 한학기",응용통계학과,학부,2017,/partner/expReport.asp?id=14357&page=4&bgbn=R,1
184,행복했던 지난 1학기,사회학과,학부,2017,/partner/expReport.asp?id=14207&page=4&bgbn=R,1
183,자취하며 알바니에서 살아남기,스포츠레저학과/경영학과,학부,2017,/partner/expReport.asp?id=14018&page=5&bgbn=R,1
182,다양하고 알찬 경험을 할 수 있었던 SUNY ALBANY에서의 한학기 :),신소재공학과,학부,2017,/partner/expReport.asp?id=14002&page=5&bgbn=R,1
181,UAlbany 에서의 여유롭고 즐거웠던 한학기 :),지속개발협력학과,학부,2017,/partner/expReport.asp?id=13985&page=5&bgbn=R,1
180,SUNY at Albany 경험보고서,대기과학과,학부,2017,/partner/expReport.asp?id=13967&page=5&bgbn=R,1
179,Albany에서의 두 학기,컴퓨터과학과,학부,2016-2017,/partner/expReport.asp?id=13965&page=5&bgbn=R,0
178,공연으로 꽉 채운 알바니에서의 봄 학기,문화디자인경영,학부,2017,/partner/expReport.asp?id=13959&page=5&bgbn=R,0
177,2017 봄학기 경험보고서,전기전자공학과,학부,2017,/partner/expReport.asp?id=13957&page=5&bgbn=R,0
176,알바니에서의 여유로운 1년,심리학과,학부,2016-2017,/partner/expReport.asp?id=13947&page=5&bgbn=R,1
175,Albany에서의 1년,도시공학과,학부,2016-2017,/partner/expReport.asp?id=13942&page=5&bgbn=R,0
174,"새로운 경험, Albany에서의 한 학기를 마치며",경영학과,학부,2017,/partner/expReport.asp?id=13925&page=5&bgbn=R,1
173,SUNY Albany 짱,심리학과,학부,2016,/partner/expReport.asp?id=13828&page=6&bgbn=R,1
172,Albany에서의 두 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13809&page=6&bgbn=R,0
171,Albany에서 보낸 교환학기,경영학과,학부,2016,/partner/expReport.asp?id=13781&page=6&bgbn=R,1
170,Albany에서 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13675&page=6&bgbn=R,0
169,SUNY Albany에서의 한 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13601&page=6&bgbn=R,1
168,SUNY Albany에서의 두 학기,사회복지학과,학부,2016,/partner/expReport.asp?id=13576&page=6&bgbn=R,1
167,의미있었던 알바니에서의 한 학기,사회복지학과,학부,2016,/partner/expReport.asp?id=13430&page=6&bgbn=R,0
166,두 학기를 보낸 알바니,경영학과,학부,2015-2016,/partner/expReport.asp?id=13367&page=6&bgbn=R,0
165,SUNY Albany에서의 한 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13311&page=6&bgbn=R,1
164,봄학기의 알바니,문헌정보학과,학부,2016,/partner/expReport.asp?id=13206&page=6&bgbn=R,0
163,알바니에서의 한 학기,응용통계학과,학부,2016,/partner/expReport.asp?id=13183&page=7&bgbn=R,1
162,SUNY Albany에서의 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13116&page=7&bgbn=R,1
161,Albany에서 교환학생으로 살아남기!,경영학과,학부,2016,/partner/expReport.asp?id=13114&page=7&bgbn=R,1
160,알바니에서의 봄 학기,테크노아트학부,학부,2016,/partner/expReport.asp?id=12938&page=7&bgbn=R,1
159,SUNY Albany에서의 생활,영어영문학과,학부,2015-2016,/partner/expReport.asp?id=12899&page=7&bgbn=R,1
158,Albany에서의 의미있는 시간들,영어영문학과,학부,2015,/partner/expReport.asp?id=12793&page=7&bgbn=R,1
157,University at Albany에서 보낸 가을학기,문헌정보학/컴퓨터과학,학부,2015,/partner/expReport.asp?id=12635&page=7&bgbn=R,1
156,행복했던 2015년의 가을,신문방송학과/경영학과,학부,2015,/partner/expReport.asp?id=12561&page=7&bgbn=R,1
155,SUNY Albany 행복하고 자유로운 일년,영어영문학과/심리학과,학부,2014,/partner/expReport.asp?id=7539&page=7&bgbn=R,1
154,알바니에서의 1년,정치외교학과,학부,2014,/partner/expReport.asp?id=7531&page=7&bgbn=R,0
153,"잊지 못할 그 곳, University at Albany",영어영문학과,학부,2014,/partner/expReport.asp?id=7161&page=8&bgbn=R,1
152,알바니에서의 2014년 봄학기,사회학과,학부,2014,/partner/expReport.asp?id=7091&page=8&bgbn=R,1
151,"2014 봄, 미국, 알바니, 교환학생, 그리고 나",교육학과,학부,2014,/partner/expReport.asp?id=7090&page=8&bgbn=R,1
150,하루하루 보람과 기쁨이 넘쳤던 SUNY에서의 한 학기 완전정복!,사학과,학부,2014,/partner/expReport.asp?id=7062&page=8&bgbn=R,1
149,"많은 것을 선사해준 그 곳, 알바니",경영학과,학부,2013,/partner/expReport.asp?id=7027&page=8&bgbn=R,1
148,즐거웠지만 고생 꽤나 했던 교환학생생활,응용통계학과,학부,2013,/partner/expReport.asp?id=6896&page=8&bgbn=R,0
147,수니 알바니에서의 행복했던 한 해,화학과,학부,2013,/partner/expReport.asp?id=6881&page=8&bgbn=R,1
146,무엇과도 바꿀 수 없을 추억을 선물해준 알바니에서의 1년,언더우드국제대학,학부,2012-2013,/partner/expReport.asp?id=6832&page=8&bgbn=R,1
145,알바니 일년,경영학과,학부,2012,/partner/expReport.asp?id=6701&page=8&bgbn=R,0
144,즐거운 추억이 가득한 알바니에서의 한 학기,심리학과,학부,2013,/partner/expReport.asp?id=6677&page=8&bgbn=R,0
143,올버니의 봄,문헌정보학과/경제학과,학부,2013,/partner/expReport.asp?id=6669&page=9&bgbn=R,1
142,내 인생 최고의 시간을 선사해준 SUNY Albany에서의 반 학기,신문방송학과,학부,2013,/partner/expReport.asp?id=6640&page=9&bgbn=R,1
141,SUNY Albany에서의 봄 학기,의예과,학부,2013,/partner/expReport.asp?id=6468&page=9&bgbn=R,1
140,다시 없을 만큼 행복했던 알바니에서의 1년,정치외교학과,학부,2012-2013,/partner/expReport.asp?id=6359&page=9&bgbn=R,1
139,SUNY Albany,언더우드국제학부,학부,2012,/partner/expReport.asp?id=6226&page=9&bgbn=R,1
138,너무나 행복했던 SUNY-Albany에서의 한학기,문헌정보학과/경제학과,학부,2012,/partner/expReport.asp?id=6220&page=9&bgbn=R,1
137,SUNY Albany에서의 한 학기,언더우드국제대학,학부,2012,/partner/expReport.asp?id=6171&page=9&bgbn=R,1
136,내 대학생활 중 단 한번뿐인 교환학생 생활,경제학과,학부,2012,/partner/expReport.asp?id=6142&page=9&bgbn=R,0
135,University at Albany :),경영학과,학부,2012,/partner/expReport.asp?id=6137&page=9&bgbn=R,1
134,SUNY Albany에서의 2012년!,사학과,학부,2012,/partner/expReport.asp?id=6119&page=9&bgbn=R,1
133,알바니에서의 반년,영어영문학과,학부,2012,/partner/expReport.asp?id=6115&page=10&bgbn=R,1
132,더없이 행복했던 알바니에서의 1년,신문방송학과,학부,2012,/partner/expReport.asp?id=6111&page=10&bgbn=R,0
131,미국 알바니에서의 일년,영어영문학과,학부,2012,/partner/expReport.asp?id=5989&page=10&bgbn=R,0
130,알바니에서의 한학기!!,사회학과,학부,2012,/partner/expReport.asp?id=5867&page=10&bgbn=R,1
129,SUNY Albany에서의 한 학기!,정치외교학과,학부,2012,/partner/expReport.asp?id=5792&page=10&bgbn=R,1
128,알바니에서의 여유로운 한학기,응용통계학과,학부,2012,/partner/expReport.asp?id=5708&page=10&bgbn=R,1
127,Albany에서의 1년,경제학과,학부,2011-2012,/partner/expReport.asp?id=5700&page=10&bgbn=R,0
126,알바니에서의 1년,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5695&page=10&bgbn=R,0
125,Albany♡,경제학과,학부,2012,/partner/expReport.asp?id=5632&page=10&bgbn=R,1
124,알바니에서의 한학기,행정학과,학부,2012,/partner/expReport.asp?id=5628&page=10&bgbn=R,1
