No,제목,학과,과정,년도,href,BERT_SCORE
13,Suffolk University,정치외교학과,학부,2018,/partner/expReport.asp?id=15281&page=1&bgbn=R,0
12,Suffolk에서의 한 학기,실내건축학과,학부,2018,/partner/expReport.asp?id=15226&page=1&bgbn=R,0
11,Suffolk에서의 1년,경영학과,학부,2018,/partner/expReport.asp?id=15166&page=1&bgbn=R,0
10,보스턴 중심에서 즐기는 교환학생,경영학과,학부,2017,/partner/expReport.asp?id=14748&page=1&bgbn=R,0
9,보스턴 다운타운에 위치한 Suffolk University,언론홍보영상학부,학부,2017,/partner/expReport.asp?id=14260&page=1&bgbn=R,1
8,suffolk에서의 한 학기,국제학부 계량위험관리QRM,학부,2017,/partner/expReport.asp?id=13918&page=1&bgbn=R,1
7,보스턴 다운타운에서의 한 학기.,경영학과,학부,2017,/partner/expReport.asp?id=13900&page=1&bgbn=R,1
6,행복했던 나날,경영학과,학부,2016,/partner/expReport.asp?id=13656&page=1&bgbn=R,1
5,Suffolk에서의 교환생활,기계공학과,학부,2016,/partner/expReport.asp?id=13318&page=1&bgbn=R,0
4,매력적인 도시 보스턴에서의 교환학생을 즐겨보세요,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13309&page=1&bgbn=R,1
3,교환학생을 즐기기 위한 최고의 환경,경영,학부,2016,/partner/expReport.asp?id=12886&page=2&bgbn=R,1
2,Suffolk University에서의 한 학기,사회학과,학부,2007,/partner/expReport.asp?id=3222&page=2&bgbn=R,1
1,Memories of Boston and Bostonian,컴퓨터. 산업공학,학부,2007-2008,/partner/expReport.asp?id=3089&page=2&bgbn=R,1
