No,제목,학과,과정,년도,href,BERT_SCORE
93,"GMU, Fairfax, Virginia, The US",국제개발협력,대학원,2020,/partner/expReport.asp?id=16650&page=1&bgbn=R,1
92,조지메이슨에서의 한학기,의류환경학과,학부,2019,/partner/expReport.asp?id=16346&page=1&bgbn=R,1
91,GMU에서 인생 최고의 한 학기,영어영문학과,학부,2019,/partner/expReport.asp?id=16247&page=1&bgbn=R,1
90,다채롭게 행복했던 Gmu에서의 한 학기,국어국문학과,학부,2018,/partner/expReport.asp?id=16245&page=1&bgbn=R,1
89,영원히 가슴 속에 기억될 GMU에서의 시간들,경제학과,학부,2019,/partner/expReport.asp?id=16233&page=1&bgbn=R,1
88,조지메이슨에서의 행복했던 한 학기,문화인류학과,학부,2019,/partner/expReport.asp?id=16222&page=1&bgbn=R,1
87,행복하고 여유로운 GMU에서의 한 학기,창의기술경영학과,학부,2019,/partner/expReport.asp?id=16219&page=1&bgbn=R,1
86,gmu에서 가장 행복했던 한 학기!,경영학과,학부,2019,/partner/expReport.asp?id=16213&page=1&bgbn=R,1
85,George mason univerity에서 행복했던 한 학기,문헌정보학과/경영학과,학부,2019,/partner/expReport.asp?id=16143&page=1&bgbn=R,0
84,조지메이슨에서의 1년,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=16115&page=1&bgbn=R,0
83,George Mason 에서 한 학기,경영학과,학부,2019,/partner/expReport.asp?id=16100&page=2&bgbn=R,1
82,조지메이슨에서의 행복했던 1년,교육학과,학부,2018-2019,/partner/expReport.asp?id=15903&page=2&bgbn=R,1
81,또 가고 싶은 조지메이슨 대학교,영어영문학과,학부,2018-2019,/partner/expReport.asp?id=15698&page=2&bgbn=R,1
80,뜻깊었던 GMU에서의 한학기,경영학과,학부,2019,/partner/expReport.asp?id=15649&page=2&bgbn=R,1
79,gmu에서의 한 학기,시스템생물학과,학부,2019,/partner/expReport.asp?id=15635&page=2&bgbn=R,1
78,오롯이 행복했던 1년의 시간.,산업공학과,학부,2018-2019,/partner/expReport.asp?id=15604&page=2&bgbn=R,0
77,앞으로의 대학생활을 모두 합쳐도 가장 행복한 한 학기!,산업공학과,학부,2019,/partner/expReport.asp?id=15594&page=2&bgbn=R,1
76,행복했던 한 학기,경영학과,학부,2019,/partner/expReport.asp?id=15578&page=2&bgbn=R,0
75,행복했던 한 학기,경영학과,학부,2019,/partner/expReport.asp?id=15566&page=2&bgbn=R,0
74,오롯이 행복했던 GMU에서의 한 학기,국어국문학과,학부,2018,/partner/expReport.asp?id=15379&page=2&bgbn=R,1
73,GMU에서의 한학기,응용통계학과,학부,2018,/partner/expReport.asp?id=15360&page=3&bgbn=R,1
72,꿈처럼 행복했던 시간,경영학과,학부,2018,/partner/expReport.asp?id=15295&page=3&bgbn=R,1
71,정말 많은 경험을 했던 조지 메이슨에서의 1년,경영학과,학부,2018,/partner/expReport.asp?id=15232&page=3&bgbn=R,0
70,조지메이슨에서 보낸 한학기,기계공학과,학부,2018,/partner/expReport.asp?id=15215&page=3&bgbn=R,1
69,값진 경험을 한 한학기,아동가족학과,학부,2018,/partner/expReport.asp?id=15193&page=3&bgbn=R,1
68,잊을 수 없는 GMU에서의 한 학기,신소재공학과,학부,2018,/partner/expReport.asp?id=15187&page=3&bgbn=R,1
