No,제목,학과,과정,년도,href,BERT_SCORE
70,샌디에고에서의 일년,아동가족학과,학부,2015-2016,/partner/expReport.asp?id=13932&page=1&bgbn=R,1
69,샌디에고 일년,대기과학과,학부,2014-2015,/partner/expReport.asp?id=12407&page=1&bgbn=R,1
68,샌디에고에서의 2학기,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12164&page=1&bgbn=R,1
67,San Diego State Univ. 교환학생,경영학부,학부,2014-2015,/partner/expReport.asp?id=11900&page=1&bgbn=R,1
66,즐거웠던 샌디에이고 생활,응용통계학과,학부,2014-2015,/partner/expReport.asp?id=11891&page=1&bgbn=R,0
65,샌디에고에서의 1년,신소재공학과,학부,2013-2014,/partner/expReport.asp?id=7350&page=1&bgbn=R,1
64,일장춘몽과 같았던 한 학기.,정보산업공학과,학부,2014,/partner/expReport.asp?id=7082&page=1&bgbn=R,1
63,sdsu 교환 생활,사회학과,학부,2012-2013,/partner/expReport.asp?id=6349&page=1&bgbn=R,0
62,"the Golden State, 천국♥",행정학과,학부,2012,/partner/expReport.asp?id=6262&page=1&bgbn=R,1
61,SDSU에서의,경제학과,학부,2012,/partner/expReport.asp?id=6261&page=1&bgbn=R,1
60,San Diego에서의 행복했던 한 학기,영어영문학과,학부,2012,/partner/expReport.asp?id=6246&page=2&bgbn=R,1
59,"샌디에고- 꼭 다시 가고 싶은,!",교육학과,학부,2012,/partner/expReport.asp?id=6168&page=2&bgbn=R,1
58,잊을수 없는 샌디에고에서의 1년,행정학과,학부,2012,/partner/expReport.asp?id=6022&page=2&bgbn=R,0
57,꿈같은 샌디에고에서의 추억들,경제학과,학부,2012,/partner/expReport.asp?id=5772&page=2&bgbn=R,1
56,"샌디에고주립대학교에 다녀와서,",정치외교학과,학부,2012,/partner/expReport.asp?id=5689&page=2&bgbn=R,1
55,짧고도 길었던 나의 샌디에고,영어영문학과,학부,2011,/partner/expReport.asp?id=5484&page=2&bgbn=R,1
54,내마음의 고향 샌디에고,정치외교학과,학부,2011,/partner/expReport.asp?id=5472&page=2&bgbn=R,1
53,잊지못할 한학기@SDSU :),언더우드 국제대학 국제학과,학부,2010,/partner/expReport.asp?id=5183&page=2&bgbn=R,1
52,Loving San Diego,정보통계학과,학부,2010-2011,/partner/expReport.asp?id=5128&page=2&bgbn=R,0
51,샌디에고에서의 1년,정치외교학과,학부,2009-2010,/partner/expReport.asp?id=5116&page=2&bgbn=R,1
50,SDSU!,전기전자공학과,학부,2010-2011,/partner/expReport.asp?id=5097&page=3&bgbn=R,1
49,SDSU에서의 1년,경제학과,학부,2010,/partner/expReport.asp?id=4805&page=3&bgbn=R,0
48,선미의 SDSU 이야기,"수학, 응용통계학",학부,2010,/partner/expReport.asp?id=4696&page=3&bgbn=R,1
47,"지상낙원, SDSU!",독어독문학과,학부,2010,/partner/expReport.asp?id=4659&page=3&bgbn=R,1
46,"San Diego, 내생애 가장 행복했던 순간",사회학과,학부,2009-2010,/partner/expReport.asp?id=4593&page=3&bgbn=R,1
45,SDSU,사학과,학부,2010,/partner/expReport.asp?id=4575&page=3&bgbn=R,1
44,Sunshine City San Diego,건축학(5년제),학부,2008,/partner/expReport.asp?id=4561&page=3&bgbn=R,1
43,샌디에고. 잊을 수 없는 시간들,아동가족학과,학부,2010,/partner/expReport.asp?id=4508&page=3&bgbn=R,1
42,햇살 가득한 SDSU,영어영문학과,학부,2010,/partner/expReport.asp?id=4315&page=3&bgbn=R,1
41,꿈같은 San Diego!,정치외교/경영,학부,2009-2010,/partner/expReport.asp?id=4292&page=3&bgbn=R,1
40,SDSU와 SD Life,응용통계/경제,학부,2009,/partner/expReport.asp?id=4263&page=4&bgbn=R,0
39,햇빛 가득한 San Diego,경제학과,학부,09-10,/partner/expReport.asp?id=4253&page=4&bgbn=R,1
38,내 인생 가장 즐거웠던 추억,사회학과,학부,2009-2010,/partner/expReport.asp?id=4239&page=4&bgbn=R,1
37,Go! Azetec!! 내 가슴에 남은 SDSU,경제/응용통계,학부,2009-2010,/partner/expReport.asp?id=4236&page=4&bgbn=R,1
36,Life in San Diego and SDSU,경제학과,학부,2009,/partner/expReport.asp?id=4115&page=4&bgbn=R,1
35,San Diego 그리고 SDSU,경영학과,학부,2009,/partner/expReport.asp?id=4061&page=4&bgbn=R,1
34,추억한가득 SDSU,불어불문학과,학부,2008-2009,/partner/expReport.asp?id=4039&page=4&bgbn=R,1
33,life @ SD,전기전자공학과,학부,2009,/partner/expReport.asp?id=4002&page=4&bgbn=R,1
32,My San Diego Life,행정학과,학부,2009,/partner/expReport.asp?id=3998&page=4&bgbn=R,0
31,San Diego에서의 1년.,사학,학부,2009,/partner/expReport.asp?id=3967&page=4&bgbn=R,0
30,SDSU,경제학과,학부,2009,/partner/expReport.asp?id=3901&page=5&bgbn=R,1
29,SDSU,경영대학,학부,2007,/partner/expReport.asp?id=3893&page=5&bgbn=R,1
28,눈부신 샌디에고,경영학과,학부,2008,/partner/expReport.asp?id=3846&page=5&bgbn=R,1
27,SDSU♡,주거환경학과,학부,2008-2009,/partner/expReport.asp?id=3843&page=5&bgbn=R,1
26,샌디에고 주립대,경영학과,학부,2008-2009,/partner/expReport.asp?id=3811&page=5&bgbn=R,1
25,SDSU,화학공학,학부,2009,/partner/expReport.asp?id=3808&page=5&bgbn=R,1
24,SD LIFE ®,경제학과,학부,2009,/partner/expReport.asp?id=3761&page=5&bgbn=R,1
23,생애 최고의 시간들,정치외교학과,학부,2009,/partner/expReport.asp?id=3685&page=5&bgbn=R,1
22,잊지못할 SDSU.,산업공학과,학부,2009,/partner/expReport.asp?id=3641&page=5&bgbn=R,1
21,The paradise!,교육학과/영문학과,학부,2007-2008,/partner/expReport.asp?id=3515&page=5&bgbn=R,1
20,Go Aztec!,기계공학과,학부,2008,/partner/expReport.asp?id=3508&page=6&bgbn=R,1
19,"SDSU, and unforgettable sunset",주거환경학과,학부,2007,/partner/expReport.asp?id=3290&page=6&bgbn=R,1
18,경험 보고서;;,철학과 사회학과,학부,2007-2008,/partner/expReport.asp?id=3190&page=6&bgbn=R,0
17,햇살 가득한 샌디애고,전기전자,학부,2007,/partner/expReport.asp?id=3176&page=6&bgbn=R,1
16,마음을 비추는 햇살. 센디에고.,주거환경학과,학부,2007,/partner/expReport.asp?id=3154&page=6&bgbn=R,1
15,Go Aztecs!,사회계열,학부,2007-2008,/partner/expReport.asp?id=3129&page=6&bgbn=R,1
14,SDSU.,경제학과,학부,2007,/partner/expReport.asp?id=3062&page=6&bgbn=R,1
13,San Diego State University...,전기전자공학부,학부,2006-2007,/partner/expReport.asp?id=2581&page=6&bgbn=R,0
12,인생에서 가장 행복했던 나날들 @ SDSU,컴퓨터 산업공학,학부,2006,/partner/expReport.asp?id=2354&page=6&bgbn=R,1
11,San Diego: Enjoy the Beach and Sunset!!,영어영문학과,학부,2006,/partner/expReport.asp?id=2319&page=6&bgbn=R,1
10,San Diego State University,기계공학과,학부,2006,/partner/expReport.asp?id=2271&page=7&bgbn=R,0
9,Sunny Southern San Diego - SDSU,중어중문학과,학부,2006,/partner/expReport.asp?id=2045&page=7&bgbn=R,0
8,샌디에고에서 세계를 경험하다.,주거환경,학부,2005,/partner/expReport.asp?id=1759&page=7&bgbn=R,1
7,"One of the greatest places in the world, SD",경영학과,학부,2004-2005,/partner/expReport.asp?id=1709&page=7&bgbn=R,1
6,"살기좋은 도시 샌디에고, 그리고 SDSU",경영학과,학부,2005,/partner/expReport.asp?id=1563&page=7&bgbn=R,1
5,SDSU에서의 한학기,기계전자공학부,학부,2004,/partner/expReport.asp?id=1394&page=7&bgbn=R,1
4,CSU-San Diego State University,유럽어문학부,학부,2002-2003,/partner/expReport.asp?id=1002&page=7&bgbn=R,0
3,CSI Sandiego State Univ. - 이서경,신문방송학과,학부,1998,/partner/expReport.asp?id=708&page=7&bgbn=R,1
2,San Diego State Univ. - 현성수,유럽어문학부,학부,1999-2000,/partner/expReport.asp?id=692&page=7&bgbn=R,1
1,CSU San Diego State Univ. - 전정순,신문방송학과,학부,2001,/partner/expReport.asp?id=421&page=7&bgbn=R,1
