No,제목,학과,과정,년도,href,BERT_SCORE
79,한여름밤의 꿈같았던 3개월간의 하와이 생활,의류환경학과,학부,2020,/partner/expReport.asp?id=16685&page=1&bgbn=R,1
78,꿈에 나오는 하와이,의류환경학과,학부,2020,/partner/expReport.asp?id=16614&page=1&bgbn=R,0
77,너무 좋아서 아쉬움만 남는 하와이에서의 짧은 생활,대기과학과,학부,2020,/partner/expReport.asp?id=16380&page=1&bgbn=R,1
76,잊지 못할 하와이에서의 한 학기,"UIC 비교문학과 문화, UIC 국제학과",학부,2019,/partner/expReport.asp?id=16288&page=1&bgbn=R,1
75,"인생 최고의 선택, Hawai'i","비교문학과문화, 정보인터랙션디자인",학부,2019,/partner/expReport.asp?id=16163&page=1&bgbn=R,1
74,UHM 교환학생 보고,생명공학,학부,2018,/partner/expReport.asp?id=15581&page=1&bgbn=R,0
73,UHM 교환 후기,정치외교학과,학부,2018,/partner/expReport.asp?id=15175&page=1&bgbn=R,0
72,하와이에서의 교환학생 생활,불어불문학과,학부,2018,/partner/expReport.asp?id=14841&page=1&bgbn=R,0
71,"그저 최고, 하와이 생활",국어국문학과,학부,2016,/partner/expReport.asp?id=14754&page=1&bgbn=R,1
70,행복했던 하와이 생활,경영학과,학부,2016,/partner/expReport.asp?id=14689&page=1&bgbn=R,1
69,하와이 교환학생,UIC 국제학과,학부,2017,/partner/expReport.asp?id=14438&page=2&bgbn=R,0
68,안 갔더라면 땅을 치고 후회했을 하와이 교환학생,의류환경,학부,2017,/partner/expReport.asp?id=14035&page=2&bgbn=R,0
67,한 여름 밤의 꿈 같았던 1학기,바이오융합,학부,2017,/partner/expReport.asp?id=13908&page=2&bgbn=R,1
66,하와이 대학교에서의 한학기,사회복지학과,학부,2015,/partner/expReport.asp?id=13734&page=2&bgbn=R,1
65,University of Hawaii at Manoa 교환 후기,정치외교학과,학부,2015,/partner/expReport.asp?id=13494&page=2&bgbn=R,1
64,University of Hawaii at Manoa 후기,아동가족학과,학부,2015,/partner/expReport.asp?id=13153&page=2&bgbn=R,1
63,하와이에서의 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=13069&page=2&bgbn=R,1
62,하와이에서의 한 학기,중어중문학과,학부,2016,/partner/expReport.asp?id=12939&page=2&bgbn=R,1
61,후회없는 하와이에서의 한 학기,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=12921&page=2&bgbn=R,1
60,2016 봄학기,경제학과,학부,2016,/partner/expReport.asp?id=12919&page=2&bgbn=R,1
59,평생 잊을 수 없는 하와이에서의 즐거운 시간,체육교육학과,학부,2016,/partner/expReport.asp?id=12918&page=3&bgbn=R,1
58,University of Hawai'i at Manoa,전기전자공학과,학부,2016,/partner/expReport.asp?id=12916&page=3&bgbn=R,1
57,"꼭 다시 돌아가고 싶은 곳, 하와이",경영학과,학부,2015,/partner/expReport.asp?id=12731&page=3&bgbn=R,1
56,University of Hawaii at Manoa 파견보고서,경영학과,학부,2015,/partner/expReport.asp?id=12705&page=3&bgbn=R,1
55,하와이 교환학생 10개월,불어불문학과,학부,2014-2015,/partner/expReport.asp?id=12054&page=3&bgbn=R,1
54,"하와이, 호접지몽의 한 학기",기계공학과,학부,2015,/partner/expReport.asp?id=12008&page=3&bgbn=R,1
53,하와이에서의 한학기,경영학과,학부,2015,/partner/expReport.asp?id=11980&page=3&bgbn=R,1
52,절대 추천! 최강 힐링과 교육의 장소 하와이!!,아시아학부,학부,2014-2015,/partner/expReport.asp?id=11898&page=3&bgbn=R,1
51,지상 낙원에서의 4개월,경영학과,학부,2014,/partner/expReport.asp?id=11884&page=3&bgbn=R,1
50,"따뜻했던 섬, 하와이에서의 한학기",경영학과,학부,2014,/partner/expReport.asp?id=10758&page=3&bgbn=R,1
49,"공부하기, 즐기기, 경험하기 - 모든 것이 완벽한 하와이 UHM",영어영문학과,학부,2014,/partner/expReport.asp?id=8587&page=4&bgbn=R,1
48,하와이 주립대학을 다녀와서,언더우드국제대학 경제학과,학부,2012,/partner/expReport.asp?id=7417&page=4&bgbn=R,1
47,University of Hawaii at Manoa,경영학과,학부,2014,/partner/expReport.asp?id=7267&page=4&bgbn=R,1
46,"University of Hawaii,",UIC ASD,학부,2014,/partner/expReport.asp?id=7217&page=4&bgbn=R,1
45,지상낙원 하와이,경제학과,학부,2014,/partner/expReport.asp?id=7127&page=4&bgbn=R,1
44,자연과 함께한 UHM에서의 한학기,철학과,학부,2013,/partner/expReport.asp?id=7117&page=4&bgbn=R,1
43,제 2의 고향 같은 하와이,정치외교학과,학부,2013-2014,/partner/expReport.asp?id=7066&page=4&bgbn=R,0
42,꼭 다시 가고싶은 그리운 Hawaii,사회복지학과,학부,2013,/partner/expReport.asp?id=6986&page=4&bgbn=R,1
41,행복했던 하와이에서의 가을학기,신문방송학과,학부,2013,/partner/expReport.asp?id=6977&page=4&bgbn=R,1
40,따뜻한 하와이,응용통계학과,학부,2013,/partner/expReport.asp?id=6901&page=4&bgbn=R,1
39,A wonderful Fall semester at UHM,정치외교,학부,2013,/partner/expReport.asp?id=6826&page=5&bgbn=R,1
38,소중한 추억으로 남은 하와이에서의 한학기,행정학과,학부,2013,/partner/expReport.asp?id=6705&page=5&bgbn=R,1
37,하와이 대학교,영어영문학과,학부,2013,/partner/expReport.asp?id=6503&page=5&bgbn=R,1
36,하와이에서의 한 학기,철학과,학부,2013,/partner/expReport.asp?id=6361&page=5&bgbn=R,1
35,너무너무 행복했던 하와이에서의 한학기,신문방송학과,학부,2012,/partner/expReport.asp?id=6100&page=5&bgbn=R,1
34,"후회없는 선택, 하와이",정치외교학과,학부,2012,/partner/expReport.asp?id=6045&page=5&bgbn=R,1
33,낙원에서의 꿈 같았던 한 학기,정치외교학과,학부,2012,/partner/expReport.asp?id=5999&page=5&bgbn=R,1
32,행복했던 6개월!,경영학과,학부,2012,/partner/expReport.asp?id=5996&page=5&bgbn=R,1
31,소중한 낙원 하와이에서의 시간들,경제학과,학부,2012,/partner/expReport.asp?id=5692&page=5&bgbn=R,1
30,지상 천국 하와이에서의 교환학생,행정학과,학부,2012,/partner/expReport.asp?id=5655&page=5&bgbn=R,1
29,내 인생 최고의 날들,사회복지학과,학부,2011,/partner/expReport.asp?id=5509&page=6&bgbn=R,1
28,지상낙원 하와이에서의 5개월,경영,학부,2011,/partner/expReport.asp?id=5343&page=6&bgbn=R,1
27,인생에서 무엇과도 바꿀 수 없는 아름다운 추억!,시스템생물학과,학부,2011,/partner/expReport.asp?id=5316&page=6&bgbn=R,1
26,바로 그 하와이-,경제학과,학부,2011,/partner/expReport.asp?id=5063&page=6&bgbn=R,1
25,University of Hawaii at Manoa,UIC,학부,2011,/partner/expReport.asp?id=4986&page=6&bgbn=R,1
24,Aloha!,Comparative Literature and Culture,학부,2010,/partner/expReport.asp?id=4854&page=6&bgbn=R,1
23,지상낙원 하와이에서의 한학기,신문방송학과,학부,2010,/partner/expReport.asp?id=4643&page=6&bgbn=R,1
22,알로하 하와이,경영학과,학부,2009,/partner/expReport.asp?id=4017&page=6&bgbn=R,0
21,낭만의 섬 하와이 :),경영학과,학부,2009,/partner/expReport.asp?id=4007&page=6&bgbn=R,1
20,하와이 주립대 경험보고서,경영학과,학부,2009,/partner/expReport.asp?id=3911&page=6&bgbn=R,1
19,하와이대학에서의 교환학생 경험 보고서,경영학과,학부,2008,/partner/expReport.asp?id=3725&page=7&bgbn=R,0
18,"다양한 문화가 공존하는 곳, 하와이",중어중문학,학부,2009,/partner/expReport.asp?id=3548&page=7&bgbn=R,1
17,태어나서 처음으로 느낀 평온함....하와이,경영학과,학부,2008,/partner/expReport.asp?id=3382&page=7&bgbn=R,1
16,University of Hawaii - 꿈만 같은 1년,경영학과,학부,2008,/partner/expReport.asp?id=3374&page=7&bgbn=R,1
15,Let's go to the Paradise!,경영학과,학부,2007,/partner/expReport.asp?id=2810&page=7&bgbn=R,1
14,공부 + 휴양 + 기후 모든것이 완벽한 곳!,인문학부,학부,2006,/partner/expReport.asp?id=2462&page=7&bgbn=R,1
13,아름다운 Hawaii.,경영학과,학부,2006,/partner/expReport.asp?id=2159&page=7&bgbn=R,1
12,다양성과 푸른 자연이 최대 장점인 하와이,심리학과,학부,2006,/partner/expReport.asp?id=2101&page=7&bgbn=R,1
11,지금이라도 당장 돌아가고 싶은 곳 Hawaii,경영학과,학부,2005,/partner/expReport.asp?id=1871&page=7&bgbn=R,1
10,"U of Hawaii, Manoa",영어영문학과,학부,2005,/partner/expReport.asp?id=1856&page=7&bgbn=R,1
9,"꿈만 같던 일 년, 하와이로의 초대",사회복지학과,학부,2003,/partner/expReport.asp?id=1033&page=8&bgbn=R,1
8,지상 낙원 하와이?,경영학전공,학부,2003,/partner/expReport.asp?id=1021&page=8&bgbn=R,1
7,U of Hawaii - 성지하,인문학부,학부,2002,/partner/expReport.asp?id=749&page=8&bgbn=R,0
6,U of Hawaii - 신민수,경영학전공,학부,2001,/partner/expReport.asp?id=633&page=8&bgbn=R,1
5,"U of Hawaii, Manoa - 이주영",사회학전공,학부,2001,/partner/expReport.asp?id=437&page=8&bgbn=R,1
4,"U of Hawaii, Manoa - 김현아",유럽어문학부,학부,2001,/partner/expReport.asp?id=436&page=8&bgbn=R,1
3,"U of Hawaii, Manoa - 전성준",경제학전공,대학원,2001,/partner/expReport.asp?id=435&page=8&bgbn=R,1
2,"U of Hawaii, Manoa - 김경석",경영대학원,대학원,2001,/partner/expReport.asp?id=434&page=8&bgbn=R,1
1,U of Hawaii at Manoa-김인덕,심리학전공,학부,2000-2001,/partner/expReport.asp?id=282&page=8&bgbn=R,1
