No,제목,학과,과정,년도,href,BERT_SCORE
81,속세에서 벗어나 힐링하고 온 날들,"국어국문학과, 경영학과",학부,2020,/partner/expReport.asp?id=16549&page=1&bgbn=R,1
80,"인생의 전환점이 되어준, 감사했던 1년 교환 생활",언더우드학부 경제학전공,학부,2019-2020,/partner/expReport.asp?id=16412&page=1&bgbn=R,0
79,NTU에서의 한 학기,생명공학과,학부,2019,/partner/expReport.asp?id=16337&page=1&bgbn=R,1
78,NTU 에서의 한 학기,언더우드국제대학 에너지환경융합과,학부,2019,/partner/expReport.asp?id=16211&page=1&bgbn=R,1
77,행복했던 NTU에서의 한 학기,의공학부,학부,2019,/partner/expReport.asp?id=16135&page=1&bgbn=R,1
76,NTU에서의 한 학기,응용통계학과,학부,2019,/partner/expReport.asp?id=16124&page=1&bgbn=R,1
75,"가깝고도 먼 나라, 싱가포르에서의 한학기",문화인류학과,학부,2019,/partner/expReport.asp?id=16058&page=1&bgbn=R,1
74,"조화로운 더운 나라, 싱가포르",경영학과,학부,2019,/partner/expReport.asp?id=15812&page=1&bgbn=R,1
73,NTU 좋아요 여러분,전기전자공학부,학부,2019,/partner/expReport.asp?id=15671&page=1&bgbn=R,1
72,NTU에서 교환의 경험,화공생명공학과,학부,2019,/partner/expReport.asp?id=15662&page=1&bgbn=R,0
71,NTU에서의 한 학기,신소재공학과,학부,2019,/partner/expReport.asp?id=15621&page=2&bgbn=R,1
70,"싱가폴, 그리고 난양공대에서의 일년",문화디자인경영학과,학부,2018-2019,/partner/expReport.asp?id=15620&page=2&bgbn=R,1
69,NTU에서의 한학기를 정리하며,생명공학과,학부,2019,/partner/expReport.asp?id=15612&page=2&bgbn=R,1
68,NTU 봄학기 교환학생,화공생명공학과,학부,2019,/partner/expReport.asp?id=15582&page=2&bgbn=R,0
67,싱가포르에서의 4개월,생활디자인학과/경영학과,학부,2019,/partner/expReport.asp?id=15570&page=2&bgbn=R,1
66,싱가폴 교환학생,기계공학부,학부,2018,/partner/expReport.asp?id=15151&page=2&bgbn=R,0
65,난양공대에서의 한학기,경영학과,학부,2018,/partner/expReport.asp?id=15150&page=2&bgbn=R,1
64,싱가폴에서 4개월,신소재공학과,학부,2018,/partner/expReport.asp?id=15147&page=2&bgbn=R,1
63,대학생활 중 가장,테크노아트학부(TAD),학부,2018,/partner/expReport.asp?id=15143&page=2&bgbn=R,1
62,NTU 경험보고서,경제학과,학부,2018,/partner/expReport.asp?id=15141&page=2&bgbn=R,0
61,NTU 교환경험보고서,경영학과,학부,2018,/partner/expReport.asp?id=15023&page=3&bgbn=R,0
60,소소하게 써내려간 4개월의 요약,화학과,학부,2018,/partner/expReport.asp?id=15004&page=3&bgbn=R,0
59,NTU에서의 한학기,정보통계학과,학부,2018,/partner/expReport.asp?id=15003&page=3&bgbn=R,1
58,NTU 교환학생 합격생들을 위한 현실적인 조언.,정보통계학과,학부,2018,/partner/expReport.asp?id=14957&page=3&bgbn=R,1
57,NTU에서의 도전기,경영학과,학부,2018,/partner/expReport.asp?id=14928&page=3&bgbn=R,1
56,투자 대비 큰 수확을 얻을 수 있는 곳,언론홍보영상학부,학부,2018,/partner/expReport.asp?id=14864&page=3&bgbn=R,0
55,내 인생 최고의 한 학기,언론홍보영상학부,학부,2017,/partner/expReport.asp?id=14605&page=3&bgbn=R,1
54,ntu에서의 행복한추억,응용통계학과,학부,2017,/partner/expReport.asp?id=14582&page=3&bgbn=R,1
53,NTU에서의 짧은 한 학기,생활디자인학과,학부,2017,/partner/expReport.asp?id=14429&page=3&bgbn=R,1
52,학교가 너무 좋았어요!! NTU에서의 한학기 잊을 수 없을거에요......,의공학부,학부,2017,/partner/expReport.asp?id=14352&page=3&bgbn=R,1
51,NTU에서 1년,의공학부,학부,2017,/partner/expReport.asp?id=14351&page=4&bgbn=R,0
50,행복했던 한학기,스포츠레저학과 / 응용통계학과,학부,2016,/partner/expReport.asp?id=13677&page=4&bgbn=R,1
49,난양공대에서의 한 학기.,대기과학과,학부,2014,/partner/expReport.asp?id=13648&page=4&bgbn=R,1
48,NTU에서의 한 학기,의공학부,학부,2016,/partner/expReport.asp?id=13516&page=4&bgbn=R,1
47,싱가폴 난양이공대학에서의 한 학기,신학과,학부,2016,/partner/expReport.asp?id=13424&page=4&bgbn=R,1
46,다양함과 역동성을 품고있는 싱가포르,신문방송학과,학부,2015,/partner/expReport.asp?id=12736&page=4&bgbn=R,1
45,ntu에서의 한 학기,중어중문학과,학부,2015,/partner/expReport.asp?id=12708&page=4&bgbn=R,1
44,기대했던 것과 기대하지 않은 것,경제학과,학부,2015,/partner/expReport.asp?id=12619&page=4&bgbn=R,0
43,NTU에서의 한학기,화공생명공학과,학부,2015,/partner/expReport.asp?id=12151&page=4&bgbn=R,1
42,뜨거웠던 NTU에서의 기억,화공생명공학,학부,2015,/partner/expReport.asp?id=11882&page=4&bgbn=R,1
41,난양공대에서의 한학기 생활,동아시아국제학부,학부,2014,/partner/expReport.asp?id=10779&page=5&bgbn=R,1
40,난양공대에서의 한 학기,전기전자공학과,학부,2014,/partner/expReport.asp?id=8623&page=5&bgbn=R,1
39,"아시아 허브, 싱가포르에서의 성장",정치외교학과,학부,2014,/partner/expReport.asp?id=8613&page=5&bgbn=R,1
38,NTU에서의 한 학기,생활디자인,학부,2014,/partner/expReport.asp?id=7511&page=5&bgbn=R,1
37,짧지만 행복했던 NTU에서의 한 학기,신문방송학과,학부,2014,/partner/expReport.asp?id=7500&page=5&bgbn=R,1
36,난양공대에서의 1년,토목공학과,학부,2013-2014,/partner/expReport.asp?id=7352&page=5&bgbn=R,0
35,NTU에서 교환생활,화공생명공학과,학부,2013,/partner/expReport.asp?id=7274&page=5&bgbn=R,0
34,NTU에서의 한학기,경영학과,학부,2013,/partner/expReport.asp?id=6842&page=5&bgbn=R,1
33,교환학생경험보고서,대기과학과,학부,2013,/partner/expReport.asp?id=6767&page=5&bgbn=R,0
32,NTU 에서의 공학수업,전기전자공학과,학부,2013,/partner/expReport.asp?id=6716&page=5&bgbn=R,1
31,NTU 에서의 잊지 못할 한 학기,UIC 경제학,학부,2013,/partner/expReport.asp?id=6583&page=6&bgbn=R,1
30,NTU 경험보고서,수학과,학부,2012,/partner/expReport.asp?id=6197&page=6&bgbn=R,0
29,한학기동안의 NTU에서의 경험.,기계공학과,학부,2012,/partner/expReport.asp?id=5831&page=6&bgbn=R,1
28,NTU에서의 한학기,정보산업공학과,학부,2011,/partner/expReport.asp?id=5532&page=6&bgbn=R,1
27,교환학생경험보고서,기계공학,학부,2011,/partner/expReport.asp?id=5328&page=6&bgbn=R,0
26,난양대학교에서 의미있는 한 학기,화공생명공학과,학부,2011,/partner/expReport.asp?id=5274&page=6&bgbn=R,1
25,NTU경험보고서,의류환경학과,학부,2011,/partner/expReport.asp?id=5265&page=6&bgbn=R,0
24,교환학생보고서,영어영문,학부,2009,/partner/expReport.asp?id=4009&page=6&bgbn=R,0
23,교환학생 경험보고서.,중어중문학과,학부,2009,/partner/expReport.asp?id=3988&page=6&bgbn=R,0
22,NTU 교환학생 경험 보고서,교육학과,학부,2009,/partner/expReport.asp?id=3941&page=6&bgbn=R,0
21,NTU 에서의 4개월,정보산업공학과,학부,2009,/partner/expReport.asp?id=3922&page=7&bgbn=R,1
20,미래를 위한 투자강국 싱가폴의 NTU,컴퓨터산공공학과,학부,2007-2008,/partner/expReport.asp?id=3223&page=7&bgbn=R,0
19,경험보고서,컴퓨터산업공학부,학부,2007,/partner/expReport.asp?id=3034&page=7&bgbn=R,1
18,경험보고서,중문,학부,2007,/partner/expReport.asp?id=3001&page=7&bgbn=R,1
17,"NTU, 질높은 수업과 다양한 경험",기계공학과,학부,2007,/partner/expReport.asp?id=2921&page=7&bgbn=R,0
16,unforgettable moments in NTU,영어영문학과,학부,2006,/partner/expReport.asp?id=2709&page=7&bgbn=R,1
15,NTU는 최선의 선택,중어중문학,학부,2006-2007,/partner/expReport.asp?id=2584&page=7&bgbn=R,1
14,잊을수 없는 NTU,경제학과,학부,2005,/partner/expReport.asp?id=1970&page=7&bgbn=R,0
13,NTU에서 생긴 일,토목환경공학전공,학부,2005,/partner/expReport.asp?id=1925&page=7&bgbn=R,1
12,난양대학교,기계공학부,학부,2005,/partner/expReport.asp?id=1670&page=7&bgbn=R,1
11,NTU에서의 한학기,재료공학부,학부,2005,/partner/expReport.asp?id=1553&page=8&bgbn=R,1
10,NTU 에서의 삶,금속시스템공학전공,학부,2004,/partner/expReport.asp?id=1509&page=8&bgbn=R,1
9,My Second Home,영어영문학전공,학부,2004,/partner/expReport.asp?id=1499&page=8&bgbn=R,1
8,평생 잊을 수 없을 1년,경영학전공,학부,2004,/partner/expReport.asp?id=1479&page=8&bgbn=R,1
7,The life of NTU,화학공학전공,학부,2003,/partner/expReport.asp?id=1016&page=8&bgbn=R,1
6,"도심속, 일분간의 여유- 난양 대학교",신문방송학과,학부,2002-2003,/partner/expReport.asp?id=1012&page=8&bgbn=R,1
5,ntu 경험보고서,상경대학,학부,2002,/partner/expReport.asp?id=789&page=8&bgbn=R,1
4,싱가폴 난양 공과 대학 교환 학생 후기~,상경대학,학부,2002,/partner/expReport.asp?id=745&page=8&bgbn=R,0
3,Nanyang Technological Univ. - 박주완,사회환경시스템공학부,학부,1999-2000,/partner/expReport.asp?id=694&page=8&bgbn=R,1
2,Nanyang Technological Univ. - 최훈우,금속시스템공학전공,학부,2002,/partner/expReport.asp?id=600&page=8&bgbn=R,1
1,Nanyang Technological Univ.-김상학,금속시스템공학전공,학부,1999,/partner/expReport.asp?id=81&page=9&bgbn=R,1
