,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,23,행복했던 Westminster의 한 학기,정치외교학과,학부,2016,/partner/expReport.asp?id=14397&page=1&bgbn=R,1,0.9039903283119202
1,22,후회 없었던 Westminster College에서의 일년,영어영문,학부,2016-2017,/partner/expReport.asp?id=13911&page=1&bgbn=R,1,0.7621957659721375
2,21,웨스트민스터에서의 일 년,심리학과,학부,2016,/partner/expReport.asp?id=13725&page=1&bgbn=R,1,0.6775053143501282
3,20,Westminster 에서의 잊지 못할 한 학기,경제학과,학부,2015,/partner/expReport.asp?id=13452&page=1&bgbn=R,1,0.9394807815551758
4,19,Westminster College에서의 한 학기,노어노문학과,학부,2016,/partner/expReport.asp?id=13164&page=1&bgbn=R,1,0.6468037962913513
5,18,Westminster에서의 여유로웠던 1년,아동가족학/심리학,학부,2015-2016,/partner/expReport.asp?id=13159&page=1&bgbn=R,0,0.8496886491775513
6,17,새로운 문화를 경험할 수 있던 시기,생활디자인/언론홍보영상,학부,2015,/partner/expReport.asp?id=12495&page=1&bgbn=R,1,0.7439010739326477
7,16,최고의 일년,영어영문,학부,2014,/partner/expReport.asp?id=12305&page=1&bgbn=R,1,0.9339922070503235
8,15,많이 성숙했던 시간,디자인/심리학과,학부,2014,/partner/expReport.asp?id=12231&page=1&bgbn=R,1,0.7709715962409973
9,14,예상과는 달랐지만 값진 경험이었던 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=12218&page=1&bgbn=R,0,0.8355726003646851
10,13,Westminter College 에서의 한학기!,신학과,학부,2013,/partner/expReport.asp?id=6981&page=2&bgbn=R,1,0.724187433719635
11,12,Westminster college에서의 따뜻한 한학기,정치외교학과,학부,2013,/partner/expReport.asp?id=6914&page=2&bgbn=R,1,0.9126150608062744
12,11,잊지못할 Westminster에서의 한 학기,심리학과,학부,2011,/partner/expReport.asp?id=5293&page=2&bgbn=R,1,0.9082924127578735
13,10,2011 Westminster에서의 값진 1년,영어영문학과,학부,2011,/partner/expReport.asp?id=5239&page=2&bgbn=R,0,0.838952898979187
14,9,내 인생의 전환점이 된 시간,경영학과,학부,2010,/partner/expReport.asp?id=4250&page=2&bgbn=R,1,0.8856844305992126
15,8,westminster college 만의 장점을 최대한 활용하세요,신문방송학과,학부,2009,/partner/expReport.asp?id=4086&page=2&bgbn=R,1,0.49292832612991333
16,7,Westminster에서의 따뜻했던 시간,신문방송학과,학부,2008-2009,/partner/expReport.asp?id=3903&page=2&bgbn=R,1,0.9369722008705139
17,6,Westminster 교환학생 경험보고서,경영학과,학부,2008,/partner/expReport.asp?id=3417&page=2&bgbn=R,0,0.6136277318000793
18,5,westminster에서의 한 학기,영어영문,학부,2008,/partner/expReport.asp?id=3200&page=2&bgbn=R,1,0.645369291305542
19,4,Westminster 경험 보고서,심리학과,학부,2006,/partner/expReport.asp?id=2322&page=2&bgbn=R,0,0.6353806853294373
20,3,Westminster에서의 일년,영어영문학과,학부,2005,/partner/expReport.asp?id=1945&page=3&bgbn=R,0,0.6775053143501282
21,2,Westminster 경험보고서,심리학전공,학부,2004,/partner/expReport.asp?id=1504&page=3&bgbn=R,0,0.6353806853294373
22,1,westminster,영어영문학전공,학부,2004,/partner/expReport.asp?id=1501&page=3&bgbn=R,1,0.47254469990730286
