,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,56,2020년 1학기 보코니 교환학생 후기 (distance learning),의류환경학과/경영학과,학부,2020-1,/partner/expReport.asp?id=16603&page=1&bgbn=R,1,0.6095213890075684
1,55,그리울 밀라노 그리울 보꼬니ㅠ,창의기술경영,학부,2019-2,/partner/expReport.asp?id=16270&page=1&bgbn=R,1,0.37687793374061584
2,54,보코니 교환학생 후기,의류환경학과/경영학과,학부,2019-2,/partner/expReport.asp?id=16191&page=1&bgbn=R,0,0.47048524022102356
3,53,밀라노 안오면 후회할걸?,심리학/경영학,학부,2019,/partner/expReport.asp?id=15780&page=1&bgbn=R,1,0.5307000279426575
4,52,애정하는 밀라노와 보코니 대학교 (꿀팁+자세함!),사학과/ 경영학과,학부,2019-1,/partner/expReport.asp?id=15732&page=1&bgbn=R,1,0.8350344896316528
5,51,밀라노 다시 보내주세요..ㅠㅠ,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15716&page=1&bgbn=R,1,0.9055573344230652
6,50,최고의 선택,경영학과,학부,2017,/partner/expReport.asp?id=15564&page=1&bgbn=R,1,0.9231100082397461
7,49,밀라노에서의 한학기,정보인터렉션디자인,학부,2018,/partner/expReport.asp?id=15335&page=1&bgbn=R,1,0.645369291305542
8,48,밀라노 한량되기,UIC,학부,2017,/partner/expReport.asp?id=14945&page=1&bgbn=R,0,0.5021167993545532
9,47,밀라노에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=14911&page=1&bgbn=R,1,0.645369291305542
10,46,밀라노 Bocconi university 꿀팁 대방출!,경영학과,학부,2018,/partner/expReport.asp?id=14907&page=2&bgbn=R,1,0.627352237701416
11,45,밀라노에서 놀기,경영학과,학부,2017,/partner/expReport.asp?id=14184&page=2&bgbn=R,0,0.1591348797082901
12,44,교환학생 보고서,UIC,학부,2016-2017,/partner/expReport.asp?id=14141&page=2&bgbn=R,0,0.6132471561431885
