,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,223,UAlbany_후기_진짜_진짜_최종본.docx,전기전자공학과,학부,2020,/partner/expReport.asp?id=16638&page=1&bgbn=R,1,0.4922413229942322
1,222,뉴욕 주 알바니에서의 한 학기,심리학과,학부,2019,/partner/expReport.asp?id=16433&page=1&bgbn=R,0,0.7671940326690674
2,221,한적하게 힐링하기 좋은 도시,문화인류학과,학부,2019,/partner/expReport.asp?id=16260&page=1&bgbn=R,1,0.6294812560081482
3,220,소중한 알바니에서의 한 학기:),국어국문학과,학부,2019,/partner/expReport.asp?id=16251&page=1&bgbn=R,1,0.6777924299240112
4,219,풍요로웠던 한 학기,신학과/영어영문학과,학부,2019,/partner/expReport.asp?id=16220&page=1&bgbn=R,0,0.6875510215759277
5,218,알바니에서의 즐거웠던 한 학기!,대기과학과,학부,2019,/partner/expReport.asp?id=16210&page=1&bgbn=R,1,0.8553128242492676
6,217,알바니에서의 한 학기,언론홍보영상학,학부,2019,/partner/expReport.asp?id=16164&page=1&bgbn=R,1,0.6609646081924438
7,216,알바니에서의 1년,경영학과,학부,2019,/partner/expReport.asp?id=16130&page=1&bgbn=R,0,0.6609646081924438
8,215,알바니에서의 잊지 못할 한학기,경영학과,학부,2019,/partner/expReport.asp?id=16116&page=1&bgbn=R,1,0.8440077304840088
9,214,최선을 다 했지만 또 아쉬운 1년,경영학과,학부,2018-2019,/partner/expReport.asp?id=15712&page=1&bgbn=R,0,0.7778491377830505
10,213,알바니에서 한학기,경영학과,학부,2019,/partner/expReport.asp?id=15636&page=2&bgbn=R,1,0.25273144245147705
11,212,알바니,경영학과,학부,2019,/partner/expReport.asp?id=15617&page=2&bgbn=R,0,0.3022213578224182
12,211,알바니에서 보낸 값진 시간,작곡과,학부,2019,/partner/expReport.asp?id=15610&page=2&bgbn=R,1,0.5084779262542725
13,210,올버니의 봄학기,경영학과,학부,2019,/partner/expReport.asp?id=15593&page=2&bgbn=R,1,0.5584536194801331
14,209,알바니에서의 잊지 못할 추억,중어중문학과,학부,2019,/partner/expReport.asp?id=15576&page=2&bgbn=R,1,0.9335860013961792
15,208,한 단계 더 성장할 수 있었던 미국 교환학생 경험 at UAlbany,글로벌엘리트 학부,학부,2019,/partner/expReport.asp?id=15540&page=2&bgbn=R,1,0.7109347581863403
16,207,올바니에서의 봄학기,영어영문학과,학부,2017,/partner/expReport.asp?id=15465&page=2&bgbn=R,1,0.8332825303077698
17,206,알바니에서의 가을학기,사학과,학부,2018,/partner/expReport.asp?id=15422&page=2&bgbn=R,1,0.7984894514083862
18,205,여유로웠던,정치외교학,학부,2018,/partner/expReport.asp?id=15412&page=2&bgbn=R,1,0.736290693283081
19,204,알바니에서의 가을학기,교회음악과,학부,2018,/partner/expReport.asp?id=15361&page=2&bgbn=R,1,0.7984894514083862
20,203,Ualbany에서의 소중한 시간들!,신학,학부,2018-2,/partner/expReport.asp?id=15356&page=3&bgbn=R,1,0.8201391100883484
21,202,평범하고도 색달랐던 알바니에서의 가을학기,심리학과,학부,2018,/partner/expReport.asp?id=15345&page=3&bgbn=R,1,0.8142770528793335
22,201,알바니에서의 가을학기,신소재공학과,학부,2018,/partner/expReport.asp?id=15328&page=3&bgbn=R,1,0.7984894514083862
23,200,재미 행복 신기,문헌정보학과,학부,2018,/partner/expReport.asp?id=15312&page=3&bgbn=R,1,0.9364905953407288
24,199,여유로웠던 알바니에서의 한 학기,심리,학부,2018,/partner/expReport.asp?id=15255&page=3&bgbn=R,0,0.7434175610542297
25,198,나에게 많은 경험을 선물해 준 Suny Albany,영어영문학과/ 경제학과,학부,2017,/partner/expReport.asp?id=15081&page=3&bgbn=R,1,0.8412739038467407
26,197,행복했던 Albany에서의 한학기,경제학과,학부,2017,/partner/expReport.asp?id=14881&page=3&bgbn=R,1,0.8661054372787476
27,196,잊을 수 없을 알바니에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=14780&page=3&bgbn=R,0,0.8433132171630859
28,195,행복했던 알바니에서의 한 학기,응용통계학과,학부,2018,/partner/expReport.asp?id=14776&page=3&bgbn=R,0,0.813193142414093
29,194,공기 좋고 떠나기 좋은 Albany에서의 한 학기,생명공학과,학부,2018,/partner/expReport.asp?id=14761&page=3&bgbn=R,1,0.8118666410446167
30,193,짧아서 너무나도 아쉬웠던 Albany에서의 한학기,신소재공학과,학부,2017,/partner/expReport.asp?id=14680&page=4&bgbn=R,1,0.8497437238693237
31,192,알바니에서 편안했던 1년,경영학과,학부,2017,/partner/expReport.asp?id=14633&page=4&bgbn=R,0,0.6521246433258057
32,191,행복했던 올버니에서의 한학기,테크노아트학부,학부,2017,/partner/expReport.asp?id=14541&page=4&bgbn=R,1,0.8661054372787476
33,190,올버니에서의 가을학기,경영학과,학부,2017,/partner/expReport.asp?id=14524&page=4&bgbn=R,1,0.8365696668624878
34,189,알바니의 밤은 신촌의 낮보다 아름답다,경제학과,학부,2017,/partner/expReport.asp?id=14491&page=4&bgbn=R,1,0.868550181388855
35,188,SUNY Albany 2017 가을학기 경험보고서,영어영문학과,학부,2017,/partner/expReport.asp?id=14436&page=4&bgbn=R,1,0.775530219078064
36,187,행복했던 올버니에서의 한학기!,경영학과,학부,2017,/partner/expReport.asp?id=14404&page=4&bgbn=R,1,0.8649512529373169
37,186,알바니에서의 가을학기,영어영문학과,학부,2017,/partner/expReport.asp?id=14390&page=4&bgbn=R,1,0.7984894514083862
38,185,"2017 가을, UAlbany에서의 한학기",응용통계학과,학부,2017,/partner/expReport.asp?id=14357&page=4&bgbn=R,1,0.7834794521331787
