,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,39,도쿄에서의 소중한 한 학기,불어불문학과,학부,2019-2020,/partner/expReport.asp?id=16595&page=1&bgbn=R,1,0.8862078189849854
1,38,와세다 대학교에서의 한 학기를 마치며,영어영문학과,학부,2019,/partner/expReport.asp?id=16497&page=1&bgbn=R,1,0.9183923006057739
2,37,와세다 대학교에서의 1학기,물리학과,학부,2019,/partner/expReport.asp?id=16304&page=1&bgbn=R,1,0.7780575752258301
3,36,Exchange Studentship at Waseda,Underwood PSIR,학부,2018,/partner/expReport.asp?id=15447&page=1&bgbn=R,1,0.5123575925827026
4,35,길고도 짧았던 와세다 1년,언더우드 정보인터렉션디자인학과,학부,2018-2019,/partner/expReport.asp?id=15372&page=1&bgbn=R,1,0.7037268877029419
5,34,waseda,식품영양학과,학부,2018-2019,/partner/expReport.asp?id=15362&page=1&bgbn=R,0,0.50729900598526
6,33,도쿄 와세다대학에서의 한학기,사회학과,학부,2018,/partner/expReport.asp?id=14975&page=1&bgbn=R,1,0.8299855589866638
7,32,와세다 그리고 도쿄에서의 한 학기,사회학과,학부,2017,/partner/expReport.asp?id=14343&page=1&bgbn=R,1,0.8055272102355957
8,31,와세다를 다니며 보낸 꿈같았던 봄과 여름,언더우드국제학부 비교문학과 문화,학부,2017,/partner/expReport.asp?id=14179&page=1&bgbn=R,1,0.872747540473938
9,30,Study Abroad at Waseda,UIC - 경제,학부,2016-2017,/partner/expReport.asp?id=13782&page=1&bgbn=R,1,0.5123575925827026
10,29,"와세다에서의 한 학기,모든 날이 좋았다",경영학과,학부,2016,/partner/expReport.asp?id=13604&page=2&bgbn=R,1,0.9273052215576172
11,28,알찼던 와세다에서의 1년,사회학과,학부,2015,/partner/expReport.asp?id=13378&page=2&bgbn=R,1,0.8625532388687134
12,27,행복하고 알찼던 와세다대학교에서의 1년,국제학과,학부,2015-2016,/partner/expReport.asp?id=13369&page=2&bgbn=R,1,0.9183322191238403
13,26,Exchange Semester at Waseda University,GSIS,대학원,2014-2015,/partner/expReport.asp?id=11846&page=2&bgbn=R,1,0.5122702717781067
14,25,다시 돌아가고 싶은 니시와세다 2초메,UIC-경제,학부,2013,/partner/expReport.asp?id=6722&page=2&bgbn=R,1,0.9269310235977173
15,24,와세다 SILS 교환학생 후기,UIC 경제,학부,2013,/partner/expReport.asp?id=6562&page=2&bgbn=R,0,0.6345840096473694
16,23,와세다 대학 가을 학기 프로그램,UIC,학부,2012,/partner/expReport.asp?id=6288&page=2&bgbn=R,0,0.7441009879112244
17,22,와세다에서 보낸 최고의 1년,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5844&page=2&bgbn=R,1,0.9115033149719238
18,21,와세다의 추억,경영학과,학부,2010-2011,/partner/expReport.asp?id=5154&page=2&bgbn=R,1,0.8580549955368042
19,20,와세다에서의 추억을 돌아보며.,철학,학부,2010-2011,/partner/expReport.asp?id=4839&page=2&bgbn=R,1,0.9278198480606079
20,19,와세다대학 SILS에서 잊지 못할 1년,UIC,학부,2009-2010,/partner/expReport.asp?id=4540&page=3&bgbn=R,1,0.7539604902267456
21,18,Waseda Univ.- 신민성,작업치료학과,학부,2009,/partner/expReport.asp?id=4232&page=3&bgbn=R,1,0.44447827339172363
22,17,Waseda Univ. - 이병욱,의공학부,학부,2008-2009,/partner/expReport.asp?id=3909&page=3&bgbn=R,1,0.5122702717781067
23,16,와세다대학을 다녀와서,경제학과,학부,2008-2009,/partner/expReport.asp?id=3841&page=3&bgbn=R,1,0.6556336879730225
24,15,Waseda Uni - 박선영,경영학과,학부,2007-2008,/partner/expReport.asp?id=3306&page=3&bgbn=R,1,0.6013140082359314
25,14,몓덋밹묈둾,신문방송학/철학,학부,2007,/partner/expReport.asp?id=3021&page=3&bgbn=R,0,0.50729900598526
26,13,Waseda Univ. - 원현주,경영학과,학부,2006-2007,/partner/expReport.asp?id=2744&page=3&bgbn=R,1,0.4360867142677307
27,12,WASEDA SILS,경영/경제학과,학부,2006-2007,/partner/expReport.asp?id=2546&page=3&bgbn=R,0,0.5230967998504639
28,11,잊지 못할 와세다에서의 1년.,국어국문학과,학부,2006,/partner/expReport.asp?id=2529&page=3&bgbn=R,1,0.8532633781433105
29,10,생애 가장 특별한 1년을 보낸 곳,사회복지학과,학부,2006-2007,/partner/expReport.asp?id=2528&page=3&bgbn=R,0,0.974526047706604
30,9,와세다..다시 돌아가고 싶은 그 곳..,경영학과,학부,2005-2006,/partner/expReport.asp?id=2508&page=4&bgbn=R,1,0.939929723739624
