,No,제목,학과,과정,년도,href,RNN_SCORE
0,64,행복했던 UCR에서의 기억,사회학과,학부,2020,/partner/expReport.asp?id=16622&page=1&bgbn=R,0.931499719619751
1,63,UCR에서의 1학기,영어영문학과,학부,2019,/partner/expReport.asp?id=15745&page=1&bgbn=R,0.7415863871574402
2,62,평생 잊지 못할 캘리포니아에서의 6개월,전기전자공학부,학부,2019,/partner/expReport.asp?id=15695&page=1&bgbn=R,0.8982897996902466
3,61,"UCR에서의 두쿼터, 새로운 곳에서의 새로운 경험",중어중문학과,학부,2018,/partner/expReport.asp?id=14855&page=1&bgbn=R,0.9784756898880005
4,60,UCR에서의 1년,경영학과,학부,2016-2017,/partner/expReport.asp?id=14116&page=1&bgbn=R,0.731432318687439
5,59,UCR 생활 개관,문과대학 중어중문학과,학부,2016-2017,/partner/expReport.asp?id=14012&page=1&bgbn=R,0.4938117265701294
6,58,"그리운 소도시, 리버사이드",심리학과,학부,2016,/partner/expReport.asp?id=13622&page=1&bgbn=R,0.694303035736084
7,57,꿈같았던 시간들,경영학과,학부,2016,/partner/expReport.asp?id=13502&page=1&bgbn=R,0.7934020757675171
8,56,내 인생에서 가장 여유로운 시간들,경영학과,학부,2015-2016,/partner/expReport.asp?id=13303&page=1&bgbn=R,0.9342055320739746
9,55,나는 미국에서의 1년을 어떻게 지냈나,기계공학과,학부,2015-2016,/partner/expReport.asp?id=13179&page=1&bgbn=R,0.844933032989502
10,54,"I took a plane to UCR, but it was be something to do",School of Business,학부,2015-2016,/partner/expReport.asp?id=12998&page=2&bgbn=R,0.5277767181396484
11,53,"I Got Triple A(Amazing, American, Academic)!!",의공학부,학부,2015-2016,/partner/expReport.asp?id=12524&page=2&bgbn=R,0.5248868465423584
12,52,리버사이드에서 1년,동아시아국제학과,학부,2015,/partner/expReport.asp?id=12442&page=2&bgbn=R,0.469870924949646
13,51,UCR에서의 생활,경영학과,학부,2015,/partner/expReport.asp?id=12438&page=2&bgbn=R,0.7055066227912903
14,50,아직도 잊지못할 UCR에서의 행복,행정학과,학부,2014,/partner/expReport.asp?id=12341&page=2&bgbn=R,0.9844241142272949
15,49,리버사이드에서의 여유로운 시간,경영학과,학부,2015,/partner/expReport.asp?id=12211&page=2&bgbn=R,0.8715912103652954
16,48,매력의 도시 리버사이드!,토목환경공학과,학부,2015,/partner/expReport.asp?id=12209&page=2&bgbn=R,0.5957973003387451
17,47,아직도 그곳의 여유가 그립습니다.,문화인류학과,학부,2014-2015,/partner/expReport.asp?id=12173&page=2&bgbn=R,0.9572891592979431
18,46,Riverside에서의 9개월,경영,학부,2014-2015,/partner/expReport.asp?id=12171&page=2&bgbn=R,0.7203809022903442
19,45,UC Riverside 에서의 2014년,사회학과,학부,2014,/partner/expReport.asp?id=10733&page=2&bgbn=R,0.7022072076797485
20,44,UC Riverside에서의 일년,영어영문학과,학부,2013-2014,/partner/expReport.asp?id=7522&page=3&bgbn=R,0.6908245086669922
21,43,Riverside에서의 1년,심리학,학부,2013-2014,/partner/expReport.asp?id=7284&page=3&bgbn=R,0.731432318687439
22,42,파견보고서,응용통계학과,학부,2013-2014,/partner/expReport.asp?id=7146&page=3&bgbn=R,0.7255330681800842
23,41,Riverside에서 1년 버티기,심리학과,학부,2013,/partner/expReport.asp?id=6848&page=3&bgbn=R,0.30571311712265015
24,40,Riverside에서의 1년,의공학부,학부,2013-2014,/partner/expReport.asp?id=6843&page=3&bgbn=R,0.731432318687439
25,39,Riverside에서의 1년,아동가족/정치외교,학부,2013,/partner/expReport.asp?id=6806&page=3&bgbn=R,0.731432318687439
26,38,UCR,정치외교,학부,2013,/partner/expReport.asp?id=6789&page=3&bgbn=R,0.50729900598526
27,37,UCR에서 2쿼터 지내기,노어노문학과,학부,2013,/partner/expReport.asp?id=6690&page=3&bgbn=R,0.6680654883384705
28,36,리버사이드에서의 일년,응용통계학과,학부,2012-2013,/partner/expReport.asp?id=6389&page=3&bgbn=R,0.727751612663269
29,35,UCR,Underwood International College; International Studies Major,학부,2012,/partner/expReport.asp?id=6062&page=3&bgbn=R,0.50729900598526
30,34,UCR에서의 9개월,경제학과,학부,2011-2012,/partner/expReport.asp?id=5971&page=4&bgbn=R,0.7203809022903442
31,33,UCR,경영,학부,2011-2012,/partner/expReport.asp?id=5954&page=4&bgbn=R,0.50729900598526
32,32,UCR,경영,학부,2012,/partner/expReport.asp?id=5925&page=4&bgbn=R,0.50729900598526
33,31,잊지 못할 추억을 만든 리버사이드,경제학과,학부,2011-2012,/partner/expReport.asp?id=5874&page=4&bgbn=R,0.850723922252655
34,30,UCR에서의 경험,의공학부,학부,2011-2012,/partner/expReport.asp?id=5727&page=4&bgbn=R,0.8314362168312073
35,29,UCR에서의 값진 1년여의 경험,국어국문학과,학부,2011-2012,/partner/expReport.asp?id=5714&page=4&bgbn=R,0.8032985925674438
36,28,UCR에서의 1년,심리학과,학부,2011-2012,/partner/expReport.asp?id=5709&page=4&bgbn=R,0.731432318687439
37,27,9개월 동안의 가장 뜨거웠던 시간,정치외교학과,학부,2011-2012,/partner/expReport.asp?id=5703&page=4&bgbn=R,0.8043938875198364
38,26,"의외의 경험, Riverside",경제학과,학부,2011-2012,/partner/expReport.asp?id=5702&page=4&bgbn=R,0.8476905226707458
39,25,일년내낸 따듯한 리버사이드,경제학과,학부,2011-2012,/partner/expReport.asp?id=5696&page=4&bgbn=R,0.4707474708557129
40,24,UCR에서의 소중한 1년,경영학과,학부,2011,/partner/expReport.asp?id=5551&page=5&bgbn=R,0.8446583151817322
41,23,"UCR, 잊지 못할 2011년",신문방송학과,학부,2011,/partner/expReport.asp?id=5384&page=5&bgbn=R,0.7884399890899658
42,22,1달 처럼 지나간 1년 - UCR,전기전자공학,학부,2011,/partner/expReport.asp?id=5342&page=5&bgbn=R,0.6244842410087585
43,21,UCR에서의 1년.,환경공학과,학부,2011,/partner/expReport.asp?id=5319&page=5&bgbn=R,0.7415863871574402
44,20,특별한 경험을 선사한 UCR!!,작업치료학과,학부,2011,/partner/expReport.asp?id=5276&page=5&bgbn=R,0.822050929069519
45,19,잊지못할 UCR 생활,작업치료,학부,2011,/partner/expReport.asp?id=5263&page=5&bgbn=R,0.902592658996582
46,18,VU NGOC THUY_ Exchange program report,Underwood International College,학부,2011,/partner/expReport.asp?id=5142&page=5&bgbn=R,0.5163494348526001
47,17,사막에서 즐긴 1년 간의 일탈,사학,학부,2010-2011,/partner/expReport.asp?id=5132&page=5&bgbn=R,0.4205895960330963
