,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,39,돌아가고 싶은 킹스턴 교환 시절,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=16530&page=1&bgbn=R,1,0.5625192523002625
1,38,나를 찾아준 킹스턴,교육학과,학부,2018-2019,/partner/expReport.asp?id=16015&page=1&bgbn=R,1,0.9235599040985107
2,37,런던에서의 한 학기,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15970&page=1&bgbn=R,1,0.7676699161529541
3,36,파견 보고서,경제학과,학부,2019,/partner/expReport.asp?id=15920&page=1&bgbn=R,1,0.7255330681800842
4,35,킹스턴 대학교 경험보고서,문화디자인경영,학부,2019,/partner/expReport.asp?id=15912&page=1&bgbn=R,1,0.7756832838058472
5,34,런던에서의 계절학기,컴퓨터과학과,학부,2019,/partner/expReport.asp?id=15910&page=1&bgbn=R,1,0.8203356266021729
6,33,꿈 같았던 런던에서의 행복한 한 달,의예과,학부,2019,/partner/expReport.asp?id=15906&page=1&bgbn=R,1,0.9601239562034607
7,32,킹스턴에서의 봄학기,경영학과,학부,2019,/partner/expReport.asp?id=15897&page=1&bgbn=R,1,0.8186861276626587
8,31,짧지만 알찼던 계절교환,교육학과,학부,2019,/partner/expReport.asp?id=15880&page=1&bgbn=R,0,0.7950248122215271
9,30,평생 기억에 남을 영국에서 한달 살기,언더우드국제대학 계량위험관리,학부,2019,/partner/expReport.asp?id=15878&page=1&bgbn=R,1,0.9209199547767639
10,29,킹스턴 봄학기,생활디자인학과,학부,2019,/partner/expReport.asp?id=15871&page=2&bgbn=R,0,0.5584536194801331
11,28,킹스턴에서의 한 학기,실내건축학과,학부,2019,/partner/expReport.asp?id=15852&page=2&bgbn=R,1,0.731432318687439
12,27,킹스턴에서의 한학기,언더우드학부 국제학과,학부,2019,/partner/expReport.asp?id=15504&page=2&bgbn=R,1,0.731432318687439
13,26,"5개월 동안의 긴 꿈, 킹스턴에서의 한 학기",실내건축학과,학부,2018,/partner/expReport.asp?id=15442&page=2&bgbn=R,1,0.8204678297042847
14,25,킹스턴대학교 파견 후기,문화디자인경영,학부,2018,/partner/expReport.asp?id=15311&page=2&bgbn=R,0,0.688858687877655
15,24,킹스턴대학교에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=15302&page=2&bgbn=R,1,0.7504055500030518
16,23,킹스턴,정보인터렉션디자인,학부,2018,/partner/expReport.asp?id=15268&page=2&bgbn=R,1,0.50729900598526
17,22,Kingston University에서의 한학기,QRM(계량위험관리학과),학부,2018,/partner/expReport.asp?id=15240&page=2&bgbn=R,1,0.7022072076797485
18,21,brilliant semester at kingston,경영학과,학부,2018,/partner/expReport.asp?id=15218&page=2&bgbn=R,1,0.5123575925827026
19,20,Kingston University 파견 후기입니다,경영학과,학부,2018,/partner/expReport.asp?id=15208&page=2&bgbn=R,1,0.6321742534637451
20,19,킹스턴에서 보낸 가을학기,전기전자공학부,학부,2018,/partner/expReport.asp?id=15165&page=3&bgbn=R,1,0.7381607890129089
21,18,킹스턴에서 보낸 한 학기,언론홍보영상,학부,2016,/partner/expReport.asp?id=14375&page=3&bgbn=R,1,0.5980356335639954
22,17,Kingston 대학에서의 교환생활,국제학부 경제학과,학부,2017,/partner/expReport.asp?id=14113&page=3&bgbn=R,0,0.6404613256454468
23,16,다시 교환을 간다 해도 킹스턴에 가고싶어요 :),문헌정보학과,학부,2016,/partner/expReport.asp?id=14081&page=3&bgbn=R,1,0.7126820087432861
24,15,2017년 봄학기 킹스턴 교환학생 경험보고서,경영학과,학부,2017,/partner/expReport.asp?id=13888&page=3&bgbn=R,1,0.6541303396224976
25,14,킹스턴에서의 한 학기,사회복지학과,학부,2016,/partner/expReport.asp?id=13858&page=3&bgbn=R,1,0.731432318687439
26,13,I left my heart in Kingston,실내건축학과,학부,2016,/partner/expReport.asp?id=13838&page=3&bgbn=R,1,0.5139521360397339
27,12,다시 가고싶은 킹스턴,경제학과,학부,2016,/partner/expReport.asp?id=13720&page=3&bgbn=R,1,0.8829654455184937
28,11,Kingston University 교환학생 경험보고서,영어영문학과,학부,2016,/partner/expReport.asp?id=13583&page=3&bgbn=R,0,0.6584348678588867
29,10,Kingston University 파견 후기,경영학과,학부,2016,/partner/expReport.asp?id=13539&page=3&bgbn=R,1,0.5630735158920288
30,9,킹스턴에서의 생활,경영학과,학부,2015-2016,/partner/expReport.asp?id=13257&page=4&bgbn=R,1,0.7055066227912903
