,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,19,추억 깊은 ICU에서의 나날,Global Elite Department,학부,2019,/partner/expReport.asp?id=16031&page=1&bgbn=R,1,0.9435005784034729
1,18,너무나 행복했던 ICU에서 1년,수학과,학부,2011-2012,/partner/expReport.asp?id=5833&page=1&bgbn=R,0,0.97060227394104
2,17,일본과 일본 속의 외국 모두를 접할 수 있는 ICU,신문방송학과,학부,2010-2011,/partner/expReport.asp?id=5089&page=1&bgbn=R,1,0.3473038971424103
3,16,ICU로 가게 되어 얼마나 다행이었는지!,신문방송학과,학부,2009-2010,/partner/expReport.asp?id=4874&page=1&bgbn=R,1,0.7726547122001648
4,15,ICU에서 만든 소중한 추억,언론홍보영상학부,학부,2009-2010,/partner/expReport.asp?id=4322&page=1&bgbn=R,0,0.7448810338973999
5,14,ICU에서의 잊을 수 없는 1년,언더우드국제학부,학부,2008-2009,/partner/expReport.asp?id=3655&page=1&bgbn=R,1,0.9209848046302795
6,13,최고의 1년- ICU,임상병리학과,학부,2007-2008,/partner/expReport.asp?id=3228&page=1&bgbn=R,0,0.9513356685638428
7,12,망설이지 마세요 ! ICU에서의 1년 !!,토목환경공학과,학부,2007-2008,/partner/expReport.asp?id=3214&page=1&bgbn=R,0,0.7572838664054871
8,11,"최고의 1년, ICU 생활",생활디자인학과,학부,2006-2007,/partner/expReport.asp?id=2682&page=1&bgbn=R,0,0.9421865344047546
9,10,내 인생의 전환점 ICU,사회복지학과,학부,2006-2007,/partner/expReport.asp?id=2661&page=1&bgbn=R,1,0.8692030310630798
10,9,후회없는 선택-ICU,경영학과,학부,2005-2006,/partner/expReport.asp?id=2223&page=2&bgbn=R,1,0.7555994391441345
11,8,ICU에서의 특별한 일년.,경영학과,학부,2005-2006,/partner/expReport.asp?id=2176&page=2&bgbn=R,1,0.806627631187439
12,7,경험보고서,주거환경학과,학부,2004-2005,/partner/expReport.asp?id=1739&page=2&bgbn=R,0,0.6995068192481995
13,6,경험보고서,전산학전공,학부,2003-2004,/partner/expReport.asp?id=1231&page=2&bgbn=R,0,0.6995068192481995
14,5,경험보고서,상경계열,학부,2003-2004,/partner/expReport.asp?id=1207&page=2&bgbn=R,0,0.6995068192481995
15,4,동경에서의 드라마,신문방송학과,학부,2002-2003,/partner/expReport.asp?id=892&page=2&bgbn=R,1,0.783988893032074
16,3,International Christian Univ. - 한현주,영어영문학전공,학부,2001-2002,/partner/expReport.asp?id=613&page=2&bgbn=R,1,0.5123643279075623
17,2,International Christian Univ.-장희원,상경계열,학부,2000-2001,/partner/expReport.asp?id=309&page=2&bgbn=R,1,0.5141493082046509
18,1,International Christian Univ.-황누리,유럽어문학부,학부,1999-2000,/partner/expReport.asp?id=109&page=2&bgbn=R,1,0.5006169080734253
