,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,49,에모리,노어노문/언론홍보영상,학부,2019,/partner/expReport.asp?id=16491&page=1&bgbn=R,0,0.50729900598526
1,48,에모리의 가을 학기,UD 경제학,학부,2018,/partner/expReport.asp?id=16466&page=1&bgbn=R,0,0.7305973172187805
2,47,에모리에서의 일 년,사학과,학부,2019-2020,/partner/expReport.asp?id=16440&page=1&bgbn=R,1,0.727751612663269
3,46,에모리에서의 교환생활,UD CLC,학부,2019,/partner/expReport.asp?id=16113&page=1&bgbn=R,1,0.6649593114852905
4,45,에모리에서의 한 학기,UD 경제학,학부,2019,/partner/expReport.asp?id=16097&page=1&bgbn=R,1,0.731432318687439
5,44,2019 봄학기 후기,UD 국제학,학부,2019,/partner/expReport.asp?id=15964&page=1&bgbn=R,1,0.5705600380897522
6,43,"화창한 하늘, 푸른 숲, 코랄색 대리석의 아름다운 마을, Emory",신학과,학부,2018,/partner/expReport.asp?id=15371&page=1&bgbn=R,1,0.7821556329727173
7,42,Emory University에서의 한학기,UD Econ,학부,2018,/partner/expReport.asp?id=15191&page=1&bgbn=R,1,0.7022072076797485
8,41,에모리 대학 2017-1학기,국제학과,학부,2017,/partner/expReport.asp?id=14121&page=1&bgbn=R,1,0.43106701970100403
9,40,에모리대학교 2학기 경험보고서,UIC UD,학부,2015-2016,/partner/expReport.asp?id=13628&page=1&bgbn=R,1,0.7691726684570312
10,39,다시 가고싶은 에모리,UIC_UD,학부,2016,/partner/expReport.asp?id=13515&page=2&bgbn=R,0,0.8829654455184937
11,38,즐거웠던 에모리에서의 한학기,경영학과,학부,2016,/partner/expReport.asp?id=12894&page=2&bgbn=R,1,0.8622156381607056
12,37,GBS에서의 가을학기 교환학생 생활,언론홍보영상학부/경영학과,학부,2015,/partner/expReport.asp?id=12425&page=2&bgbn=R,0,0.7710826396942139
13,36,Emory 2015 봄학기 파견보고서,UIC 국제학,학부,2015,/partner/expReport.asp?id=11914&page=2&bgbn=R,1,0.6526788473129272
14,35,에모리에서의 2014 가을!,정치외교학과,학부,2014,/partner/expReport.asp?id=8626&page=2&bgbn=R,1,0.8521310687065125
15,34,Memory at Emory,국제학과,학부,2013,/partner/expReport.asp?id=7512&page=2&bgbn=R,1,0.515648603439331
