,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,14,Banker들의 Party School,경영학과,학부,2011,/partner/expReport.asp?id=5301&page=1&bgbn=R,1,0.537903904914856
1,13,Ivy League 부럽지 않은 Ivey!!,경영학과,학부,2009,/partner/expReport.asp?id=3902&page=1&bgbn=R,1,0.28217536211013794
2,12,"완전 춥고, 완전 열공하며, 완전 완전 잘 노는 학생들이 있는 곳 Ivey",경영학과,학부,2009-1,/partner/expReport.asp?id=3810&page=1&bgbn=R,1,0.9362722635269165
3,11,the Richard Ivey School of Business - 송윤규,경영학과,학부,2007,/partner/expReport.asp?id=2708&page=1&bgbn=R,1,0.5936367511749268
4,10,U of Western Ontario - 정혜진,경영학전공,학부,2001-2002,/partner/expReport.asp?id=665&page=1&bgbn=R,1,0.5139521360397339
5,9,U of Westen Ontario - 양윤희,경영학전공,학부,2001-2002,/partner/expReport.asp?id=589&page=1&bgbn=R,1,0.44089820981025696
6,8,U of Western Ontario - 하유리,경영학전공,학부,2001-2002,/partner/expReport.asp?id=585&page=1&bgbn=R,1,0.4822238087654114
7,7,U of Western Ontario-한재하,경영학전공,학부,1999-2000,/partner/expReport.asp?id=152&page=1&bgbn=R,0,0.4593398869037628
8,6,U of Western Ontario-한재하,경영학전공,학부,1999-2000,/partner/expReport.asp?id=135&page=1&bgbn=R,0,0.4593398869037628
9,5,U of Western Ontario-강진구,상경계열,학부,1999,/partner/expReport.asp?id=53&page=1&bgbn=R,1,0.6909439563751221
10,4,U of Western Ontario-안치영,경영학전공,학부,1999,/partner/expReport.asp?id=38&page=2&bgbn=R,1,0.23076659440994263
11,3,U of ontario-황성남,경제학전공,학부,1998,/partner/expReport.asp?id=8&page=2&bgbn=R,1,0.5734567642211914
12,2,U of Western Ontario-김경민,경영학전공,학부,1998,/partner/expReport.asp?id=7&page=2&bgbn=R,1,0.5139521360397339
13,1,U of Western Ontario-송재연,경영학전공,학부,1998,/partner/expReport.asp?id=6&page=2&bgbn=R,1,0.5588081479072571
