,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,19,그리운 Bond에서의 한학기,사회복지학과,학부,2014,/partner/expReport.asp?id=11819&page=1&bgbn=R,1,0.7503554821014404
1,18,하루하루가 힐링되는 Bond에서의 한학기,식품영양학과,학부,2014,/partner/expReport.asp?id=10767&page=1&bgbn=R,1,0.9352132081985474
2,17,"호주, 그리고 골드코스트",기계공학과,학부,2011,/partner/expReport.asp?id=5381&page=1&bgbn=R,1,0.5188380479812622
3,16,골드코스트에서의 꿈같은 여름 ;),신문방송학과,학부,2011,/partner/expReport.asp?id=5295&page=1&bgbn=R,1,0.9336310625076294
4,15,bond에서의 나의삶,정치외교학과,학부,2010,/partner/expReport.asp?id=4932&page=1&bgbn=R,1,0.9082210063934326
5,14,골드 코스트에서의 3개월,정치외교학,학부,2009,/partner/expReport.asp?id=4089&page=1&bgbn=R,0,0.5720455050468445
6,13,지상낙원 골드코스트에서의 한학기,경제학과,학부,2009,/partner/expReport.asp?id=3554&page=1&bgbn=R,1,0.8037058115005493
7,12,Bond University,경제학과,학부,2008,/partner/expReport.asp?id=3552&page=1&bgbn=R,0,0.48335328698158264
8,11,소중했던 Bond에서의 한 학기 :),국어국문학과,학부,2008,/partner/expReport.asp?id=3514&page=1&bgbn=R,1,0.7664692401885986
9,10,"교환학생, 그리고 그것을 넘어",정보산업공학과,학부,2008,/partner/expReport.asp?id=3330&page=1&bgbn=R,1,0.6293162107467651
10,9,Bond uni 에서의 잊지못할 추억,도시공학과,학부,2008,/partner/expReport.asp?id=3083&page=2&bgbn=R,1,0.8837147355079651
11,8,"3막 2장, 본드와의 특별한 인연 ^^",중어중문학과,학부,2007,/partner/expReport.asp?id=2707&page=2&bgbn=R,1,0.7762182950973511
12,7,골드코스트에서 보낸 평생 잊지 못할 한 학기,신문방송학과,학부,2006,/partner/expReport.asp?id=2484&page=2&bgbn=R,1,0.9223065972328186
13,6,Bond & Gold Coast,경영학과,학부,2006,/partner/expReport.asp?id=2043&page=2&bgbn=R,1,0.4899306297302246
14,5,Bond University,불어불문학과,학부,2005,/partner/expReport.asp?id=1914&page=2&bgbn=R,0,0.48335328698158264
15,4,Make your dream at BOND !!!,상경계열,학부,2005,/partner/expReport.asp?id=1547&page=2&bgbn=R,1,0.5123643279075623
16,3,본드대학 경험 보고서,상경계열,학부,2004-2005,/partner/expReport.asp?id=1543&page=2&bgbn=R,0,0.7845249176025391
17,2,내 마음속의 Gold Coast !!,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=1542&page=2&bgbn=R,1,0.8492080569267273
18,1,Bond the place to be!!,상경계열,학부,2004,/partner/expReport.asp?id=1290&page=2&bgbn=R,1,0.5123643279075623
