,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,39,돌아가고 싶은 킹스턴 교환 시절,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=16530&page=1&bgbn=R,1,0.4793206453323364
1,38,나를 찾아준 킹스턴,교육학과,학부,2018-2019,/partner/expReport.asp?id=16015&page=1&bgbn=R,1,0.8835362792015076
2,37,런던에서의 한 학기,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15970&page=1&bgbn=R,1,0.7302795052528381
3,36,파견 보고서,경제학과,학부,2019,/partner/expReport.asp?id=15920&page=1&bgbn=R,1,0.6132471561431885
4,35,킹스턴 대학교 경험보고서,문화디자인경영,학부,2019,/partner/expReport.asp?id=15912&page=1&bgbn=R,0,0.7448160648345947
5,34,런던에서의 계절학기,컴퓨터과학과,학부,2019,/partner/expReport.asp?id=15910&page=1&bgbn=R,1,0.8339566588401794
6,33,꿈 같았던 런던에서의 행복한 한 달,의예과,학부,2019,/partner/expReport.asp?id=15906&page=1&bgbn=R,1,0.9716631770133972
7,32,킹스턴에서의 봄학기,경영학과,학부,2019,/partner/expReport.asp?id=15897&page=1&bgbn=R,1,0.7671930193901062
8,31,짧지만 알찼던 계절교환,교육학과,학부,2019,/partner/expReport.asp?id=15880&page=1&bgbn=R,1,0.8052948713302612
9,30,평생 기억에 남을 영국에서 한달 살기,언더우드국제대학 계량위험관리,학부,2019,/partner/expReport.asp?id=15878&page=1&bgbn=R,1,0.9263975024223328
10,29,킹스턴 봄학기,생활디자인학과,학부,2019,/partner/expReport.asp?id=15871&page=2&bgbn=R,1,0.5296416878700256
11,28,킹스턴에서의 한 학기,실내건축학과,학부,2019,/partner/expReport.asp?id=15852&page=2&bgbn=R,1,0.645369291305542
12,27,킹스턴에서의 한학기,언더우드학부 국제학과,학부,2019,/partner/expReport.asp?id=15504&page=2&bgbn=R,1,0.645369291305542
13,26,"5개월 동안의 긴 꿈, 킹스턴에서의 한 학기",실내건축학과,학부,2018,/partner/expReport.asp?id=15442&page=2&bgbn=R,1,0.8681342005729675
14,25,킹스턴대학교 파견 후기,문화디자인경영,학부,2018,/partner/expReport.asp?id=15311&page=2&bgbn=R,0,0.6527990102767944
15,24,킹스턴대학교에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=15302&page=2&bgbn=R,1,0.7261490821838379
16,23,킹스턴,정보인터렉션디자인,학부,2018,/partner/expReport.asp?id=15268&page=2&bgbn=R,0,0.47254469990730286
17,22,Kingston University에서의 한학기,QRM(계량위험관리학과),학부,2018,/partner/expReport.asp?id=15240&page=2&bgbn=R,1,0.6468037962913513
18,21,brilliant semester at kingston,경영학과,학부,2018,/partner/expReport.asp?id=15218&page=2&bgbn=R,0,0.4899306297302246
19,20,Kingston University 파견 후기입니다,경영학과,학부,2018,/partner/expReport.asp?id=15208&page=2&bgbn=R,0,0.4967974126338959
20,19,킹스턴에서 보낸 가을학기,전기전자공학부,학부,2018,/partner/expReport.asp?id=15165&page=3&bgbn=R,1,0.730815589427948
21,18,킹스턴에서 보낸 한 학기,언론홍보영상,학부,2016,/partner/expReport.asp?id=14375&page=3&bgbn=R,1,0.5509714484214783
22,17,Kingston 대학에서의 교환생활,국제학부 경제학과,학부,2017,/partner/expReport.asp?id=14113&page=3&bgbn=R,0,0.5482888221740723
23,16,다시 교환을 간다 해도 킹스턴에 가고싶어요 :),문헌정보학과,학부,2016,/partner/expReport.asp?id=14081&page=3&bgbn=R,1,0.7309792041778564
24,15,2017년 봄학기 킹스턴 교환학생 경험보고서,경영학과,학부,2017,/partner/expReport.asp?id=13888&page=3&bgbn=R,1,0.6308540105819702
25,14,킹스턴에서의 한 학기,사회복지학과,학부,2016,/partner/expReport.asp?id=13858&page=3&bgbn=R,1,0.645369291305542
26,13,I left my heart in Kingston,실내건축학과,학부,2016,/partner/expReport.asp?id=13838&page=3&bgbn=R,1,0.5123643279075623
27,12,다시 가고싶은 킹스턴,경제학과,학부,2016,/partner/expReport.asp?id=13720&page=3&bgbn=R,1,0.8712783455848694
28,11,Kingston University 교환학생 경험보고서,영어영문학과,학부,2016,/partner/expReport.asp?id=13583&page=3&bgbn=R,0,0.6099135279655457
29,10,Kingston University 파견 후기,경영학과,학부,2016,/partner/expReport.asp?id=13539&page=3&bgbn=R,0,0.4745059311389923
30,9,킹스턴에서의 생활,경영학과,학부,2015-2016,/partner/expReport.asp?id=13257&page=4&bgbn=R,1,0.6024920344352722
31,8,킹스턴에서의,심리학과,학부,2015,/partner/expReport.asp?id=12819&page=4&bgbn=R,0,0.4263560473918915
32,7,킹스턴에서 보낸 한 학기,영어영문,학부,2015,/partner/expReport.asp?id=12189&page=4&bgbn=R,1,0.5509714484214783
33,6,킹스턴 대학교에서의 한 학기,영어영문학과,학부,2015,/partner/expReport.asp?id=12003&page=4&bgbn=R,1,0.7261490821838379
34,5,킹스턴 대학교와 런던,영어영문학과,학부,2013,/partner/expReport.asp?id=6993&page=4&bgbn=R,1,0.6744658350944519
35,4,"킹스턴대학교, 킹스턴 그리고 런던",노어노문,학부,2013,/partner/expReport.asp?id=6874&page=4&bgbn=R,1,0.8044672608375549
