,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,44,생각할 시간이 많았던 포르츠하임,경영학과,학부,2017-2018,/partner/expReport.asp?id=14727&page=1&bgbn=R,0,0.6254695057868958
1,43,객관적 포르츠하임 대학 생활 후기,계량위험관리,학부,2017-2018,/partner/expReport.asp?id=14588&page=1&bgbn=R,0,0.5277659296989441
2,42,포르츠하임대학 경험보고서,아동가족학과,학부,2016-2017,/partner/expReport.asp?id=13870&page=1&bgbn=R,1,0.5599263906478882
3,41,포르츠하임 경험보고서,심리학과,학부,2016-2017,/partner/expReport.asp?id=13856&page=1&bgbn=R,0,0.6353806853294373
4,40,포르츠하임대학교 파견보고서,경영학과,학부,2016,/partner/expReport.asp?id=13853&page=1&bgbn=R,1,0.721258819103241
5,39,포르츠하임대학 교환학생 경험보고서,경영학과,학부,2016,/partner/expReport.asp?id=13835&page=1&bgbn=R,0,0.5319772362709045
6,38,포르츠하임 교환학생 보고서,의류환경학과,학부,2016,/partner/expReport.asp?id=13422&page=1&bgbn=R,0,0.5819611549377441
7,37,최고 짱 짱 포르츠하임,실내건축학과,학부,2016,/partner/expReport.asp?id=13383&page=1&bgbn=R,1,0.9840599298477173
8,36,그리운 포르츠하임,영어영문학과,학부,2015-2016,/partner/expReport.asp?id=13371&page=1&bgbn=R,1,0.7356799840927124
9,35,여유로웠던 한 학기,경제학과,학부,2016,/partner/expReport.asp?id=13327&page=1&bgbn=R,0,0.7507340908050537
10,34,여유로웠던 포르츠하임,경영학과,학부,2015-2016,/partner/expReport.asp?id=12795&page=2&bgbn=R,0,0.7507340908050537
11,33,살기 좋은 독일!,경영학과,학부,2015-2016,/partner/expReport.asp?id=12757&page=2&bgbn=R,1,0.8840281963348389
12,32,아직도 그리운 포르츠하임,정치외교학과,학부,2013-2014,/partner/expReport.asp?id=11780&page=2&bgbn=R,1,0.8743356466293335
13,31,포르프하임에서의 한학기,경영학과,학부,2013-2014,/partner/expReport.asp?id=10777&page=2&bgbn=R,1,0.645369291305542
14,30,Hochschule Pforzheim,독어독문학과,학부,2012-2013,/partner/expReport.asp?id=10728&page=2&bgbn=R,1,0.48335328698158264
15,29,포르츠하임에서의 평온했던 한학기^^,정치외교학과,학부,2013,/partner/expReport.asp?id=7013&page=2&bgbn=R,1,0.8364769816398621
16,28,"가지 않을 이유가 없는, 교환학생 프로그램",영어영문,학부,2013,/partner/expReport.asp?id=7012&page=2&bgbn=R,0,0.2657792270183563
17,27,여유로웠던 1년,언더우드국제대학 경제학과,학부,2012-2013,/partner/expReport.asp?id=6895&page=2&bgbn=R,0,0.7507340908050537
18,26,포르츠하임에서의 한 학기,정치외교학과,학부,2013-1,/partner/expReport.asp?id=6728&page=2&bgbn=R,1,0.645369291305542
19,25,포르츠하임에서의 잊지 못할 한 학기,의공학부,학부,2013,/partner/expReport.asp?id=6713&page=2&bgbn=R,1,0.9394807815551758
20,24,조용했지만 알찬 경험을 했습니다.,심리학과,학부,2012,/partner/expReport.asp?id=6709&page=3&bgbn=R,0,0.9126487374305725
21,23,포르츠하임 1학기,경영학과,학부,2013,/partner/expReport.asp?id=6697&page=3&bgbn=R,1,0.4831991493701935
