,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,10,난징대학교에서의 교환학생 생활,중어중문학과,학부,2019,/partner/expReport.asp?id=16201&page=1&bgbn=R,0,0.7041485905647278
1,9,난징대학교 교환학생 후기,경제학과,학부,2019,/partner/expReport.asp?id=16145&page=1&bgbn=R,0,0.6007514595985413
2,8,난징대학교 교환학생 후기,중어중문학과,학부,2018-2019,/partner/expReport.asp?id=15758&page=1&bgbn=R,0,0.6007514595985413
3,7,남경대학교에서의 교환학생 생활,중어중문학과,학부,2018,/partner/expReport.asp?id=15488&page=1&bgbn=R,0,0.7514607906341553
4,6,난징대학교 교환학생을 마치고,체육교육학과,학부,2018,/partner/expReport.asp?id=15436&page=1&bgbn=R,0,0.6147759556770325
5,5,난징대학교에서 보낸 소중한 일년,문화디자인경영,학부,2018,/partner/expReport.asp?id=15359&page=1&bgbn=R,1,0.7381666302680969
6,4,난징대학교에서의 꿈같은 한 학기,중어중문학과,학부,2018,/partner/expReport.asp?id=14955&page=1&bgbn=R,1,0.9106256365776062
7,3,난징 기억,중어중문학과,학부,2018,/partner/expReport.asp?id=14856&page=1&bgbn=R,1,0.6425659656524658
8,2,난징에서의 한학기,중어중문학과,학부,2017,/partner/expReport.asp?id=14299&page=1&bgbn=R,1,0.645369291305542
9,1,난징생활,언더우드학부 경제학과,학부,2017,/partner/expReport.asp?id=13978&page=1&bgbn=R,0,0.4035084545612335
