,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,107,평화로운 네덜란드 소도시에서의 한학기,경제학,학부,2019-2,/partner/expReport.asp?id=16257&page=1&bgbn=R,1,0.7743069529533386
1,106,평화로운 마스트리히트,언론홍보영상학부,학부,2018-2,/partner/expReport.asp?id=16040&page=1&bgbn=R,1,0.7755544185638428
2,105,마스트리트에서 너무너무너무 행복했던 학학기,생활디자인학과,학부,2019,/partner/expReport.asp?id=15803&page=1&bgbn=R,1,0.9465668797492981
3,104,평화로웠던 마스트리히트,경영학과,학부,2019,/partner/expReport.asp?id=15782&page=1&bgbn=R,1,0.7755544185638428
4,103,네덜란드에서의 알찬 교환학생 생활,경영학과,학부,2018-2,/partner/expReport.asp?id=15468&page=1&bgbn=R,0,0.7821404933929443
5,102,마스트리흐트에서 만난 모든 인연에 감사드립니다. 행복했어요!,행정학과,학부,2017,/partner/expReport.asp?id=14708&page=1&bgbn=R,1,0.9680620431900024
6,101,마스트리트에서의 자유로운 한 학기를 보낸 후,영어영문학,학부,2017,/partner/expReport.asp?id=14693&page=1&bgbn=R,1,0.8089758157730103
7,100,다신 돌아오지 않을 평화로왔던 나날들,UIC PSIR,학부,2017,/partner/expReport.asp?id=14628&page=1&bgbn=R,1,0.47884854674339294
8,99,마스트리트에서의 일장춘몽,경제학과,학부,2017,/partner/expReport.asp?id=14494&page=1&bgbn=R,1,0.7280023694038391
9,98,Maastricht에서 한학기,경제학과,학부,2017,/partner/expReport.asp?id=14434&page=1&bgbn=R,1,0.469870924949646
10,97,어메이징한 1년,경영학과,학부,2016,/partner/expReport.asp?id=14235&page=2&bgbn=R,0,0.705220103263855
11,96,마스트리흐트 대학,경영학과,학부,2017,/partner/expReport.asp?id=14170&page=2&bgbn=R,1,0.4574654698371887
12,95,여유로운 매력의 마스트리흐트,시스템생물학과,학부,2017,/partner/expReport.asp?id=14078&page=2&bgbn=R,1,0.8675751686096191
13,94,꿈 같던 Maastricht에서의 한 학기,경제학과,학부,2016,/partner/expReport.asp?id=14062&page=2&bgbn=R,1,0.8751040697097778
14,93,마스트리히트에서의 한학기,경영학과,학부,2017,/partner/expReport.asp?id=14019&page=2&bgbn=R,1,0.731432318687439
15,92,마스에서의 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13934&page=2&bgbn=R,1,0.7370744347572327
16,91,16-2 마스트리히트 교환학생,경제학과,학부,2016,/partner/expReport.asp?id=13815&page=2&bgbn=R,0,0.515648603439331
17,90,"생각만 해도 설레는 그 곳, Maastricht에서의 한 학기",정치외교학과,학부,2015,/partner/expReport.asp?id=13286&page=2&bgbn=R,1,0.9544562101364136
18,89,잊지 못할 마스트리히트,경영학과,학부,2015,/partner/expReport.asp?id=12844&page=2&bgbn=R,1,0.8669974207878113
19,88,"사랑스러운 도시, Maastricht",경영학과,학부,2015,/partner/expReport.asp?id=12642&page=2&bgbn=R,1,0.886443555355072
20,87,Maastricht 에서 보낸 한 학기,중어중문학과,학부,2015,/partner/expReport.asp?id=12198&page=3&bgbn=R,0,0.5980356335639954
21,86,유럽에서의 반 년,경제학과,학부,2015,/partner/expReport.asp?id=12115&page=3&bgbn=R,1,0.6315422058105469
22,85,마스트리히트에서의 알찬 한학기,경제학과,학부,2015,/partner/expReport.asp?id=12100&page=3&bgbn=R,1,0.8452041149139404
23,84,UM 2015 봄학기,정치외교학과,학부,2015,/partner/expReport.asp?id=12006&page=3&bgbn=R,1,0.5483274459838867
24,83,Crucial Difference,"UIC, Comparative Literature and Culture",학부,2014-2015,/partner/expReport.asp?id=11875&page=3&bgbn=R,0,0.5230967998504639
25,82,많은 추억을 남긴 Maastricht,경영학과,학부,2013-2014,/partner/expReport.asp?id=11851&page=3&bgbn=R,1,0.8356826901435852
26,81,European Studies,UIC,학부,2013-2014,/partner/expReport.asp?id=11830&page=3&bgbn=R,0,0.5230967998504639
27,80,터닝포인트,경영학과,학부,2014-2,/partner/expReport.asp?id=10747&page=3&bgbn=R,0,0.6591719388961792
28,79,"고마운 그곳 그때, Maastricht",경제학과,학부,2012,/partner/expReport.asp?id=10718&page=3&bgbn=R,1,0.8848733901977539
29,78,"새로운 환경, 새로운 나를 발견할 수 있었던 Maastricht",경영학과,학부,2014,/partner/expReport.asp?id=8615&page=3&bgbn=R,1,0.9800024032592773
30,77,"제2의 고향이 된 마스트리트, 그곳에서의 6개월",경영학과,학부,2013-2014,/partner/expReport.asp?id=7335&page=4&bgbn=R,1,0.6124864220619202
31,76,교환학생 경험보고서,경제학과,학부,2013-2014,/partner/expReport.asp?id=7179&page=4&bgbn=R,0,0.6901764869689941
32,75,다시 돌아가고 싶은 마스트리히트에서의 한학기,경영학과,학부,2014,/partner/expReport.asp?id=7178&page=4&bgbn=R,1,0.9210239052772522
33,74,마스트리히트 대학교,경제학과,학부,2014,/partner/expReport.asp?id=7172&page=4&bgbn=R,1,0.6597392559051514
34,73,Maastricht University,경영학과,학부,2013,/partner/expReport.asp?id=7030&page=4&bgbn=R,1,0.5230967998504639
35,72,작은 동네지만 매력적인 곳 마스트리히트,경영학과,학부,2013-2014,/partner/expReport.asp?id=7014&page=4&bgbn=R,1,0.9386328458786011
36,71,Maastricht 그리고 완벽한 시간,경제학과,학부,2013,/partner/expReport.asp?id=6773&page=4&bgbn=R,1,0.8685839176177979
37,70,깨끗하고 평화로운 마스트리흐트,영어영문학과,학부,2013,/partner/expReport.asp?id=6513&page=4&bgbn=R,1,0.8246101140975952
38,69,마스트리트 대학에서의 교환생활,교육,학부,2013,/partner/expReport.asp?id=6492&page=4&bgbn=R,1,0.6127416491508484
39,68,잊지 못할 마스에서의 6개월,실내건축학과,학부,2012-2,/partner/expReport.asp?id=6479&page=4&bgbn=R,1,0.8623087406158447
40,67,"알찬 교환생활의 정수, Maastricht University",경영학과,학부,2012-2013,/partner/expReport.asp?id=6449&page=5&bgbn=R,1,0.732302188873291
41,66,"제 2의 고향, 마스트리트",정치외교학과,학부,2012,/partner/expReport.asp?id=6306&page=5&bgbn=R,1,0.35918036103248596
42,65,씁쓸한 기억의 마스트리히트 교환생활,정치외교학과,학부,2012,/partner/expReport.asp?id=6271&page=5&bgbn=R,1,0.723097562789917
43,64,"가장 기억에 남을 1년을 보낸 도시, Maastricht.",영어영문학과,학부,2012,/partner/expReport.asp?id=6084&page=5&bgbn=R,1,0.917462170124054
44,63,나를 있게한 모든 것들,영어영문학과,학부,2010-2012,/partner/expReport.asp?id=5962&page=5&bgbn=R,1,0.8940299153327942
45,62,MAASTRICHT에서의 한 학기,경영학과,학부,2010,/partner/expReport.asp?id=5947&page=5&bgbn=R,1,0.731432318687439
46,61,마스트리트 대학 경험보고서,경영학과,학부,2011,/partner/expReport.asp?id=5873&page=5&bgbn=R,1,0.5498048067092896
47,60,놀기도 좋고 공부하기도 좋은 UM!,경제학과,학부,2011,/partner/expReport.asp?id=5584&page=5&bgbn=R,1,0.3801792860031128
48,59,여유롭고 고즈넉한 도시 마스트리트에서의 한 학기,경제학과,학부,2011,/partner/expReport.asp?id=5557&page=5&bgbn=R,1,0.8259783387184143
