,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,23,평화롭고 자유로웠던 sac state에서의 1년,수학과,학부,2013-2014,/partner/expReport.asp?id=12783&page=1&bgbn=R,1,0.9123215675354004
1,22,여유로웠던 한학기,생활디자인학과,학부,2015,/partner/expReport.asp?id=12704&page=1&bgbn=R,1,0.7421743869781494
2,21,건강한 생활 새크라멘토 with 청설모,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=12053&page=1&bgbn=R,1,0.7602143883705139
3,20,2010112089,영어영문학과,대학원,2014-2015,/partner/expReport.asp?id=11992&page=1&bgbn=R,0,0.50729900598526
4,19,"Welcome to Slow&Peaceful city, Sacramento",경제학과,학부,2014-2015,/partner/expReport.asp?id=11974&page=1&bgbn=R,1,0.5188660621643066
5,18,Sac State 학생으로서의 1년.,경제,학부,2014-2015,/partner/expReport.asp?id=11892&page=1&bgbn=R,1,0.37860316038131714
6,17,돌아가고픈 새크라멘토에서의 1년,행정학과,학부,2013-2014,/partner/expReport.asp?id=7490&page=1&bgbn=R,0,0.8232498168945312
7,16,하늘이 예쁜 Sacramento에서의 1년,영어영문학과,학부,2012-2013,/partner/expReport.asp?id=6410&page=1&bgbn=R,0,0.7473818063735962
8,15,잊을수 없는 새크라멘토!,행정학과,학부,2012,/partner/expReport.asp?id=6123&page=1&bgbn=R,1,0.8567842245101929
9,14,"나무의 도시, 새크라멘토에서의 한학기","법, 문화인류학",학부,2012,/partner/expReport.asp?id=6067&page=1&bgbn=R,1,0.6703124046325684
10,13,내 인생에 한 획을 그은 Sacramento의 추억,영어영문학과,학부,2012,/partner/expReport.asp?id=6057&page=2&bgbn=R,1,0.9490297436714172
11,12,잊을 수 없는 sacramento에서의 한학기,"교육학과, 영어영문학과",학부,2011,/partner/expReport.asp?id=5323&page=2&bgbn=R,1,0.8866071701049805
12,11,1년간의 잊지못할 파견생활,사회복지학과,학부,2010-2011,/partner/expReport.asp?id=5127&page=2&bgbn=R,1,0.9111369848251343
13,10,Sacramento에서의 평화로운 한학기,경제학과,학부,2010,/partner/expReport.asp?id=5072&page=2&bgbn=R,1,0.814393162727356
14,9,"숲 속의 교정, Sac State에서의 한 학기를 마치며.",경영학과,학부,2011,/partner/expReport.asp?id=5043&page=2&bgbn=R,1,0.7982078790664673
15,8,sac state에서의 한 학기,건축공학과,학부,2011,/partner/expReport.asp?id=4948&page=2&bgbn=R,1,0.7022072076797485
16,7,Sac State,신학,학부,2010,/partner/expReport.asp?id=4630&page=2&bgbn=R,0,0.5230967998504639
17,6,Sac State에서의 한학기,의류환경학과,학부,2010,/partner/expReport.asp?id=4591&page=2&bgbn=R,1,0.7022072076797485
18,5,CSU에서의 잊지 못할 한 학기,간호학과,학부,2010,/partner/expReport.asp?id=4442&page=2&bgbn=R,1,0.8897989988327026
19,4,Sac State에서의 1년,의류환경학과,학부,2009-2010,/partner/expReport.asp?id=4283&page=2&bgbn=R,0,0.7022072076797485
20,3,CSUS에서의 한학기.,신문방송학과,학부,2008,/partner/expReport.asp?id=3164&page=3&bgbn=R,1,0.7415863871574402
21,2,Sac State,경영학과,학부,2005,/partner/expReport.asp?id=1850&page=3&bgbn=R,0,0.5230967998504639
22,1,강으로 둘러싸인 평화로운 대학,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=873&page=3&bgbn=R,1,0.843329906463623
