,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,51,린필드에서의 한 학기,수학과,학부,2015,/partner/expReport.asp?id=12756&page=1&bgbn=R,1,0.6258400678634644
1,50,인도와도 바꿀 수 없는 Linfield의 추억,경제학과,학부,2015,/partner/expReport.asp?id=12728&page=1&bgbn=R,1,0.9475048184394836
2,49,"가을, 린필드.",문화인류학과,학부,2015,/partner/expReport.asp?id=12508&page=1&bgbn=R,1,0.6057955026626587
3,48,린필드에서 보낸 한 학기,정치외교학과,학부,2015,/partner/expReport.asp?id=12293&page=1&bgbn=R,0,0.45631417632102966
4,47,린필드에서의 한 학기,국어국문학,학부,2014,/partner/expReport.asp?id=12081&page=1&bgbn=R,1,0.6258400678634644
5,46,린필드에서의 한학기!!,화학,학부,2014,/partner/expReport.asp?id=12012&page=1&bgbn=R,1,0.6890934705734253
6,45,린필드에서의 소중했던 시간,국제학과,학부,2015,/partner/expReport.asp?id=11973&page=1&bgbn=R,1,0.75285404920578
7,44,린필드에서의 일년,영어영문학과,학부,2013-2014,/partner/expReport.asp?id=7580&page=1&bgbn=R,1,0.6255214214324951
8,43,Linfield College에서의 봄학기를 지내고,영문,학부,2014,/partner/expReport.asp?id=7199&page=1&bgbn=R,1,0.8502733111381531
9,42,"Linfield College, 1년, 남학생",경영학과,학부,2013-2014,/partner/expReport.asp?id=7093&page=1&bgbn=R,0,0.4571894407272339
10,41,"Linfield, 내 영혼이 따뜻했던 날들",경영학과,학부,2012-2013,/partner/expReport.asp?id=6353&page=2&bgbn=R,1,0.907795250415802
11,40,푸르르고 우거진 linfield에서의 소중한 추억,경제학과,학부,2012,/partner/expReport.asp?id=6304&page=2&bgbn=R,1,0.8607190847396851
12,39,2012 가을학기 린필드 경험보고서,영어영문,학부,2012,/partner/expReport.asp?id=6098&page=2&bgbn=R,1,0.7133326530456543
13,38,2012년 2학기 린필드 파견 보고서,경영학과,학부,2012,/partner/expReport.asp?id=5995&page=2&bgbn=R,1,0.5902069807052612
14,37,Linfield에서의 소중한 추억을 그리며,심리학과,학부,2012,/partner/expReport.asp?id=5666&page=2&bgbn=R,1,0.9502414464950562
15,36,"겨울부터 여름까지, 린필드!",영어영문학,학부,2012,/partner/expReport.asp?id=5659&page=2&bgbn=R,1,0.7375593185424805
16,35,"따뜻함 그 이상이었던 나의 스물 두 번째 가을날, Linfield 이야기 :)",행정학과,학부,2011,/partner/expReport.asp?id=5425&page=2&bgbn=R,1,0.9649825692176819
17,34,행복했던 Linfield 에서의 생활,식품영양학과,학부,2011,/partner/expReport.asp?id=5251&page=2&bgbn=R,1,0.8865429162979126
