,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,18,"Stern School of Business, fall semester",경영학과,학부,2019,/partner/expReport.asp?id=16160&page=1&bgbn=R,1,0.5163494348526001
1,17,스턴에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=15403&page=1&bgbn=R,1,0.7017680406570435
2,16,Best Semester EVER at Stern,경영학과,학부,2017,/partner/expReport.asp?id=14576&page=1&bgbn=R,1,0.5122702717781067
3,15,절대 잊을 수 없는 뉴욕에서의 추억,경영학과,학부,2014,/partner/expReport.asp?id=7414&page=1&bgbn=R,1,0.9614514112472534
4,14,많은 걸 보고 느끼고 행복할 수 있었던 뉴욕에서의 한 학기,경영학과,학부,2014,/partner/expReport.asp?id=7160&page=1&bgbn=R,1,0.9042799472808838
5,13,Stern에서의 한학기,경영학과,학부,2012,/partner/expReport.asp?id=6605&page=1&bgbn=R,1,0.731432318687439
6,12,Sternie의 추억 >:),경영,학부,2012,/partner/expReport.asp?id=6272&page=1&bgbn=R,1,0.8138471841812134
7,11,스턴에서의 일년,경영학과,학부,2009-2010,/partner/expReport.asp?id=5878&page=1&bgbn=R,1,0.6860043406486511
8,10,NYU 에서의 한학기,경영,학부,2012,/partner/expReport.asp?id=5589&page=1&bgbn=R,1,0.731432318687439
9,9,스턴에서의 일년~,경영학과,학부,2010-2011,/partner/expReport.asp?id=4997&page=1&bgbn=R,1,0.7227373719215393
10,8,New York University Stern School of Business,국제대학,학부,2009,/partner/expReport.asp?id=3840&page=2&bgbn=R,1,0.5163494348526001
11,7,뉴욕에서 보낸 잊지 못할 최고의 한 학기!,경영학과,학부,2007,/partner/expReport.asp?id=3242&page=2&bgbn=R,1,0.9567781686782837
12,6,NYU Stern에서의 한 학기,경영,학부,2007,/partner/expReport.asp?id=2819&page=2&bgbn=R,1,0.7022072076797485
13,5,Stern School of Business,경영학과,학부,2007,/partner/expReport.asp?id=2789&page=2&bgbn=R,1,0.5123575925827026
14,4,최고의 한학기,경영,학부,2006,/partner/expReport.asp?id=2048&page=2&bgbn=R,1,0.9199921488761902
15,3,NYU에서의 한 학기,경영학과,학부,2005 Fall,/partner/expReport.asp?id=1903&page=2&bgbn=R,1,0.731432318687439
16,2,NYU Stern IBEX Program,경영학전공,학부,2003,/partner/expReport.asp?id=969&page=2&bgbn=R,0,0.5123575925827026
17,1,New York Univ.; Stern School-윤성진,상경계열,학부,2001,/partner/expReport.asp?id=311&page=2&bgbn=R,1,0.5188660621643066
