,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,32,애증의 Saxion University,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=16174&page=1&bgbn=R,0,0.7046687602996826
1,31,"6개월 간의 네덜란드, 삭시온",경영학과,학부,2016,/partner/expReport.asp?id=15049&page=1&bgbn=R,1,0.7154998779296875
2,30,꿈같았던 Saxion에서의 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13594&page=1&bgbn=R,1,0.8751040697097778
3,29,평화로운 Enschede에서의 꿈같았던 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13189&page=1&bgbn=R,1,0.9197587966918945
4,28,"꿈같은 휴식, 여유롭던 네덜란드에서의 생활",경영학과,학부,2015,/partner/expReport.asp?id=12779&page=1&bgbn=R,1,0.8536596894264221
5,27,Deventer 캠퍼스에서의 한 학기,경영학과,학부,2015-2016,/partner/expReport.asp?id=12606&page=1&bgbn=R,1,0.7022072076797485
6,26,여유롭고 평화롭고 자유로웠던 네덜란드 생활,경영학과,학부,2015,/partner/expReport.asp?id=12181&page=1&bgbn=R,1,0.8276525735855103
7,25,2014년도 가을학기 삭시온,의류환경학과,학부,2014,/partner/expReport.asp?id=10708&page=1&bgbn=R,0,0.7522026896476746
8,24,한학기의 힐링! 네덜란드 삭시온!,경영학과,학부,2014,/partner/expReport.asp?id=10671&page=1&bgbn=R,1,0.7233707904815674
9,23,여유롭고 즐거웠던 낭만의 한 학기,경영학과,학부,2013,/partner/expReport.asp?id=7006&page=1&bgbn=R,1,0.9397512078285217
10,22,꿈만 같았던 교환학생 생활.....,경영학과,학부,2013-2014,/partner/expReport.asp?id=6950&page=2&bgbn=R,0,0.7443219423294067
11,21,여유로운 생활을 즐길 수 있었던 소도시 생활,경영학과,학부,2013-2014,/partner/expReport.asp?id=6879&page=2&bgbn=R,1,0.8349993228912354
12,20,saxion university에서의 평화로운 생활,경영학과,학부,2013-2014,/partner/expReport.asp?id=6851&page=2&bgbn=R,1,0.7741407155990601
13,19,평화롭고 즐거웠던 엔스크데에서의 6개월,경영학과,학부,2013,/partner/expReport.asp?id=6746&page=2&bgbn=R,1,0.9280576109886169
14,18,saxion에서의 6개월...,노어노문학과,학부,2012,/partner/expReport.asp?id=6736&page=2&bgbn=R,1,0.7329951524734497
15,17,네덜란드에서의 여유로운 생활,경영학과,학부,2013,/partner/expReport.asp?id=6620&page=2&bgbn=R,1,0.8443092107772827
16,16,네덜란드에서의 평화로운 삶과 유럽여행,경영학과,학부,2012,/partner/expReport.asp?id=6365&page=2&bgbn=R,1,0.9203253388404846
17,15,꿈만 같았던 엔스크데에서의 생활,경영학과,학부,2012,/partner/expReport.asp?id=6260&page=2&bgbn=R,0,0.8396159410476685
18,14,네덜란드에서의 짧았던 6개월,경영학과,학부,2012,/partner/expReport.asp?id=6244&page=2&bgbn=R,1,0.7765393853187561
19,13,Saxion University에서의 생활,경영학과,학부,2011,/partner/expReport.asp?id=5948&page=2&bgbn=R,1,0.6778723001480103
20,12,"또 한번의 터닝포인트, 네덜란드 라이프",주거환경학과,학부,2011,/partner/expReport.asp?id=5669&page=3&bgbn=R,1,0.7538368701934814
21,11,Life in Holland,경영학과,학부,2011,/partner/expReport.asp?id=5514&page=3&bgbn=R,1,0.515648603439331
22,10,행복의 절정.,경영학과,학부,2011,/partner/expReport.asp?id=5503&page=3&bgbn=R,1,0.9341861009597778
23,9,네덜란드 교환학생 수기,경영학과,학부,2011,/partner/expReport.asp?id=5489&page=3&bgbn=R,0,0.4125944972038269
24,8,엔스크데에서의 행복한 추억,정치외교학과,학부,2011,/partner/expReport.asp?id=5421&page=3&bgbn=R,1,0.9718397855758667
25,7,"2011년 봄학기, Saxion HS Enschede",경영학과,학부,2011,/partner/expReport.asp?id=5284&page=3&bgbn=R,1,0.5266550183296204
26,6,5개월 동안의 Saxion 생활,경영학과,학부,2009,/partner/expReport.asp?id=4098&page=3&bgbn=R,1,0.5738994479179382
27,5,Saxion Universities를 다녀와서,경영학과,학부,2008,/partner/expReport.asp?id=3770&page=3&bgbn=R,1,0.706915020942688
28,4,데벤터에서의 생존기,심리학과,학부,2008,/partner/expReport.asp?id=3607&page=3&bgbn=R,1,0.6893827319145203
29,3,Time was soft there :),경영학과,학부,2008,/partner/expReport.asp?id=3555&page=3&bgbn=R,1,0.5122702717781067
30,2,Saxion Univ 경험보고서.,경영학과,학부,2008,/partner/expReport.asp?id=3481&page=4&bgbn=R,1,0.6767407059669495
31,1,"성장의 발판, 네덜란드 그 곳으로 교환학생을 가다.","경영학과, 사회학과",학부,2006,/partner/expReport.asp?id=2623&page=4&bgbn=R,0,0.7399851679801941
