,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,40,쿠프슈타인에서 노후 50년 땡겨쓰기,경영학과,학부,2017-2018,/partner/expReport.asp?id=15098&page=1&bgbn=R,0,0.42582499980926514
1,39,평화로운 쿠프에서의 한 학기,경제,학부,2017ㅡ2018,/partner/expReport.asp?id=14709&page=1&bgbn=R,1,0.7879835963249207
2,38,"소중한 경험, 잊지 못할 기억, 쿠프슈타인",언론홍보영상학,학부,2017,/partner/expReport.asp?id=14264&page=1&bgbn=R,1,0.8982528448104858
3,37,언제나 마음속의 고향인 쿠프슈타인,중어중문학과,학부,2017,/partner/expReport.asp?id=14181&page=1&bgbn=R,1,0.8360443115234375
4,36,자연이 아름다운 쿠프슈타인에서의 한 학기,정치외교학과,학부,2017,/partner/expReport.asp?id=14102&page=1&bgbn=R,1,0.8861727714538574
5,35,여유로웠던 쿠프슈타인에서의 한 학기,행정학과,학부,2017,/partner/expReport.asp?id=14094&page=1&bgbn=R,1,0.7885854840278625
6,34,쿠프슈타인에서의 한 학기,경제학부,학부,2016,/partner/expReport.asp?id=13866&page=1&bgbn=R,1,0.645369291305542
7,33,여유롭고 소중했던 쿠프슈타인에서의 시간,경제학부,학부,2016,/partner/expReport.asp?id=13822&page=1&bgbn=R,1,0.8407917022705078
8,32,마냥 아름다웠던 쿠프슈타인,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13366&page=1&bgbn=R,1,0.8923050761222839
9,31,교환생활이 벌써 끝났다는게 믿기지 않아요. 다시 돌아가고 싶네요.,정치외교학과,학부,2016,/partner/expReport.asp?id=13270&page=1&bgbn=R,1,0.9390028119087219
10,30,유럽에서의 한 학기,경제학과,학부,2015,/partner/expReport.asp?id=13188&page=2&bgbn=R,0,0.5659430623054504
11,29,"한 여름밤의 꿈 같았던, 오스트리아에서의 한 학기",경제학부,학부,2016,/partner/expReport.asp?id=13130&page=2&bgbn=R,1,0.7923793792724609
12,28,여유로웠던 한학기,경제학과,학부,2015,/partner/expReport.asp?id=12755&page=2&bgbn=R,0,0.7507340908050537
13,27,언제나 아련한 교환생활,응용통계학,학부,2014,/partner/expReport.asp?id=12367&page=2&bgbn=R,1,0.8877207636833191
14,26,포근한 추억이 된 쿠프슈타인에서의 한학기,경영학과,학부,2015,/partner/expReport.asp?id=12331&page=2&bgbn=R,1,0.9123460054397583
15,25,Kufstein에서의 삶,경영학과,학부,2014,/partner/expReport.asp?id=10776&page=2&bgbn=R,1,0.8267381191253662
16,24,대학생활 중 최고의 선택이었던 쿠프슈타인!,영어영문학과,학부,2014,/partner/expReport.asp?id=10680&page=2&bgbn=R,1,0.94621741771698
17,23,대학 생활 중 최고의 선택이었던 쿠프슈타인에서의 한 학기,경제학과,학부,2014,/partner/expReport.asp?id=7452&page=2&bgbn=R,1,0.9404449462890625
18,22,쿠프에서의 즐거웠던 5개월,경영학과,학부,2014,/partner/expReport.asp?id=7391&page=2&bgbn=R,1,0.8808964490890503
19,21,특별한 모멘텀이 되어줬던 쿠프슈타인에서의 6개월,경제학과,학부,2013-2014,/partner/expReport.asp?id=6991&page=2&bgbn=R,1,0.8524500727653503
20,20,쿠프슈타인에서의 한학기,정치외교,학부,2013-2014,/partner/expReport.asp?id=6942&page=3&bgbn=R,1,0.645369291305542
21,19,쿠프에서의 한학기,경영학과,학부,2013,/partner/expReport.asp?id=6939&page=3&bgbn=R,1,0.645369291305542
22,18,너무나 행복했던 쿠프슈타인,행정학과,학부,2013,/partner/expReport.asp?id=6680&page=3&bgbn=R,1,0.9465117454528809
23,17,쿠프슈타인에서의 느긋한 한때,행정학과,학부,2012,/partner/expReport.asp?id=6274&page=3&bgbn=R,1,0.6184533834457397
24,16,최고의 경험. 쿠프슈타인에서의 한학기.,경제학과,학부,2012,/partner/expReport.asp?id=6153&page=3&bgbn=R,1,0.9641914367675781
25,15,자연이 아름다운 쿠프슈타인에서의 한학기,경영학과,학부,2011-2012,/partner/expReport.asp?id=5645&page=3&bgbn=R,1,0.8861727714538574
26,14,노을이 아름다운 그 곳..,사회복지학과,학부,2011,/partner/expReport.asp?id=5204&page=3&bgbn=R,1,0.9290869235992432
27,13,"그리울 수 밖에 없는 곳, Kufstein",심리학과,학부,2011,/partner/expReport.asp?id=5125&page=3&bgbn=R,1,0.8066893815994263
28,12,삶의 활력소가 되어준 Kufstein에서의 한학기,경영학과,학부,2010-2011,/partner/expReport.asp?id=4787&page=3&bgbn=R,1,0.9478042721748352
29,11,kufstein에서의1년,경영학과,학부,2010,/partner/expReport.asp?id=4704&page=3&bgbn=R,0,0.645369291305542
30,10,알프스의 향기가 있는 아름다운 곳.,경영학과,학부,2010,/partner/expReport.asp?id=4480&page=4&bgbn=R,1,0.9203042984008789
31,9,2009년 겨울의 쿠프슈타인,경영대학,학부,2009,/partner/expReport.asp?id=4479&page=4&bgbn=R,1,0.6032595634460449
32,8,알프스에서의 꿈같던 유럽생활~,경영학과,학부,2009,/partner/expReport.asp?id=4285&page=4&bgbn=R,1,0.8433982729911804
33,7,"평생 잊을 수 없는 추억을 만든 곳, Kufstein",경영학과,학부,2008,/partner/expReport.asp?id=3683&page=4&bgbn=R,1,0.9644402861595154
34,6,마음의 고향 Kufstein,경제학과,학부,2008,/partner/expReport.asp?id=3424&page=4&bgbn=R,1,0.7129111289978027
35,5,잊지못할 Kufstein에서의 교환학생 경험,경영학과,학부,2006,/partner/expReport.asp?id=2811&page=4&bgbn=R,0,0.9188251495361328
36,4,평생 안고 갈 추억들을 쌓아 준 Kufstein에서의 1년,경영학과,학부,2005-2006,/partner/expReport.asp?id=2401&page=4&bgbn=R,1,0.6950085163116455
37,3,FHS Kustein에서의 겨울,경영학과,학부,2006,/partner/expReport.asp?id=2344&page=4&bgbn=R,1,0.5799915194511414
38,2,Keiser 산맥 으로 둘러 쌓인 Kufstein,경영학과,학부,2005-2006,/partner/expReport.asp?id=2284&page=4&bgbn=R,0,0.3128185570240021
39,1,"Life in kufstein, Tirol, Austria, Europe",경영학과,학부,2006,/partner/expReport.asp?id=2168&page=4&bgbn=R,1,0.5515590906143188
