,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,12,Washington and Jefferson 에서의 두 학기,사회학과,학부,2019,/partner/expReport.asp?id=16125&page=1&bgbn=R,1,0.7276277542114258
1,11,길고도 짧았던 2학기.,체육교육학과,학부,2018-2019,/partner/expReport.asp?id=15632&page=1&bgbn=R,1,0.6771726608276367
2,10,W&J에서의 한 학기,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15552&page=1&bgbn=R,0,0.6529819965362549
3,9,Dubjay 1년,경제학과,학부,2016,/partner/expReport.asp?id=13489&page=1&bgbn=R,0,0.48335328698158264
4,8,따뜻하고 가족같았던 W&J 에서의 꿈 같았던 한학기,경영학과,학부,2015,/partner/expReport.asp?id=12782&page=1&bgbn=R,1,0.9752300381660461
5,7,W&J 교환학생 경험보고서,정치외교학과,학부,2015,/partner/expReport.asp?id=12110&page=1&bgbn=R,0,0.6134040355682373
6,6,W&J 교환학생 경험보고서,행정학과,학부,2014,/partner/expReport.asp?id=7528&page=1&bgbn=R,0,0.6134040355682373
7,5,"작지만 보석같은 그곳, W&J",경영학과,학부,2010-2011,/partner/expReport.asp?id=5001&page=1&bgbn=R,1,0.8837648034095764
8,4,새로운 나를 발견해준 W&J에서의 1년,법학과,학부,2010-2011,/partner/expReport.asp?id=4882&page=1&bgbn=R,1,0.974032998085022
9,3,아담하고 가족같은 따듯한학교 W&J,경제학과,학부,2010,/partner/expReport.asp?id=4310&page=1&bgbn=R,1,0.7732139825820923
10,2,W&J 교환학생 경험보고서,응용통계학과,학부,2010,/partner/expReport.asp?id=4270&page=2&bgbn=R,0,0.6134040355682373
11,1,W&J 경험보고서,사회학과,학부,2008-2009,/partner/expReport.asp?id=3604&page=2&bgbn=R,0,0.6099135279655457
