,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,31,한 해의 시작을 릿쿄에서 짧고 굵은 추억으로,철학 / 일본학,학부,2020,/partner/expReport.asp?id=16409&page=1&bgbn=R,1,0.9000887870788574
1,30,릿쿄대학,정치학과,대학원,2019,/partner/expReport.asp?id=16351&page=1&bgbn=R,1,0.4117032587528229
2,29,릿쿄대학교에서의 생활,정치외교학과,학부,2019,/partner/expReport.asp?id=15858&page=1&bgbn=R,1,0.7005300521850586
3,28,릿쿄대학교 교환 생활,사학과,학부,2019,/partner/expReport.asp?id=15846&page=1&bgbn=R,0,0.5613099932670593
4,27,릿쿄대학교에서의 한 학기,철학/연계전공 일본학,학부,2019,/partner/expReport.asp?id=15844&page=1&bgbn=R,1,0.7261490821838379
5,26,릿쿄대학과 한 달. 잊지 못할 추억. (여름 계절학기),스포츠레저학과,학부,2018,/partner/expReport.asp?id=14942&page=1&bgbn=R,1,0.8371633887290955
6,25,일본 릭쿄대학교에서의 1학기동안 생활,경영학과,학부,2013,/partner/expReport.asp?id=6708&page=1&bgbn=R,1,0.7563707232475281
7,24,릿쿄대학에서의 1년,신문방송학과,학부,2012-2013,/partner/expReport.asp?id=6510&page=1&bgbn=R,0,0.6152286529541016
8,23,꿈같았던 릿쿄에서의 1년,원주캠퍼스 경영학과,학부,2011-2012,/partner/expReport.asp?id=5829&page=1&bgbn=R,0,0.8799393773078918
9,22,릿쿄에서의 한 학기,교육학과,학부,2010,/partner/expReport.asp?id=4806&page=1&bgbn=R,1,0.645369291305542
10,21,릿교대학에서의 교환학생 생활,사학과 대학원,대학원,2009-2010,/partner/expReport.asp?id=4552&page=2&bgbn=R,0,0.6292226314544678
11,20,1년동안의 릿쿄생활,경영학과,학부,2009-2010,/partner/expReport.asp?id=4426&page=2&bgbn=R,1,0.4334339499473572
12,19,릿쿄대학에서의 1년,사학과,학부,2009,/partner/expReport.asp?id=4172&page=2&bgbn=R,0,0.6152286529541016
13,18,시인 윤동주를 좇아,경영정보학과&신문방송학과,학부,2008,/partner/expReport.asp?id=3519&page=2&bgbn=R,0,0.5701378583908081
14,17,Rikkyo University,영어영문학,학부,2008,/partner/expReport.asp?id=3506&page=2&bgbn=R,1,0.48335328698158264
15,16,릿교대학에서의 1년,사회학과,학부,2007-2008,/partner/expReport.asp?id=3035&page=2&bgbn=R,0,0.6152286529541016
16,15,릿교대에서의 교환유학,사회학,학부,2007,/partner/expReport.asp?id=2805&page=2&bgbn=R,1,0.7197783589363098
17,14,릿쿄대학,경영학과,학부,2006,/partner/expReport.asp?id=2532&page=2&bgbn=R,1,0.4117032587528229
18,13,立敎,의류환경학과,학부,2006,/partner/expReport.asp?id=2365&page=2&bgbn=R,1,0.47254469990730286
19,12,귀국보고서,사학과,학부,2005,/partner/expReport.asp?id=1928&page=2&bgbn=R,0,0.6132471561431885
20,11,릿쿄 대학교,영어영문학과,학부,2004,/partner/expReport.asp?id=1764&page=3&bgbn=R,1,0.5892336368560791
21,10,Rikkyo University,경영학과,학부,2004,/partner/expReport.asp?id=1756&page=3&bgbn=R,1,0.48335328698158264
22,9,Rikkyo univ,경영학과,학부,2004-2005,/partner/expReport.asp?id=1731&page=3&bgbn=R,1,0.48335328698158264
23,8,경험보고서,문헌정보학전공,학부,2003-2004,/partner/expReport.asp?id=1343&page=3&bgbn=R,0,0.6995068192481995
24,7,Rikkyo Univ. in 2003,생화학전공,학부,2003,/partner/expReport.asp?id=1092&page=3&bgbn=R,1,0.5001710653305054
25,6,Rikkyo University - 박중규,생화학전공,학부,2002,/partner/expReport.asp?id=801&page=3&bgbn=R,1,0.7351788282394409
26,5,Rikkyo Univ. - 신진수,사회체육과,학부,2002,/partner/expReport.asp?id=655&page=3&bgbn=R,1,0.5001710653305054
27,4,이은령,인문학부,학부,2001-2002,/partner/expReport.asp?id=654&page=3&bgbn=R,1,0.47254469990730286
28,3,Rikkyo Univ. - 최창원,국어국문학전공,학부,2001-2002,/partner/expReport.asp?id=645&page=3&bgbn=R,1,0.5862206816673279
29,2,Rikkyo Univ. - 백 병욱,신문방송학과,학부,2000 -2001,/partner/expReport.asp?id=389&page=3&bgbn=R,1,0.5056369304656982
30,1,Rikkyo Univ.-노기혁,철학전공,학부,2000,/partner/expReport.asp?id=233&page=4&bgbn=R,1,0.4899306297302246
