,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,10,최고의 한 학기,영어영문학과,학부,2019,/partner/expReport.asp?id=16177&page=1&bgbn=R,0,0.9188412427902222
1,9,에든버러에서의 최고의 한학기,경제학과,학부,2019,/partner/expReport.asp?id=16166&page=1&bgbn=R,1,0.9093046188354492
2,8,Edinburgh에서 교환을 마치며,사회학과,학부,2018-19,/partner/expReport.asp?id=16035&page=1&bgbn=R,0,0.698186457157135
3,7,에든버러 대학교 교환을 마치며,UIC Economics,학부,2019,/partner/expReport.asp?id=15946&page=1&bgbn=R,1,0.7787971496582031
4,6,THE BEST,UIC International Studies,학부,2019,/partner/expReport.asp?id=15936&page=1&bgbn=R,1,0.48335328698158264
5,5,에든버러에서의 한학기,정치외교학과,학부,2018,/partner/expReport.asp?id=15326&page=1&bgbn=R,1,0.645369291305542
6,4,교환학생 경험보고서,영여영문과,학부,2016,/partner/expReport.asp?id=15117&page=1&bgbn=R,0,0.6353806853294373
7,3,많은 추억이 깃든 평화롭고 아름다운 에딘버러,언더우드국제대학 국제학과,학부,2017,/partner/expReport.asp?id=15011&page=1&bgbn=R,1,0.9735668301582336
8,2,내 인생 반 년,언론홍보영상학과,학부,2018,/partner/expReport.asp?id=14803&page=1&bgbn=R,1,0.7662333846092224
9,1,김정현 보고서,UIC ASD,학부,2015,/partner/expReport.asp?id=13893&page=1&bgbn=R,0,0.6132471561431885
