,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,77,짧지만 굵었던 밴쿠버에서의 한 학기,정보인터랙션디자인,학부,2020,/partner/expReport.asp?id=16619&page=1&bgbn=R,1,0.8626775741577148
1,76,짧다면 짧았고 길다면 길었던 버나비 마운틴에서의 한 학기,국어국문학,학부,2019,/partner/expReport.asp?id=16240&page=1&bgbn=R,1,0.8234187960624695
2,75,캐나다를 느끼러간 SFU에서의 1년,간호학과,학부,2019,/partner/expReport.asp?id=16238&page=1&bgbn=R,1,0.636634886264801
3,74,"2018년 봄학기, 그리울 나의 교환학기",경제학과,학부,2018,/partner/expReport.asp?id=14794&page=1&bgbn=R,1,0.4956505000591278
4,73,SFU에서의 한 학기,교육학부,학부,2017,/partner/expReport.asp?id=14213&page=1&bgbn=R,1,0.645369291305542
5,72,잊을 수 없는 한 학기,경영학과,학부,2017,/partner/expReport.asp?id=13991&page=1&bgbn=R,1,0.883327066898346
6,71,SFU 경험보고서,경영학과,학부,2017,/partner/expReport.asp?id=13990&page=1&bgbn=R,0,0.6353806853294373
7,70,SFU에서의 즐거웠던 한 학기,경영학과,학부,2017,/partner/expReport.asp?id=13970&page=1&bgbn=R,1,0.899222195148468
8,69,SFU에서의 행복했던 한 학기,불어불문학과,학부,2015,/partner/expReport.asp?id=13207&page=1&bgbn=R,1,0.9011468291282654
9,68,SFU에서의 한학기,의공학부,학부,2015,/partner/expReport.asp?id=13125&page=1&bgbn=R,1,0.645369291305542
10,67,언제나 그리울 SFU에서의 한학기,경영학과,학부,2016-1,/partner/expReport.asp?id=12911&page=2&bgbn=R,0,0.7486767172813416
11,66,힘든만큼 유익했던 시원섭섭한 교환생활,경영학과,학부,2016 1~4,/partner/expReport.asp?id=12870&page=2&bgbn=R,1,0.333562433719635
12,65,Engage the world!,경제학과,학부,2015,/partner/expReport.asp?id=12584&page=2&bgbn=R,1,0.4899306297302246
13,64,즐거웠던 SFU에서의 한 학기,경영학과,학부,2015,/partner/expReport.asp?id=11881&page=2&bgbn=R,1,0.878655195236206
14,63,평화롭고 아름다운 SFU,경영학과,학부,2014,/partner/expReport.asp?id=11783&page=2&bgbn=R,1,0.9442599415779114
15,62,SFU 경험보고서,EIC,학부,2014,/partner/expReport.asp?id=10759&page=2&bgbn=R,0,0.6353806853294373
16,61,"행복했어요 벤쿠버, 사랑해요 SFU",정치외교학과,학부,2014,/partner/expReport.asp?id=8646&page=2&bgbn=R,1,0.937455952167511
17,60,SFU 교환학생 경험보고서,화공생명공학과,학부,2014,/partner/expReport.asp?id=8641&page=2&bgbn=R,0,0.6136277318000793
18,59,평화로웠던 SFU에서의 한 학기,경영학과,학부,2014,/partner/expReport.asp?id=8602&page=2&bgbn=R,1,0.7879835963249207
19,58,SFU에서의 한 학기,아동가족,학부,2014,/partner/expReport.asp?id=8598&page=2&bgbn=R,1,0.645369291305542
20,57,미래에 대한 계획을 송두리째 바꾼 두 학기.,경영학과,학부,2013-2014,/partner/expReport.asp?id=7070&page=3&bgbn=R,1,0.9293989539146423
21,56,SFU 학생으로서의 4개월,영어영문학과,학부,2013,/partner/expReport.asp?id=6937&page=3&bgbn=R,0,0.5150715112686157
22,55,자유로워 질 수 있었던 SFU에서의 생활,교육학과,학부,2013,/partner/expReport.asp?id=6886&page=3&bgbn=R,1,0.7984025478363037
23,54,I'm SFU!,경제학과,학부,2013,/partner/expReport.asp?id=6850&page=3&bgbn=R,1,0.5001710653305054
24,53,소중한 추억을 만들고 온 SFU,영어영문학과,학부,2013,/partner/expReport.asp?id=6830&page=3&bgbn=R,1,0.7682802677154541
25,52,밴쿠버에서 지낸 소중했던 교환학생 기간~,경영대학,학부,2012-2013,/partner/expReport.asp?id=6571&page=3&bgbn=R,1,0.77587890625
26,51,교환학생은 SFU,경영학과,학부,2012-2013,/partner/expReport.asp?id=6314&page=3&bgbn=R,0,0.48335328698158264
27,50,SFU에서의 한 학기,국어국문학과,학부,2012,/partner/expReport.asp?id=6228&page=3&bgbn=R,1,0.645369291305542
28,49,SFU에서의 한 학기,국어국문,학부,2012,/partner/expReport.asp?id=6136&page=3&bgbn=R,1,0.645369291305542
29,48,잊지못할 SFU에서 한학기♥,수학과,학부,2012,/partner/expReport.asp?id=6081&page=3&bgbn=R,1,0.8760325312614441
30,47,여유롭고 행복했던 버나비에서의 한학기,화학과,학부,2012,/partner/expReport.asp?id=6033&page=4&bgbn=R,1,0.9351550340652466
31,46,돌아가고 싶은 과거가 된 SFU에서의 1년,사학,학부,2011-2012,/partner/expReport.asp?id=5922&page=4&bgbn=R,0,0.7823829054832458
32,45,SFU에서의 한 학기,사회학과,학부,2011,/partner/expReport.asp?id=5783&page=4&bgbn=R,1,0.645369291305542
33,44,그리운 밴쿠버와 SFU,경영학과,학부,2012,/partner/expReport.asp?id=5761&page=4&bgbn=R,1,0.7024350166320801
34,43,버나비 마운틴에서의 한학기,신문방송학과,학부,2011,/partner/expReport.asp?id=5690&page=4&bgbn=R,1,0.6487021446228027
35,42,SFU에서의 한학기,영어영문학과,학부,2011,/partner/expReport.asp?id=5531&page=4&bgbn=R,1,0.645369291305542
36,41,SFU에서의 추억들을 되새기며,영어영문학과,학부,2010,/partner/expReport.asp?id=5195&page=4&bgbn=R,1,0.9091116786003113
37,40,비오는 버나비산에서 청춘을 공부하다,법학과,학부,2010-2011,/partner/expReport.asp?id=5164&page=4&bgbn=R,1,0.2319086194038391
38,39,세상을 보는 새로운 눈을 갖게된 1년,교육학과,학부,2010,/partner/expReport.asp?id=5141&page=4&bgbn=R,1,0.8635616898536682
