,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,14,Banker들의 Party School,경영학과,학부,2011,/partner/expReport.asp?id=5301&page=1&bgbn=R,1,0.513611912727356
1,13,Ivy League 부럽지 않은 Ivey!!,경영학과,학부,2009,/partner/expReport.asp?id=3902&page=1&bgbn=R,1,0.4707253873348236
2,12,"완전 춥고, 완전 열공하며, 완전 완전 잘 노는 학생들이 있는 곳 Ivey",경영학과,학부,2009-1,/partner/expReport.asp?id=3810&page=1&bgbn=R,1,0.9110895991325378
3,11,the Richard Ivey School of Business - 송윤규,경영학과,학부,2007,/partner/expReport.asp?id=2708&page=1&bgbn=R,1,0.6300882697105408
4,10,U of Western Ontario - 정혜진,경영학전공,학부,2001-2002,/partner/expReport.asp?id=665&page=1&bgbn=R,1,0.5123643279075623
5,9,U of Westen Ontario - 양윤희,경영학전공,학부,2001-2002,/partner/expReport.asp?id=589&page=1&bgbn=R,1,0.5344541072845459
6,8,U of Western Ontario - 하유리,경영학전공,학부,2001-2002,/partner/expReport.asp?id=585&page=1&bgbn=R,0,0.5605844259262085
7,7,U of Western Ontario-한재하,경영학전공,학부,1999-2000,/partner/expReport.asp?id=152&page=1&bgbn=R,1,0.48098063468933105
8,6,U of Western Ontario-한재하,경영학전공,학부,1999-2000,/partner/expReport.asp?id=135&page=1&bgbn=R,1,0.48098063468933105
9,5,U of Western Ontario-강진구,상경계열,학부,1999,/partner/expReport.asp?id=53&page=1&bgbn=R,1,0.6629593968391418
10,4,U of Western Ontario-안치영,경영학전공,학부,1999,/partner/expReport.asp?id=38&page=2&bgbn=R,0,0.3194195628166199
11,3,U of ontario-황성남,경제학전공,학부,1998,/partner/expReport.asp?id=8&page=2&bgbn=R,1,0.49073725938796997
12,2,U of Western Ontario-김경민,경영학전공,학부,1998,/partner/expReport.asp?id=7&page=2&bgbn=R,1,0.5123643279075623
13,1,U of Western Ontario-송재연,경영학전공,학부,1998,/partner/expReport.asp?id=6&page=2&bgbn=R,1,0.4694385528564453
