,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,23,미국 안의 새로운 미국,영어영문학과,학부,2008-2009,/partner/expReport.asp?id=4088&page=1&bgbn=R,0,0.6262857913970947
1,22,NSU 경험 보고서,보건과학대학 의용전자공학과,학부,2008,/partner/expReport.asp?id=3384&page=1&bgbn=R,0,0.6901764869689941
2,21,Aberdeen 에서의 하얀 추억,국제관계학과,학부,2008,/partner/expReport.asp?id=3116&page=1&bgbn=R,1,0.9058585166931152
3,20,잊을 수 없는 NSU에서의 1년.,경영학과,학부,2005-2006,/partner/expReport.asp?id=3108&page=1&bgbn=R,1,0.8829543590545654
4,19,한국을 알리다!,법,학부,2008,/partner/expReport.asp?id=3068&page=1&bgbn=R,1,0.6776288151741028
5,18,잊지 못할 1년,영여영문학과,학부,2006,/partner/expReport.asp?id=2719&page=1&bgbn=R,0,0.8669974207878113
6,17,NSU!!!,경영학과,학부,2006,/partner/expReport.asp?id=2676&page=1&bgbn=R,1,0.5230967998504639
7,16,NSU,영문/경영학과,학부,2006-2007,/partner/expReport.asp?id=2615&page=1&bgbn=R,1,0.50729900598526
8,15,경험보고서,영어영문학과,학부,2005-2006,/partner/expReport.asp?id=2591&page=1&bgbn=R,1,0.7555708289146423
9,14,NSU에 다녀와서,신문방송학과,학부,2006,/partner/expReport.asp?id=2513&page=1&bgbn=R,0,0.7542330026626587
10,13,NSU... 반짝반짝 빛나는,경영대학 경영학과,학부,2006,/partner/expReport.asp?id=2457&page=2&bgbn=R,1,0.7977128028869629
11,12,NSU - 진짜 미국을 체험하다!!!!,생활디자인,학부,2006,/partner/expReport.asp?id=2433&page=2&bgbn=R,1,0.527154803276062
12,11,소중한 경험을 남겨준 NSU에서의 1년,영어영문학과,학부,2006,/partner/expReport.asp?id=2369&page=2&bgbn=R,1,0.7767488956451416
13,10,돌아오지 않을 시간,경영대학 경영학과,학부,2006,/partner/expReport.asp?id=2353&page=2&bgbn=R,1,0.12205776572227478
14,9,내 경험을 보고합니다.,교육학과,학부,2006,/partner/expReport.asp?id=2339&page=2&bgbn=R,1,0.7501212358474731
15,8,잊지못할 1년. N/S/U LIFE,경제학과,학부,2005-2006,/partner/expReport.asp?id=2238&page=2&bgbn=R,1,0.8151782155036926
16,7,NSU에서의 1년을 이야기합니다.,사회학과,학부,2005,/partner/expReport.asp?id=2183&page=2&bgbn=R,1,0.766158938407898
17,6,값진 경험과 소중한 추억을 안겨준 NSU,경영전공,학부,2005,/partner/expReport.asp?id=1966&page=2&bgbn=R,0,0.884640097618103
18,5,nsu,신문방송학과,학부,2005,/partner/expReport.asp?id=1939&page=2&bgbn=R,1,0.50729900598526
19,4,아름다운 추억을 가져다 준 NSU,영어영문학과,학부,2004-2005,/partner/expReport.asp?id=1597&page=2&bgbn=R,1,0.9330633878707886
20,3,NSU~!,신문방송학과,학부,2004,/partner/expReport.asp?id=1440&page=3&bgbn=R,1,0.5230967998504639
21,2,Northern에서 놀던 날이 그립습니다.,신문방송학과,학부,2004-2005,/partner/expReport.asp?id=1384&page=3&bgbn=R,1,0.438489705324173
22,1,Aberdeen에서의 1년,경영학전공,학부,2004,/partner/expReport.asp?id=1371&page=3&bgbn=R,0,0.731432318687439
