,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,20,아쉬움은 남지만 후회하지는 않는 2020-1학기 스페인 교환,경영학과,학부,2020,/partner/expReport.asp?id=16643&page=1&bgbn=R,1,0.6307609677314758
1,19,행복 모먼츠 가득했던 마드리드 교환생활!,실내건축학과,학부,2019,/partner/expReport.asp?id=15702&page=1&bgbn=R,1,0.8626317381858826
2,18,"다시 돌아가고픈 순간, 마드리드 교환학생 후기",문화인류학과,학부,2018-2019,/partner/expReport.asp?id=15393&page=1&bgbn=R,1,0.9081572890281677
3,17,더할 나위 없이 좋았던 스페인에서의 한 학기,불어불문학과,학부,2018,/partner/expReport.asp?id=15346&page=1&bgbn=R,1,0.9026436805725098
4,16,마드리드 UC3M에서의 한 학기 교환생활,정치외교학과,학부,2018-2019,/partner/expReport.asp?id=15343&page=1&bgbn=R,1,0.621323823928833
5,15,마드리드에서 완벽한 한 학기,영어영문학과,학부,2018-2019,/partner/expReport.asp?id=15317&page=1&bgbn=R,1,0.8375154137611389
6,14,마드리드 교환학생 후기,UIC IS,학부,2013,/partner/expReport.asp?id=14420&page=1&bgbn=R,1,0.44747495651245117
7,13,UC3M 교환학생 파견보고서,언더우드국제대학 사회정의러더십,학부,2017,/partner/expReport.asp?id=14017&page=1&bgbn=R,0,0.5912275910377502
8,12,UC3M 교환학생 파견보고서,응용통계,학부,2017,/partner/expReport.asp?id=14008&page=1&bgbn=R,0,0.5912275910377502
9,11,UC3M에서의 한 학기,실내건축학과,학부,2016,/partner/expReport.asp?id=13686&page=1&bgbn=R,1,0.6529819965362549
10,10,UC3M 교환학생 파견보고서,경영학과,학부,2016,/partner/expReport.asp?id=13607&page=2&bgbn=R,0,0.5912275910377502
11,9,"사랑스러운 도시, 마드리드♥",화학과,학부,2016,/partner/expReport.asp?id=13401&page=2&bgbn=R,1,0.94427490234375
12,8,마드리드에서의 6개월,문화인류학과,학부,2015,/partner/expReport.asp?id=13373&page=2&bgbn=R,1,0.7335414290428162
13,7,A Semester Abroad at UC3M,UIC,학부,2016,/partner/expReport.asp?id=13216&page=2&bgbn=R,0,0.5253964066505432
14,6,"제 2의 고향, 마드리드에서의 한 학기",경영학과,학부,2015,/partner/expReport.asp?id=12125&page=2&bgbn=R,1,0.5603338479995728
15,5,마드리드 까를로스 3세 대학 교환학생,언더우드 국제학부,학부,2014,/partner/expReport.asp?id=7394&page=2&bgbn=R,1,0.652219295501709
16,4,Universidad Carlos III de Madrid 파견보고서,사학과,학부,2013,/partner/expReport.asp?id=6692&page=2&bgbn=R,1,0.6019555330276489
17,3,2013-1 마드리드 카를로스 3세 대학 파견보고서,신문방송학과,학부,2013,/partner/expReport.asp?id=6609&page=2&bgbn=R,1,0.6265169978141785
18,2,Real 마드리드,경제학과,학부,2012-2013,/partner/expReport.asp?id=6195&page=2&bgbn=R,1,0.48335328698158264
19,1,마드리드에서의 가을학기,신문방송학과,학부,2012,/partner/expReport.asp?id=6188&page=2&bgbn=R,1,0.8292343616485596
