,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,50,19-2~20-1 상트페테르부르크 국립대학교 교환학생 보고서,노어노문학과,학부,2019-2020,/partner/expReport.asp?id=16620&page=1&bgbn=R,0,0.7174253463745117
1,49,2019-1학기 상트페테르부르크 교환학생 경험보고서,노어노문학과,학부,2019,/partner/expReport.asp?id=16339&page=1&bgbn=R,1,0.6134040355682373
2,48,2018-2 상트페테르부르크 교환학생 경험보고서,노어노문학과,학부,2018,/partner/expReport.asp?id=15984&page=1&bgbn=R,0,0.6099135279655457
3,47,2018-2학기 상트페테르부르크 교환학생 경험보고서,노어노문학과,학부,2018,/partner/expReport.asp?id=15376&page=1&bgbn=R,1,0.6134040355682373
4,46,상트페테르부르크에서의 한 학기,노어노문학과,학부,2018,/partner/expReport.asp?id=15131&page=1&bgbn=R,1,0.645369291305542
5,45,상트페테르부르크 교환학생 경험보고서,노어노문학과,학부,2018-1,/partner/expReport.asp?id=15127&page=1&bgbn=R,1,0.6136277318000793
6,44,상트페테르부르크에서의 교환학생,노어노문학과,학부,2018,/partner/expReport.asp?id=15055&page=1&bgbn=R,1,0.645369291305542
7,43,아름다운 도시 상트페테르부르크에서의 한 학기,노어노문학과,학부,2018,/partner/expReport.asp?id=15038&page=1&bgbn=R,1,0.9047110080718994
8,42,아름다웠던 상트 페테르부르크에서의 1년 교환학생 생활,노어노문학과,학부,2017-2018,/partner/expReport.asp?id=14832&page=1&bgbn=R,1,0.8439501523971558
9,41,상트페테르부르크 국립대학에서의 생활,노어노문학과,학부,2017,/partner/expReport.asp?id=14592&page=1&bgbn=R,1,0.5906980633735657
10,40,상트페테르부르크 대학교 교환학생 경험 보고서,노어노문학과,학부,2017,/partner/expReport.asp?id=14475&page=2&bgbn=R,0,0.7592907547950745
11,39,상트페테르부르크 국립 대학에서의 가을학기,노어노문학과,학부,2017,/partner/expReport.asp?id=14470&page=2&bgbn=R,1,0.8215790390968323
12,38,상트페테르부르크,노어노문학과,학부,2017,/partner/expReport.asp?id=14466&page=2&bgbn=R,1,0.47254469990730286
13,37,상트페테르부르크 경험보고서,노어노문학과,학부,2017,/partner/expReport.asp?id=14282&page=2&bgbn=R,1,0.6353806853294373
14,36,2016-2 상트페테르부르크 국립대학교,노어노문학과,학부,2016,/partner/expReport.asp?id=14280&page=2&bgbn=R,0,0.5580716133117676
15,35,2017-1 상트페테르부르크 국립대학교,노어노문학과,학부,2017-1,/partner/expReport.asp?id=14277&page=2&bgbn=R,0,0.5580716133117676
16,34,상트페테르부르크 국립대학교 파견 보고서,노어노문학과,학부,2017,/partner/expReport.asp?id=14169&page=2&bgbn=R,1,0.7088935971260071
17,33,2017년 1학기 상트페테르부르크 국립대학교 경험보고서,노어노문학과,학부,2017,/partner/expReport.asp?id=14077&page=2&bgbn=R,1,0.7257084250450134
18,32,상트페테르부르크 국립대학교 교환학생 경험 보고서,노어노문학과,학부,2016,/partner/expReport.asp?id=14004&page=2&bgbn=R,1,0.7469177842140198
19,31,"아름다운 추억, 상트페테르부르크에서의 한 학기",언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13859&page=2&bgbn=R,1,0.9202038645744324
20,30,상트페테르부르크,노어노문학과,학부,2016,/partner/expReport.asp?id=13603&page=3&bgbn=R,1,0.47254469990730286
21,29,솔직한 상트페테르부르크 후기,경영학과,학부,2016,/partner/expReport.asp?id=13547&page=3&bgbn=R,0,0.3568638265132904
22,28,2016 가을학기 상트페테르부르크 국립대학교 교환학생 경험보고서,노어노문학과,학부,2016,/partner/expReport.asp?id=13443&page=3&bgbn=R,1,0.8221900463104248
