,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,12,리즈 대학교에서 내 학생시절 리즈를,경제학,학부,2019-2,/partner/expReport.asp?id=16418&page=1&bgbn=R,1,0.7608005404472351
1,11,내 인생 #리즈시절,정보인터랙션디자인학과,학부,2019-2,/partner/expReport.asp?id=16372&page=1&bgbn=R,1,0.8318864107131958
2,10,매일매일 그리운 나의 리즈,언론홍보영상학부,학부,2018,/partner/expReport.asp?id=16196&page=1&bgbn=R,1,0.8431933522224426
3,9,"내 인생 중 두번째 리즈시절, 리즈대학교",언론홍보영상학부,학부,2018,/partner/expReport.asp?id=16062&page=1&bgbn=R,1,0.8853621482849121
4,8,2019년 리즈에서의 봄학기,경영학과,학부,2019,/partner/expReport.asp?id=15976&page=1&bgbn=R,1,0.6850470304489136
5,7,Leeds International Summer School,영어영문학,학부,2019,/partner/expReport.asp?id=15957&page=1&bgbn=R,1,0.4899306297302246
6,6,리즈에서의 여름,정치외교학과,학부,2019,/partner/expReport.asp?id=15955&page=1&bgbn=R,1,0.5882238745689392
7,5,꿈만 같았던 6개월 간의 리즈 생활,국제통상전공,학부,2019,/partner/expReport.asp?id=15900&page=1&bgbn=R,1,0.7330932021141052
8,4,리즈에서의 일년,심리학과,학부,2018-2019,/partner/expReport.asp?id=15713&page=1&bgbn=R,1,0.5610083937644958
9,3,리즈대학교 교환 후기,경영학과,학부,2018,/partner/expReport.asp?id=15653&page=1&bgbn=R,0,0.4845866560935974
10,2,리즈대학교 경험보고서,의류환경학과,학부,2018,/partner/expReport.asp?id=14948&page=2&bgbn=R,0,0.6199967265129089
11,1,교환 후기,언론홍보영상학부,학부,2018-,/partner/expReport.asp?id=14932&page=2&bgbn=R,0,0.3801083564758301
