,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,39,"그립고 행복했던 교환학생, 그리고 마드리드",언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15944&page=1&bgbn=R,1,0.8511267304420471
1,38,강추 마드리드,UIC PSIR,학부,2018,/partner/expReport.asp?id=15026&page=1&bgbn=R,1,0.8815152049064636
2,37,"돌아오니 더 그리운 곳, 마드리드!",국어국문학과,학부,2018,/partner/expReport.asp?id=14890&page=1&bgbn=R,1,0.7987539172172546
3,36,마드리드에서의 한학기,국제대ASD,학부,2018,/partner/expReport.asp?id=14862&page=1&bgbn=R,1,0.645369291305542
4,35,Soy madrilena!,정치외교학과,학부,2018,/partner/expReport.asp?id=14818&page=1&bgbn=R,1,0.4831991493701935
5,34,La vida de wannabe Madrilena,UIC 문화디자인경영,학부,2017,/partner/expReport.asp?id=14719&page=1&bgbn=R,1,0.5001710653305054
6,33,"Hasta luego, Espana",생활디자인학과,학부,2017,/partner/expReport.asp?id=14544&page=1&bgbn=R,0,0.4899306297302246
7,32,De Madrid al Cielo,UIC 경제,학부,2017,/partner/expReport.asp?id=14533&page=1&bgbn=R,1,0.4899306297302246
8,31,USAC과 한 학기,UIC,학부,2017,/partner/expReport.asp?id=14527&page=1&bgbn=R,0,0.48335328698158264
9,30,내 인생에 최고의 한학기,전기전자공학부,학부,2017,/partner/expReport.asp?id=14462&page=1&bgbn=R,1,0.9245426058769226
10,29,알차게 보낸 마드리드에서의 6개월,중어중문학과,학부,2016,/partner/expReport.asp?id=13651&page=2&bgbn=R,1,0.880976676940918
11,28,URJC에서의 한 학기,UIC,학부,2016,/partner/expReport.asp?id=13554&page=2&bgbn=R,1,0.645369291305542
12,27,Madrid 에서의 한학기!!!!,UIC,학부,2016,/partner/expReport.asp?id=13546&page=2&bgbn=R,1,0.724786639213562
13,26,"도지은 스페인 경험보고서: 여유와 꿈, 그리고 희망을 선물해준 마드리드 :)",국제학과 (International Studies),학부,2016,/partner/expReport.asp?id=13254&page=2&bgbn=R,1,0.9587000012397766
14,25,Universidad de Rey Juan Carlos에서의 한학기,UIC,학부,2016,/partner/expReport.asp?id=13057&page=2&bgbn=R,1,0.668432354927063
15,24,마드리드 교환학생 경험보고서,UIC,학부,2015,/partner/expReport.asp?id=12603&page=2&bgbn=R,1,0.6136277318000793
16,23,마드리드에서의 한 학기,의류환경학과,학부,2014,/partner/expReport.asp?id=12529&page=2&bgbn=R,1,0.645369291305542
17,22,Y Aun Arde Madrid,영어영문학과,학부,2012,/partner/expReport.asp?id=12374&page=2&bgbn=R,0,0.4899306297302246
18,21,로맨틱 마드릿,신학과,학부,2013,/partner/expReport.asp?id=12236&page=2&bgbn=R,1,0.6127932071685791
19,20,마드리드 교환 경험보고서,UIC,학부,2014,/partner/expReport.asp?id=11794&page=2&bgbn=R,1,0.525031566619873
20,19,마드리드에서 보낸 1년,건축학과,학부,2013-2014,/partner/expReport.asp?id=10674&page=3&bgbn=R,0,0.5509714484214783
21,18,마드리드에서 행복한 오개월 !!,정치외교학과,학부,2014,/partner/expReport.asp?id=7347&page=3&bgbn=R,1,0.832501232624054
22,17,마드리드에서의 한학기,언더우드국제대학,학부,2014,/partner/expReport.asp?id=7132&page=3&bgbn=R,1,0.645369291305542
23,16,마드리드에서의 한 학기,사학과,학부,2013,/partner/expReport.asp?id=6760&page=3&bgbn=R,1,0.645369291305542
24,15,마드리드에서의 가을,경영학과,학부,2012,/partner/expReport.asp?id=6740&page=3&bgbn=R,1,0.7646414637565613
25,14,단아한 도시 마드리드에서의 한 학기,신문방송학과,학부,2013,/partner/expReport.asp?id=6550&page=3&bgbn=R,1,0.7447087168693542
26,13,마드리드에서의 한학기,신문방송학과,학부,2012,/partner/expReport.asp?id=6242&page=3&bgbn=R,1,0.645369291305542
27,12,마드리드에서 보낸 한 학기,영어영문학과,학부,2012,/partner/expReport.asp?id=6112&page=3&bgbn=R,1,0.5509714484214783
28,11,¡Viva España!,의류환경학과,학부,2012,/partner/expReport.asp?id=6099&page=3&bgbn=R,1,0.5123643279075623
29,10,"Que fantástico, España!",신학과,학부,2011,/partner/expReport.asp?id=5796&page=3&bgbn=R,1,0.5515590906143188
30,9,"여유로운 태양의 나라, 스페인 마드릿에서의 1년",생활과학부,학부,2011-2012,/partner/expReport.asp?id=5794&page=4&bgbn=R,1,0.9089664816856384
31,8,스페인. 다시한번 가보고 싶은 곳,전기전자공학과,학부,2011,/partner/expReport.asp?id=5545&page=4&bgbn=R,1,0.7900972366333008
32,7,뭐? 스페인!? - USAC MADRID,사회학과,학부,2011,/partner/expReport.asp?id=4971&page=4&bgbn=R,0,0.3289565443992615
33,6,"스물한살, 그리고 여유 한줌",신문방송학과,학부,2011,/partner/expReport.asp?id=4883&page=4&bgbn=R,0,0.810749888420105
34,5,"대학생활 최고의 추억, 마드리드",국제학과,학부,2010,/partner/expReport.asp?id=4818&page=4&bgbn=R,1,0.8789299726486206
35,4,마드리드의 가을,교육학과,학부,2009,/partner/expReport.asp?id=4046&page=4&bgbn=R,1,0.6547315716743469
36,3,마드리드에서의 한 학기,정치외교학과,학부,2009,/partner/expReport.asp?id=4044&page=4&bgbn=R,1,0.645369291305542
37,2,"마드리드와 스페인을 흠뻑 느낄 수 있었던,",국어국문학과,학부,2008-2009,/partner/expReport.asp?id=3594&page=4&bgbn=R,1,0.8615844249725342
38,1,"늦 봄 스페인, 햇빛 시에스타",경제학과,학부,2009,/partner/expReport.asp?id=3564&page=4&bgbn=R,1,0.7735872268676758
