,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,13,유럽과 미주의 만남,상경대학 경제학과,학부,2016,/partner/expReport.asp?id=13599&page=1&bgbn=R,0,0.41191565990448
1,12,몬트리올. 봄학기가 아니라 겨울학기,국제협력,대학원,2007,/partner/expReport.asp?id=2753&page=1&bgbn=R,1,0.677908718585968
2,11,몽헤알,불어불문학과,학부,2006-2007,/partner/expReport.asp?id=2588&page=1&bgbn=R,1,0.50729900598526
3,10,캐나다 속의 작은 유럽.,불어불문학과,학부,2006,/partner/expReport.asp?id=2147&page=1&bgbn=R,1,0.24229973554611206
4,9,"캐나다 속의 퀘벡인가, 프랑스 속의 퀘벡인가",불어불문학과,학부,2005,/partner/expReport.asp?id=1997&page=1&bgbn=R,1,0.21423909068107605
5,8,너무나 매력적인 도시 몬트리얼에서의 6개월,유럽어문학부,학부,2005,/partner/expReport.asp?id=1748&page=1&bgbn=R,1,0.9371410608291626
6,7,"몬트리얼, 아메리카와 유럽이 만나는 곳",불어불문학전공,학부,2004,/partner/expReport.asp?id=1448&page=1&bgbn=R,1,0.677039384841919
7,6,Universite de Montreal. 꿈만 같았던 경험,불어불문학전공,학부,2004,/partner/expReport.asp?id=1447&page=1&bgbn=R,1,0.6554885506629944
8,5,"매력적인 도시, 몬트리올",건축공학전공,학부,2004,/partner/expReport.asp?id=1446&page=1&bgbn=R,1,0.7974520921707153
9,4,몬트리얼 대학교,불어불문학전공,학부,2002,/partner/expReport.asp?id=1253&page=1&bgbn=R,1,0.6597392559051514
10,3,북미 안의 유럽,불어불문학전공,학부,2003-2004,/partner/expReport.asp?id=1245&page=2&bgbn=R,1,0.4038436710834503
11,2,다양한 문화가 공존하는 Montreal,유럽어문학부,학부,2002,/partner/expReport.asp?id=792&page=2&bgbn=R,1,0.871136486530304
12,1,프랑스러 배우기 좋은 도시 Montreal,유럽어문학부,학부,2002,/partner/expReport.asp?id=771&page=2&bgbn=R,1,0.5363460779190063
