,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,19,너무나 즐거웠던 SSE 에서의 한 학기!,계량위험관리,학부,2017,/partner/expReport.asp?id=15121&page=1&bgbn=R,1,0.9472245573997498
1,18,북유럽에서 살아남기,경제학과,학부,2018,/partner/expReport.asp?id=14979&page=1&bgbn=R,1,0.36945727467536926
2,17,Stockholm에서의 짧은 6개월,경제학과,학부,2017,/partner/expReport.asp?id=14252&page=1&bgbn=R,1,0.8063831329345703
3,16,Handelshogskolan에서의 한 학기,2012121230,학부,2017,/partner/expReport.asp?id=14126&page=1&bgbn=R,1,0.731432318687439
4,15,"다시 가고 싶은 곳, Stockholm",경제학과,학부,2015,/partner/expReport.asp?id=12875&page=1&bgbn=R,1,0.9558950662612915
5,14,스톡홀름에서의 한 학기!,경제학과,학부,2015,/partner/expReport.asp?id=12579&page=1&bgbn=R,1,0.7415863871574402
6,13,Stockholm School of Economics,경제학과,학부,2014,/partner/expReport.asp?id=12288&page=1&bgbn=R,1,0.5123575925827026
7,12,"정말 행복했던 한 학기, Stockholm school of economics",중어중문학과,학부,2014,/partner/expReport.asp?id=7435&page=1&bgbn=R,1,0.9384688138961792
8,11,Handelshogskolan,경제학과,학부,2013,/partner/expReport.asp?id=6860&page=1&bgbn=R,0,0.50729900598526
9,10,"벌써 그리워지는, 스웨덴에서의 한학기!",정보산업공학과,학부,2013,/partner/expReport.asp?id=6514&page=1&bgbn=R,1,0.8489347696304321
10,9,얼어붙는 북유럽에서 따스함을 느끼세요,경제학과,학부,2012,/partner/expReport.asp?id=6277&page=2&bgbn=R,1,0.7871416807174683
11,8,fantastiska stockholm!,경영학과,학부,2012,/partner/expReport.asp?id=5939&page=2&bgbn=R,1,0.515648603439331
12,7,아름다운 Handelshögskolan을 소개합니다,경영학과,학부,2011,/partner/expReport.asp?id=5572&page=2&bgbn=R,1,0.8109074831008911
13,6,Bra bra~ Handels hogskolan!,국제대학원 국제통상,대학원,2007,/partner/expReport.asp?id=2791&page=2&bgbn=R,1,0.5139521360397339
14,5,Stockholm School of Economics~,경제학전공,대학원,2004,/partner/expReport.asp?id=1424&page=2&bgbn=R,1,0.5122702717781067
15,4,아름다운 스톡홀름.,국제학대학원,대학원,2004,/partner/expReport.asp?id=1180&page=2&bgbn=R,1,0.8757781386375427
16,3,교환학생 경험보고서,경제학전공,대학원,2003,/partner/expReport.asp?id=1039&page=2&bgbn=R,0,0.6901764869689941
17,2,Stockholm School of Economics - 김재욱,경제학전공,대학원,2001,/partner/expReport.asp?id=371&page=2&bgbn=R,1,0.5139521360397339
18,1,Stockholm School of Economics-배지헌,경영학전공,학부,1999,/partner/expReport.asp?id=273&page=2&bgbn=R,1,0.5619271993637085
