,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,29,복단대학교에서의 교환학생,글로벌엘리트학부,학부,2019-2020,/partner/expReport.asp?id=16673&page=1&bgbn=R,0,0.6871287822723389
1,28,복단대학교,중어중문,학부,2018-2019,/partner/expReport.asp?id=16454&page=1&bgbn=R,1,0.509600818157196
2,27,복단대에서의 한학기 생활,언론홍보영상학부,학부,2019,/partner/expReport.asp?id=15787&page=1&bgbn=R,1,0.6777687072753906
3,26,꿈 같았던 복단대학교 생활,철학과,학부,2019,/partner/expReport.asp?id=15643&page=1&bgbn=R,0,0.8824391961097717
4,25,복단대학교에서 한 학기,국제학과,학부,2018,/partner/expReport.asp?id=15000&page=1&bgbn=R,0,0.6168776154518127
5,24,상해 최고의 대학교 복단대학교,중어중문학과,학부,2017-2018,/partner/expReport.asp?id=14897&page=1&bgbn=R,1,0.9114043116569519
6,23,복단대학교에서의 뜻깊은 1년,중어중문학과,학부,2017,/partner/expReport.asp?id=14621&page=1&bgbn=R,1,0.9226969480514526
7,22,푸단에 있는 1년에 대해서,스포츠레저학과,학부,2016-2017,/partner/expReport.asp?id=14247&page=1&bgbn=R,0,0.5565423369407654
8,21,한 학기 동안 복단대에서,동아시아국제학부,학부,2016,/partner/expReport.asp?id=12930&page=1&bgbn=R,1,0.47837215662002563
9,20,복단대학에서 만난 중국,경제학과,학부,2014,/partner/expReport.asp?id=10775&page=1&bgbn=R,0,0.40897136926651
10,19,상해에서의 값진 경험,중어중문학,학부,2014,/partner/expReport.asp?id=10696&page=2&bgbn=R,1,0.8849915266036987
11,18,푸단대학교에서의 한학기,경제학과,학부,2014,/partner/expReport.asp?id=7340&page=2&bgbn=R,1,0.6871287822723389
12,17,복단대에서의 한학기,중어중문학과,학부,2014,/partner/expReport.asp?id=7261&page=2&bgbn=R,1,0.645369291305542
13,16,상해에서 빛나는 나의 젊은 날들,중어중문학,학부,2013-2014,/partner/expReport.asp?id=6897&page=2&bgbn=R,1,0.8923079967498779
14,15,1년동안의 복단대학교 교환학생 경험기,사학과,학부,2012-2013,/partner/expReport.asp?id=6528&page=2&bgbn=R,0,0.6006096601486206
15,14,푸단대학교에서의 한학기,공과대학 정보산업공학,학부,2013,/partner/expReport.asp?id=6437&page=2&bgbn=R,1,0.6871287822723389
16,13,중국인 복단대에 교환학생활 경헙서,경영학과,학부,2010-2011,/partner/expReport.asp?id=5133&page=2&bgbn=R,0,0.25557541847229004
17,12,복단대학교에서의 짧았던 한학기,중어중문학과,학부,2010-2011,/partner/expReport.asp?id=4681&page=2&bgbn=R,1,0.8218724727630615
18,11,Chinese Economy,GSIS,대학원,2010,/partner/expReport.asp?id=4518&page=2&bgbn=R,1,0.48335328698158264
19,10,2010 상해 엑스포와 함께한 교환학생,중어중문학,학부,2010,/partner/expReport.asp?id=4332&page=2&bgbn=R,0,0.6265873312950134
20,9,"행복한 꿈과 같았던 상해, 복단대 생활",중어중문학과,학부,2007,/partner/expReport.asp?id=3009&page=3&bgbn=R,1,0.9378362894058228
21,8,"""复旦""을 가슴에 품고",사학과,학부,2007,/partner/expReport.asp?id=2910&page=3&bgbn=R,1,0.8576100468635559
22,7,복단대 경험담,경영학과,학부,2006-2007,/partner/expReport.asp?id=2656&page=3&bgbn=R,1,0.5071624517440796
23,6,복단대 200% 적응하기,일반대학원 지역학협동과정,대학원,2006,/partner/expReport.asp?id=2249&page=3&bgbn=R,1,0.4791584014892578
24,5,감사했던 복단대 유학생활,중어중문학과,학부,2005,/partner/expReport.asp?id=1838&page=3&bgbn=R,0,0.8774400949478149
25,4,복단대학 ABC,일반대학원 지역학협동과정,대학원,2005,/partner/expReport.asp?id=1636&page=3&bgbn=R,1,0.46310099959373474
26,3,중국 상하이 복단대학교에서의 한 학기,중어중문학전공,학부,2004,/partner/expReport.asp?id=1455&page=3&bgbn=R,1,0.7254919409751892
27,2,복단 대학에서의 짧은 1년...,경영학전공,학부,2003-3004,/partner/expReport.asp?id=1214&page=3&bgbn=R,1,0.8271821737289429
28,1,장강의 자존심 복단대학을 다녀와서,일반대학원,대학원,2004,/partner/expReport.asp?id=1193&page=3&bgbn=R,1,0.7082611322402954
