,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,44,2019-2,글로벌인재학부,학부,2019,/partner/expReport.asp?id=16272&page=1&bgbn=R,0,0.47254469990730286
1,43,2018-2 UNSW 교환생활,UD 국제학과,학부,2018,/partner/expReport.asp?id=15470&page=1&bgbn=R,0,0.37101587653160095
2,42,2018학년도 2학기 UNSW에서의 교환생활,치의예과,학부,2018,/partner/expReport.asp?id=15207&page=1&bgbn=R,1,0.708092987537384
3,41,두 학기 UNSW 교환 생활,응용통계학과,학부,2017-2018,/partner/expReport.asp?id=14951&page=1&bgbn=R,0,0.3691856563091278
4,40,교환학생을 다니면서,사학과,학부,2016,/partner/expReport.asp?id=13145&page=1&bgbn=R,0,0.45264288783073425
5,39,2015-2 UNSW 교환학생 생활,컴퓨터과학과,학부,2015,/partner/expReport.asp?id=12403&page=1&bgbn=R,0,0.4334339499473572
6,38,UNSW 에서 2014-1학기,경제학,학부,2014,/partner/expReport.asp?id=7407&page=1&bgbn=R,1,0.4589718282222748
7,37,짧지만 소중했던 UNSW에서의 한 학기,정치외교학과,학부,2014,/partner/expReport.asp?id=7283&page=1&bgbn=R,1,0.8461145162582397
8,36,"University of New South Wales, Australian School of Business",GSIS,대학원,2013,/partner/expReport.asp?id=6869&page=1&bgbn=R,1,0.5640531182289124
9,35,UNSW의 교환생활,신학과,학부,2013,/partner/expReport.asp?id=6811&page=1&bgbn=R,0,0.3439614772796631
10,34,필독 UNSW교환학생,경제학과,학부,2013,/partner/expReport.asp?id=6786&page=2&bgbn=R,1,0.4831991493701935
11,33,"UNSW, 그리고 시드니에서의 소중했던 5개월",경제학과,학부,2013,/partner/expReport.asp?id=6625&page=2&bgbn=R,1,0.82494056224823
12,32,2013 1학기 UNSW,경영학과,학부,2013,/partner/expReport.asp?id=6616&page=2&bgbn=R,1,0.4899306297302246
13,31,UNSW에서의 한 학기,도시공학과,학부,2013,/partner/expReport.asp?id=6487&page=2&bgbn=R,1,0.645369291305542
14,30,교환학생 보고서,국어국문학과,학부,2012,/partner/expReport.asp?id=6205&page=2&bgbn=R,0,0.6132471561431885
15,29,UNSW,경영학과,학부,2012,/partner/expReport.asp?id=5856&page=2&bgbn=R,0,0.47254469990730286
16,28,unsw에서의 한학기,경영학과,학부,2011,/partner/expReport.asp?id=5330&page=2&bgbn=R,1,0.645369291305542
17,27,시드니에서의 5개월,전기전자공학,학부,2011,/partner/expReport.asp?id=5247&page=2&bgbn=R,1,0.7408570647239685
18,26,:),건축학과,학부,2011,/partner/expReport.asp?id=5235&page=2&bgbn=R,0,0.47254469990730286
19,25,UNSW에서의 한 학기,치의예과,학부,2011,/partner/expReport.asp?id=5223&page=2&bgbn=R,1,0.645369291305542
20,24,짧지만 알찼던 unsw에서의 봄.,경영학과,학부,2009,/partner/expReport.asp?id=4173&page=3&bgbn=R,1,0.8988798260688782
21,23,UNSW에서의 한학기!,정치외교학과,학부,2009,/partner/expReport.asp?id=4022&page=3&bgbn=R,1,0.724786639213562
22,22,UNSW 2008년,기계공학과,학부,2008,/partner/expReport.asp?id=3450&page=3&bgbn=R,1,0.48335328698158264
23,21,UNSW 에서의 기억.,전기전자 공학부,학부,2008,/partner/expReport.asp?id=3337&page=3&bgbn=R,1,0.8234525322914124
24,20,내 생에 가장 소중했던 순간,생화학과,학부,2007-2008,/partner/expReport.asp?id=3255&page=3&bgbn=R,1,0.6941442489624023
25,19,세계에서 인정받는 대학을 꿈꾸는 UNSW,신문방송학과,학부,2007,/partner/expReport.asp?id=2699&page=3&bgbn=R,1,0.5249695181846619
26,18,UNSW 경험 보고서 - 2006년 2학기,컴퓨터 과학과,학부,2006,/partner/expReport.asp?id=2321&page=3&bgbn=R,1,0.6626614928245544
