,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,17,2014년 가을학기,실내건축학과,학부,2014,/partner/expReport.asp?id=12257&page=1&bgbn=R,1,0.6877627372741699
1,16,다시 방문하고싶은 시카고,생활디자인과,학부,2010,/partner/expReport.asp?id=5793&page=1&bgbn=R,1,0.6033008098602295
2,15,시카고 IIT에서의 1년,건축학과,학부,2011-2012,/partner/expReport.asp?id=5686&page=1&bgbn=R,0,0.6700685024261475
3,14,IIT in Chicago,수학과,학부,2011,/partner/expReport.asp?id=5483&page=1&bgbn=R,1,0.4831991493701935
4,13,IIT에서의 한학기.,전기전자공학,학부,2010,/partner/expReport.asp?id=5397&page=1&bgbn=R,1,0.724786639213562
5,12,시카고에서의 1년,기계공학과,학부,2010-2011,/partner/expReport.asp?id=5254&page=1&bgbn=R,0,0.6545631885528564
6,11,IIT 한학기 방문학생,토목환경공학과,학부,2011,/partner/expReport.asp?id=5197&page=1&bgbn=R,1,0.4229826033115387
7,10,IIT와 시카고,전기전자공학과,학부,2011,/partner/expReport.asp?id=5124&page=1&bgbn=R,1,0.4944402575492859
8,9,IIT에서의 4개월~,화학공학과,학부,2010,/partner/expReport.asp?id=4784&page=1&bgbn=R,0,0.7294889688491821
9,8,시카고...,화학공학과,학부,2010,/partner/expReport.asp?id=4647&page=1&bgbn=R,0,0.4737973213195801
10,7,바람의 도시 시카고와 iit^^,생활디자인,학부,2010,/partner/expReport.asp?id=4624&page=2&bgbn=R,1,0.6685037016868591
11,6,IIT와 건축 그리고 시카고,건축공학과,학부,2010,/partner/expReport.asp?id=4249&page=2&bgbn=R,1,0.745002031326294
12,5,IIT에서 한학기,기계공학과,학부,2010,/partner/expReport.asp?id=4223&page=2&bgbn=R,1,0.4195614159107208
13,4,시카고에 있는 iit,기계공학,학부,2008,/partner/expReport.asp?id=3926&page=2&bgbn=R,1,0.5463634729385376
14,3,IIT,전기전자공학부,학부,2008-2009,/partner/expReport.asp?id=3647&page=2&bgbn=R,0,0.47254469990730286
15,2,IIT에서의 8개월,전기전자공학부,학부,2008-2009,/partner/expReport.asp?id=3613&page=2&bgbn=R,1,0.7335414290428162
16,1,IIT,건축공학과,학부,2008-2009,/partner/expReport.asp?id=3559&page=2&bgbn=R,0,0.47254469990730286
