,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,27,"A great exchange semester at ANU, Canberra",UIC,학부,2019,/partner/expReport.asp?id=16658&page=1&bgbn=R,1,0.5385949611663818
1,26,아름다웠던 캔버라에서의 한 학기,심리학과,학부,2019,/partner/expReport.asp?id=15714&page=1&bgbn=R,1,0.8807148337364197
2,25,"ANU, 캔버라",정치외교학과,학부,2014,/partner/expReport.asp?id=15086&page=1&bgbn=R,1,0.4831991493701935
3,24,행복했던 ANU에서의 한학기,생활디자인학과/경영학과,학부,2018,/partner/expReport.asp?id=14826&page=1&bgbn=R,1,0.8898738622665405
4,23,anu 교환학생 후기,지구시스템과학과,학부,2017,/partner/expReport.asp?id=14675&page=1&bgbn=R,0,0.44747495651245117
5,22,ANU에서의 한 학기,노어노문학,학부,2017,/partner/expReport.asp?id=14326&page=1&bgbn=R,1,0.645369291305542
6,21,캔버라에서 한 학기,식품영양학과,학부,2017,/partner/expReport.asp?id=14325&page=1&bgbn=R,1,0.4195614159107208
7,20,ANU에서의 2016년,경영학과,학부,2016,/partner/expReport.asp?id=14242&page=1&bgbn=R,1,0.645369291305542
8,19,2016년 교환학생,문화인류학과,학부,2016,/partner/expReport.asp?id=13811&page=1&bgbn=R,0,0.48335328698158264
9,18,ANU에서의 한학기,대기과학과,학부,2016,/partner/expReport.asp?id=13764&page=1&bgbn=R,1,0.645369291305542
10,17,Exchange Semester in Canberra,International Studies,학부,2016,/partner/expReport.asp?id=13666&page=2&bgbn=R,1,0.4899306297302246
11,16,2015년 2학기 교환학생 경험보고서,황지현,학부,2015,/partner/expReport.asp?id=12492&page=2&bgbn=R,0,0.6134040355682373
12,15,2015-2학기 ANU 경험보고서,경제학과,학부,2015,/partner/expReport.asp?id=12377&page=2&bgbn=R,0,0.6099135279655457
13,14,꼭 한 번은 가봐야 하는 교환학생,식품영양학과,학부,2015,/partner/expReport.asp?id=12226&page=2&bgbn=R,1,0.9064474105834961
14,13,행복했던 캔버라에서의 1년,생활디자인,학부,2014-2015,/partner/expReport.asp?id=12187&page=2&bgbn=R,0,0.8898738622665405
15,12,ANU 2015,신소재공학과,학부,2015,/partner/expReport.asp?id=12080&page=2&bgbn=R,1,0.48335328698158264
16,11,2015-1학기 ANU 경험보고서,전기전자공학,학부,2015,/partner/expReport.asp?id=12024&page=2&bgbn=R,0,0.6099135279655457
17,10,ANU 경험보고서,행정학과,학부,2015,/partner/expReport.asp?id=12001&page=2&bgbn=R,0,0.6353806853294373
18,9,ANU에서 보낸 한 학기,정치외교학과,학부,2014,/partner/expReport.asp?id=8636&page=2&bgbn=R,1,0.5509714484214783
19,8,ANU에서의 1년,의공학부,학부,2014,/partner/expReport.asp?id=7491&page=2&bgbn=R,0,0.645369291305542
20,7,ANU에서의 한학기,철학과,학부,2014,/partner/expReport.asp?id=7393&page=3&bgbn=R,1,0.645369291305542
21,6,ANU에서의 한학기,경제학과,학부,2014,/partner/expReport.asp?id=7212&page=3&bgbn=R,1,0.645369291305542
22,5,캔버라에서 여유로운 한 학기,전기전자공학과,학부,2014,/partner/expReport.asp?id=7181&page=3&bgbn=R,1,0.7309250831604004
23,4,2013 ANU 1년 경험보고서,문헌정보/경영,학부,2012-2013,/partner/expReport.asp?id=6639&page=3&bgbn=R,0,0.6099135279655457
24,3,ANU 경험보고서,경제학과,학부,2013,/partner/expReport.asp?id=6601&page=3&bgbn=R,0,0.6353806853294373
25,2,2013-1학기 ANU 교환보고서,경제학과/정치외교학과,학부,2013,/partner/expReport.asp?id=6560&page=3&bgbn=R,0,0.5222666263580322
26,1,2013 ANU 한 학기 교환,철학과,학부,2013,/partner/expReport.asp?id=6345&page=3&bgbn=R,0,0.43161338567733765
