,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,10,결코 잊지 못할 RMC에서의 1년,신문방송학과,학부,2008,/partner/expReport.asp?id=3458&page=1&bgbn=R,1,0.9327730536460876
1,9,너무 소중했던 R-MC에서의 1년 :),심리학과,학부,2006-2007,/partner/expReport.asp?id=2812&page=1&bgbn=R,1,0.7892587780952454
2,8,작지만 실속있는 RMC^^,경영학과,학부,2005,/partner/expReport.asp?id=1910&page=1&bgbn=R,1,0.6414573788642883
3,7,잊지 못할 R-MC,경영학과,학부,2004,/partner/expReport.asp?id=1669&page=1&bgbn=R,0,0.8146686553955078
4,6,서랍 속의 추억이 되어버린 랜돌프 메이컨,사회학전공,학부,2004,/partner/expReport.asp?id=1489&page=1&bgbn=R,1,0.7773876190185547
5,5,Randolph-Macon 을 회상하며,경영학전공,학부,2003,/partner/expReport.asp?id=1099&page=1&bgbn=R,1,0.4752568304538727
6,4,RMC 경험보고서,상경계열,학부,2003,/partner/expReport.asp?id=878&page=1&bgbn=R,0,0.6353806853294373
7,3,경험보고서,영어영문학전공,학부,2002-2003,/partner/expReport.asp?id=846&page=1&bgbn=R,0,0.6995068192481995
8,2,Randolph-Macon College - 정효빈,영어영문학전공,학부,2001-2001,/partner/expReport.asp?id=457&page=1&bgbn=R,0,0.6191756129264832
9,1,Randolph-Macon College-정신,경영학전공,학부,2000,/partner/expReport.asp?id=205&page=1&bgbn=R,0,0.5190207958221436
