,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,53,런던에서의 한 학기,화학과,학부,2019,/partner/expReport.asp?id=16559&page=1&bgbn=R,1,0.7676699161529541
1,52,킹칼에서 한 학기 교환,경영학과,학부,2019,/partner/expReport.asp?id=16179&page=1&bgbn=R,0,0.5157901048660278
2,51,킹스칼리지 여름교환,교육학과,학부,2019,/partner/expReport.asp?id=16132&page=1&bgbn=R,1,0.6898548603057861
3,50,런던에서의 여름,언더우드학부 국제학,학부,2019,/partner/expReport.asp?id=16029&page=1&bgbn=R,1,0.833913266658783
4,49,런던에서의 여름방학,화공생명공학,학부,2019,/partner/expReport.asp?id=16026&page=1&bgbn=R,1,0.8072820901870728
5,48,행복 가득 런던 킹스칼리지,심리학과,학부,2019,/partner/expReport.asp?id=16017&page=1&bgbn=R,1,0.9308563470840454
6,47,"다시 가도, 언제 가도 좋은 런던",경영학과,학부,2019,/partner/expReport.asp?id=16006&page=1&bgbn=R,1,0.9100915193557739
7,46,영국에서의 여름계절학기,치의예과,학부,2019,/partner/expReport.asp?id=15982&page=1&bgbn=R,0,0.8425859212875366
8,45,꿈만 같던 런던에서의 여름,정치외교학과,학부,2019,/partner/expReport.asp?id=15980&page=1&bgbn=R,1,0.8947967290878296
9,44,런던에서의 꿈만 같았던 여름,정치외교학과,학부,2018,/partner/expReport.asp?id=15951&page=1&bgbn=R,1,0.9057331681251526
10,43,런던 킹스컬리지의 여름,국제통상,학부,2019,/partner/expReport.asp?id=15932&page=2&bgbn=R,1,0.7672470808029175
11,42,킹칼 여름,경영학과,학부,2019,/partner/expReport.asp?id=15907&page=2&bgbn=R,1,0.7084660530090332
12,41,행복했던 킹스칼리지에서의 여름,경영학과,학부,2019,/partner/expReport.asp?id=15892&page=2&bgbn=R,1,0.9037047624588013
13,40,KCL에서의 1년,사회정의리더십,학부,2018-2019,/partner/expReport.asp?id=15726&page=2&bgbn=R,0,0.731432318687439
14,39,King's College Fall Semester,비교문학과문화,학부,2018,/partner/expReport.asp?id=15310&page=2&bgbn=R,1,0.5139521360397339
15,38,King's College London에서의 한 학기,경제학과,학부,2018년,/partner/expReport.asp?id=15229&page=2&bgbn=R,1,0.6701934933662415
16,37,BigBen Is Back,사회학과,학부,2018,/partner/expReport.asp?id=15137&page=2&bgbn=R,1,0.515648603439331
17,36,영국 King's College London에서의 여름,사회학과,학부,2018,/partner/expReport.asp?id=15134&page=2&bgbn=R,1,0.7202316522598267
18,35,런던에서의 여름 계절학기,정치외교학과,학부,2018,/partner/expReport.asp?id=15133&page=2&bgbn=R,1,0.8588613867759705
19,34,King's college london 여름 계절 교환,경영,학부,2018,/partner/expReport.asp?id=15021&page=2&bgbn=R,1,0.6953429579734802
20,33,King's College London 여름계절 보고서,경영학과,학부,2018,/partner/expReport.asp?id=14984&page=3&bgbn=R,1,0.8032848834991455
21,32,King's College London 여름교환학생 프로그램,UIC CTM,학부,2018,/partner/expReport.asp?id=14978&page=3&bgbn=R,1,0.6787921190261841
22,31,교환학생 경험보고서,생명공학과,학부,2018,/partner/expReport.asp?id=14969&page=3&bgbn=R,0,0.6901764869689941
23,30,아름다운 도시 런던에서의 교환학기,비교문학과문화,학부,2017,/partner/expReport.asp?id=14643&page=3&bgbn=R,1,0.779661238193512
24,29,King's College London에서 보낸 한 학기,UIC 비교문학과문화,학부,2017,/partner/expReport.asp?id=14612&page=3&bgbn=R,1,0.5901829600334167
25,28,Summer at KCL,글로벌인재학부,학부,2017,/partner/expReport.asp?id=14575&page=3&bgbn=R,1,0.515648603439331
26,27,교환학생으로서의 모든 것을 누릴 수 있는 곳,행정학과,학부,2017,/partner/expReport.asp?id=14531&page=3&bgbn=R,1,0.7426922917366028
27,26,일생일대의 경험,UIC CTM,학부,2017,/partner/expReport.asp?id=14300&page=3&bgbn=R,1,0.7073095440864563
28,25,King's College London,산업공학과,학부,2017,/partner/expReport.asp?id=14212&page=3&bgbn=R,1,0.5122702717781067
29,24,Life as a student in London,식품영양학과,학부,2017,/partner/expReport.asp?id=14197&page=3&bgbn=R,1,0.5139521360397339
30,23,하계대학 교환학생 파견 - King's college London,실내건축학과,학부,2017,/partner/expReport.asp?id=14193&page=4&bgbn=R,1,0.4445131719112396
31,22,King's College London 여름 계절학기,언더우드 국제학,학부,2017,/partner/expReport.asp?id=14186&page=4&bgbn=R,1,0.7281615138053894
32,21,런던에서의 계절학기,의예과,학부,2017,/partner/expReport.asp?id=14150&page=4&bgbn=R,1,0.8203356266021729
33,20,런던에서의 여름,사회복지학과,학부,2017,/partner/expReport.asp?id=14144&page=4&bgbn=R,1,0.833913266658783
34,19,My Life in London,테크노아트학과 문화디자인경영,학부,2016,/partner/expReport.asp?id=13857&page=4&bgbn=R,1,0.5123575925827026
35,18,King's College 파견 경험보고서,UIC 경제,학부,2016,/partner/expReport.asp?id=13681&page=4&bgbn=R,1,0.6504539847373962
36,17,킹스칼리지 교환학생 보고서,영어영문학과,학부,2016,/partner/expReport.asp?id=13671&page=4&bgbn=R,0,0.681797981262207
37,16,KCL 교환학생 경험보고서,정치외교학과,학부,2016,/partner/expReport.asp?id=13382&page=4&bgbn=R,0,0.6680845022201538
38,15,King's College London에서 보낸 가을 학기,아시아학과,학부,2015,/partner/expReport.asp?id=13380&page=4&bgbn=R,1,0.7169098258018494
39,14,King's College 교환학생을 다녀와서,경영학과,학부,2016,/partner/expReport.asp?id=13379&page=4&bgbn=R,0,0.6492354273796082
40,13,KCL 교환학생,경영학과,학부,2016,/partner/expReport.asp?id=13362&page=5&bgbn=R,0,0.5230967998504639
41,12,킹스 칼리지 하계 교환학생,정치외교학과,학부,2016,/partner/expReport.asp?id=13223&page=5&bgbn=R,0,0.6942335367202759
42,11,런던에서 쌓을 수 있는 특별한 경험!,경영,학부,2016,/partner/expReport.asp?id=13211&page=5&bgbn=R,1,0.8728739023208618
43,10,꿈만 같은 런던에서의 6개월,영어영문학과,학부,2016,/partner/expReport.asp?id=13094&page=5&bgbn=R,1,0.8467822074890137
44,9,잊지 못할 경험,국제학부 비교문학과문화,학부,2015,/partner/expReport.asp?id=12816&page=5&bgbn=R,0,0.9027129411697388
45,8,영국에서 갈 수 있는 대학 중 단연 최고가 아닐까 싶습니다.,신문방송학과,학부,2015,/partner/expReport.asp?id=12462&page=5&bgbn=R,1,0.7130829691886902
46,7,King's College London 하계 계절학기를 다녀와서,사회복지학과,학부,2015,/partner/expReport.asp?id=12365&page=5&bgbn=R,1,0.7376461029052734
47,6,런던을 경험할 수 있는 좋은 기회!,경제학과,학부,2015,/partner/expReport.asp?id=12359&page=5&bgbn=R,1,0.9211705923080444
48,5,King's College London,영어영문학과,학부,2015,/partner/expReport.asp?id=12355&page=5&bgbn=R,1,0.5122702717781067
49,4,Kings college London,경영학과,학부,2015,/partner/expReport.asp?id=12308&page=5&bgbn=R,1,0.515648603439331
50,3,King's College of London ESP 경험보고서,UIC,학부,2014,/partner/expReport.asp?id=11996&page=6&bgbn=R,1,0.6484089493751526
51,2,King's College를 다녀와서,신문방송학과,학부,2012,/partner/expReport.asp?id=6417&page=6&bgbn=R,1,0.675849974155426
52,1,King's College 경험보고서,UIC,학부,2012,/partner/expReport.asp?id=5776&page=6&bgbn=R,1,0.6532838344573975
