,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,41,너무너무너무 추웠던 몬트리올,경영학과,학부,2020,/partner/expReport.asp?id=16664&page=1&bgbn=R,1,0.250661700963974
1,40,맥길대학교의 한학기,국제통상,학부,2020,/partner/expReport.asp?id=16474&page=1&bgbn=R,1,0.6642212867736816
2,39,맥길에서의 한 학기,언더우드학부 국제학과,학부,2019,/partner/expReport.asp?id=15894&page=1&bgbn=R,1,0.731432318687439
3,38,맥길에서의 겨울,생화학과,학부,2019,/partner/expReport.asp?id=15835&page=1&bgbn=R,1,0.7569019198417664
4,37,Le semestre a Montreal,불어불문학과,학부,2017,/partner/expReport.asp?id=14875&page=1&bgbn=R,1,0.5123575925827026
5,36,몬트리올에서,중어중문학과,학부,2017,/partner/expReport.asp?id=14714&page=1&bgbn=R,1,0.4111205041408539
6,35,매일매일 그리운 몬트리올과 맥길,언론홍보영상학부,학부,2017,/partner/expReport.asp?id=14704&page=1&bgbn=R,1,0.8142144680023193
7,34,"Bonjour, hi.","응용통계, 심리",학부,2017,/partner/expReport.asp?id=14547&page=1&bgbn=R,1,0.5123575925827026
8,33,몬트리올 맥길대학교!!!,사회학과,학부,2017,/partner/expReport.asp?id=14407&page=1&bgbn=R,1,0.6380264759063721
9,32,맥길대학교의 한학기,경영학과,학부,2017,/partner/expReport.asp?id=14398&page=1&bgbn=R,1,0.6642212867736816
10,31,"짧으면서도 길게 느껴졌던, 설렘과 행복 동시에 아쉬움까지 남은 알찼던 몬트리올에서의 교환생활",문화인류학과,학부,2016,/partner/expReport.asp?id=14314&page=2&bgbn=R,1,0.9612534642219543
11,30,McGill 에서의 한 학기,영어영문학과,학부,2017,/partner/expReport.asp?id=14074&page=2&bgbn=R,0,0.731432318687439
12,29,끝나지 않은 나의 겨울,불어불문학과,학부,2017,/partner/expReport.asp?id=13984&page=2&bgbn=R,1,0.8550435304641724
13,28,몬트리올의 겨울과 함께한 한학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13304&page=2&bgbn=R,1,0.6842297315597534
14,27,맥길대학교에서의 한 학기,행정학과,학부,2016,/partner/expReport.asp?id=13163&page=2&bgbn=R,1,0.7504055500030518
15,26,맥길대학교에서의 한 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13080&page=2&bgbn=R,1,0.7504055500030518
16,25,맥길대학교 교환학생,영어영문학과,학부,2016,/partner/expReport.asp?id=13053&page=2&bgbn=R,0,0.6642212867736816
17,24,몬트리올 맥길대학교에서의 한학기,생명공학과,학부,2016,/partner/expReport.asp?id=13042&page=2&bgbn=R,1,0.7350545525550842
18,23,몬트리올과 맥길,노어노문학과,학부,2016,/partner/expReport.asp?id=12975&page=2&bgbn=R,0,0.5230967998504639
19,22,맥길대학교 교환학생,건축공학과,학부,2016,/partner/expReport.asp?id=12864&page=2&bgbn=R,0,0.6642212867736816
20,21,몬트리올에서의 두 학기,정치외교학과,학부,2008-2009,/partner/expReport.asp?id=3908&page=3&bgbn=R,1,0.7290913462638855
21,20,멕길과 함께한 1년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3708&page=3&bgbn=R,0,0.5230967998504639
22,19,Mazed in Montreal,정치외교학과,학부,2007,/partner/expReport.asp?id=3344&page=3&bgbn=R,1,0.515648603439331
23,18,Bienvenue a Montreal!,정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3264&page=3&bgbn=R,1,0.5123575925827026
24,17,잊지못할 mcgill 에서의 한 학기,영어영문학과,학부,2007,/partner/expReport.asp?id=2711&page=3&bgbn=R,1,0.8877629041671753
25,16,Je me souvien,경제학과,학부,2007,/partner/expReport.asp?id=2568&page=3&bgbn=R,1,0.515648603439331
