,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,10,All about LSU,지구시스템과학과,학부,2015,/partner/expReport.asp?id=12702&page=1&bgbn=R,1,0.4831991493701935
1,9,LSU TIGERS!,경제학과,학부,2009-2010,/partner/expReport.asp?id=4240&page=1&bgbn=R,1,0.4831991493701935
2,8,Louisiana State University,경영,학부,2010,/partner/expReport.asp?id=4210&page=1&bgbn=R,0,0.4831991493701935
3,7,LSU 경험보고서,경영학과,학부,2008,/partner/expReport.asp?id=3649&page=1&bgbn=R,0,0.6353806853294373
4,6,Louisiana State University,건축공학과,학부,2006,/partner/expReport.asp?id=2017&page=1&bgbn=R,0,0.4831991493701935
5,5,Louisiana State University - 전은혜,건축공학전공,학부,2004-2005,/partner/expReport.asp?id=1760&page=1&bgbn=R,1,0.5001710653305054
6,4,LSU,건축공학과,학부,2005,/partner/expReport.asp?id=1691&page=1&bgbn=R,1,0.47254469990730286
7,3,Louisiana State University - 한경미,주거환경전공,학부,2003-2004,/partner/expReport.asp?id=1289&page=1&bgbn=R,1,0.5001710653305054
8,2,Louisiana State Univ. - 김대욱,천문우주학전공,학부,1999-2000,/partner/expReport.asp?id=670&page=1&bgbn=R,1,0.39299917221069336
9,1,Lousiana State Univ. - 김혜영,영어영문학전공,학부,2001,/partner/expReport.asp?id=494&page=1&bgbn=R,1,0.5123643279075623
