,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,18,PKU Exchange Program,언더우드국제대학,학부,2019,/partner/expReport.asp?id=16451&page=1&bgbn=R,0,0.515648603439331
1,17,베이징대 교환생활,중어중문학과,학부,2019,/partner/expReport.asp?id=16194&page=1&bgbn=R,0,0.4847922921180725
2,16,북경대학교 교환학생,정치외교학과,학부,2019,/partner/expReport.asp?id=15979&page=1&bgbn=R,0,0.6642212867736816
3,15,북경대학교 교환생활,중어중문학과,학부,2018,/partner/expReport.asp?id=15513&page=1&bgbn=R,0,0.6020570993423462
4,14,북경대학교에서의 한 학기 교환생활,경영학과,학부,2018,/partner/expReport.asp?id=15209&page=1&bgbn=R,1,0.6973385214805603
5,13,북경대에서의 교환학생 생활,연세대학교 경영학과,학부,2018,/partner/expReport.asp?id=14847&page=1&bgbn=R,0,0.7123725414276123
6,12,"베이징대학교 경험보고서 (어학당, 경영전공)",경영학과,학부,2017,/partner/expReport.asp?id=14699&page=1&bgbn=R,1,0.7679771184921265
7,11,가을학기 북경대학교 교환학생 파견,정치외교학과,학부,2017,/partner/expReport.asp?id=14422&page=1&bgbn=R,1,0.8004481792449951
8,10,북경대학교 경험보고서,아시아학부,학부,2017,/partner/expReport.asp?id=14387&page=1&bgbn=R,1,0.7756832838058472
9,9,북경대학교 교환학생,중어중문학과,학부,2017,/partner/expReport.asp?id=14304&page=1&bgbn=R,0,0.6642212867736816
10,8,북경대 교환생활,사학과,학부,2016,/partner/expReport.asp?id=13623&page=2&bgbn=R,0,0.4847922921180725
11,7,북경대학교 교환생활,중어중문학과,학부,2016,/partner/expReport.asp?id=13586&page=2&bgbn=R,0,0.6020570993423462
12,6,북경대학교에서의 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13391&page=2&bgbn=R,1,0.7504055500030518
13,5,북경대학교,중어중문학과,학부,2015,/partner/expReport.asp?id=12122&page=2&bgbn=R,1,0.6597392559051514
14,4,북경대학교,중어중문학과,학부,2015,/partner/expReport.asp?id=12075&page=2&bgbn=R,1,0.6597392559051514
15,3,북경대학교,정치외교학과,학부,2014,/partner/expReport.asp?id=7298&page=2&bgbn=R,1,0.6597392559051514
16,2,북경대,중어중문학과,학부,2012,/partner/expReport.asp?id=6059&page=2&bgbn=R,1,0.50729900598526
17,1,중국 최고의 명문대학 北京大學,중어중문학과,학부,2011,/partner/expReport.asp?id=5520&page=2&bgbn=R,1,0.535456120967865
