,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,49,여유를 아는 도시 Kristianstad,문화인류학과,학부,2017,/partner/expReport.asp?id=14489&page=1&bgbn=R,1,0.7143192887306213
1,48,교환학생가기 좋은 나라 스웨덴,철학,학부,2016,/partner/expReport.asp?id=13127&page=1&bgbn=R,1,0.5639218091964722
2,47,잊지 못 할 5개월,사회학과,학부,2015,/partner/expReport.asp?id=12696&page=1&bgbn=R,1,0.8565289974212646
3,46,여유를 즐길 수 있었던 한 학기,영어영문,학부,2015,/partner/expReport.asp?id=12657&page=1&bgbn=R,1,0.826927661895752
4,45,한적하고 평화로운 kristianstad에서의 생활,심리학과,학부,2015,/partner/expReport.asp?id=12035&page=1&bgbn=R,1,0.7678263187408447
5,44,자유로웠던 한학기,문헌정보학,학부,2014,/partner/expReport.asp?id=11977&page=1&bgbn=R,1,0.824303150177002
6,43,크리콴스타에서의 여유로웠던 한학기!,경제학과,학부,2014,/partner/expReport.asp?id=10748&page=1&bgbn=R,1,0.8450398445129395
7,42,행복했던 지난 봄학기,토목환경공학과,학부,2014,/partner/expReport.asp?id=7422&page=1&bgbn=R,1,0.9062026739120483
8,41,아름다웠던 Kristianstad에서의 한 학기,행정학과,학부,2014,/partner/expReport.asp?id=7317&page=1&bgbn=R,1,0.8531798124313354
9,40,행복을 찾는 법을 알게 해준 Kristianstad에서의 한 학기,정치외교학과,학부,2014,/partner/expReport.asp?id=7266&page=1&bgbn=R,1,0.9010134935379028
10,39,아름다운 자연을 가진 스웨덴,천문우주학과,학부,2013,/partner/expReport.asp?id=6863&page=2&bgbn=R,1,0.9033167958259583
11,38,삶의 이상향을 제시해 준 6개월의 교환학기,문헌정보학과,학부,2013,/partner/expReport.asp?id=6585&page=2&bgbn=R,0,0.8169021606445312
12,37,말할 수 없이 평온했던 시간,경영학과,학부,2011,/partner/expReport.asp?id=6521&page=2&bgbn=R,1,0.7405111789703369
13,36,누구보다 여유로웠던 스웨덴에서의1년,경제학과,학부,2012-2013,/partner/expReport.asp?id=6448&page=2&bgbn=R,1,0.8203918933868408
14,35,새로운 곳에서의 새로운 경험,정치외교학과,학부,2012,/partner/expReport.asp?id=6184&page=2&bgbn=R,1,0.9744620323181152
15,34,"행복했던 그 곳, Kristianstad",국어국문학과,학부,2012,/partner/expReport.asp?id=6085&page=2&bgbn=R,1,0.9424018859863281
16,33,북유럽이 가져다준 변화,영어영문학과,학부,2012,/partner/expReport.asp?id=5748&page=2&bgbn=R,1,0.6809931993484497
17,32,여유로움을 배울 수 있는 그곳,영어영문학과,학부,2009,/partner/expReport.asp?id=5539&page=2&bgbn=R,1,0.892440140247345
18,31,삶을 되돌아 볼 수 있는 곳,경영학과,학부,2011,/partner/expReport.asp?id=5538&page=2&bgbn=R,1,0.9647042751312256
19,30,"hej hej, 북유럽의 아름다운 나라 Sweden!",정치외교학과,학부,2010,/partner/expReport.asp?id=5485&page=2&bgbn=R,1,0.6361310482025146
20,29,20대에 발견한 진정한 휴식처,의류환경학과,학부,2010-2011,/partner/expReport.asp?id=5470&page=3&bgbn=R,1,0.8940670490264893
21,28,북유럽에서만 꿈 꿀 수 있는..,신문방송학과,학부,2011,/partner/expReport.asp?id=5159&page=3&bgbn=R,1,0.8170837163925171
22,27,춥지만 따뜻했던 한 학기,생활과학대학 주거환경학과,학부,2010,/partner/expReport.asp?id=5150&page=3&bgbn=R,1,0.8703547716140747
23,26,아름다운 북구의 땅에서 발견하는 새로운 나의 모습,건축학과,학부,2009,/partner/expReport.asp?id=5068&page=3&bgbn=R,1,0.9611311554908752
24,25,여유와 한가로움을 느껴보고 싶다면....,생활과학대학 식품영양학과,학부,2010,/partner/expReport.asp?id=5004&page=3&bgbn=R,1,0.8789423704147339
25,24,평화로운 스웨덴에서의 나날,영어영문학과,학부,2011,/partner/expReport.asp?id=4988&page=3&bgbn=R,1,0.8106118440628052
26,23,다시 기회가 와도 스웨덴으로 가고 싶어요,금속시스템공학과,학부,2010,/partner/expReport.asp?id=4826&page=3&bgbn=R,1,0.9527680277824402
27,22,진정한 여유로움을 맛볼 수 있는 그 곳. Kristianstad,교육학과,학부,2010,/partner/expReport.asp?id=4663&page=3&bgbn=R,1,0.9810974597930908
28,21,스웨덴에서의,영어영문학과,학부,2009,/partner/expReport.asp?id=4583&page=3&bgbn=R,1,0.6572891473770142
29,20,스웨덴의 밤은 당신의 밤보다 길다,정치외교학,학부,2010,/partner/expReport.asp?id=4358&page=3&bgbn=R,1,0.7723995447158813
30,19,아름다운 kristianstad에서의 1년,국제관계학,학부,2008,/partner/expReport.asp?id=4194&page=4&bgbn=R,1,0.8531798124313354
31,18,"소박했던, 행복했던 꿈만 같은 스웨덴에서의 나날들",사회복지학과,학부,2009,/partner/expReport.asp?id=4114&page=4&bgbn=R,1,0.9652526378631592
32,17,Kristianstad,응용통계학,학부,2008,/partner/expReport.asp?id=3822&page=4&bgbn=R,0,0.50729900598526
33,16,스웨덴과의 특별한 인연,화학공학과,학부,2009,/partner/expReport.asp?id=3753&page=4&bgbn=R,1,0.8430842161178589
34,15,너무 값지고 예쁜 추억의 1년,의류환경,학부,2008-2009,/partner/expReport.asp?id=3730&page=4&bgbn=R,1,0.9031324982643127
35,14,내게 깊은 인상을 남겨주었던 소중한 1년,전기전자 공학부,학부,2008,/partner/expReport.asp?id=3511&page=4&bgbn=R,1,0.8970441818237305
36,13,"살기좋은 북유럽의 핵심, 스웨덴",심리학과,학부,2008,/partner/expReport.asp?id=3429&page=4&bgbn=R,1,0.7347727417945862
37,12,많은 것을 배울 수 있었던 시간,영어영문학과,학부,2007,/partner/expReport.asp?id=2945&page=4&bgbn=R,1,0.698948085308075
38,11,유럽에서의 행복했던 1년,생활디자인,학부,2007,/partner/expReport.asp?id=2906&page=4&bgbn=R,1,0.9003137350082397
39,10,스웨덴에서의 즐거웠던 나날들,경영학과,학부,2007,/partner/expReport.asp?id=2902&page=4&bgbn=R,1,0.8982486724853516
40,9,"북쪽 나라의 남쪽 끝, Kristianstad",영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2648&page=5&bgbn=R,1,0.6837253570556641
41,8,스웨덴에서 여유와 풍요를 얻다,영어영문학과,학부,2006-2007,/partner/expReport.asp?id=2614&page=5&bgbn=R,1,0.7764167785644531
42,7,여유롭고 한가했던 스웨덴,경영학과,학부,2006,/partner/expReport.asp?id=2309&page=5&bgbn=R,1,0.4884597063064575
43,6,여유를 찾게 해준 kristianstad,영어영문학과,학부,2006,/partner/expReport.asp?id=2255&page=5&bgbn=R,1,0.8239874839782715
44,5,신비스럽고 낯선 북유럽 국가에서의 체험,건축공학과,학부,2005,/partner/expReport.asp?id=1951&page=5&bgbn=R,1,0.8189616203308105
45,4,조용조용 느긋한 스웨덴 사람들과 함께 살기.,문과대학 국어국문학과,학부,2005,/partner/expReport.asp?id=1941&page=5&bgbn=R,1,0.4237510859966278
46,3,스웨덴에서의 소중한 추억을 뒤로 하고..,주거환경학과,학부,2005,/partner/expReport.asp?id=1660&page=5&bgbn=R,1,0.6753076314926147
47,2,스웨덴에서의 짧은 기억,경영정보학전공,학부,2004,/partner/expReport.asp?id=1449&page=5&bgbn=R,1,0.8992956876754761
48,1,Kristianstad University,영어영문학전공,학부,2004,/partner/expReport.asp?id=1443&page=5&bgbn=R,1,0.5230967998504639
