,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,21,Japan in Today's World,동아시아국제학부,학부,2019,/partner/expReport.asp?id=15837&page=1&bgbn=R,1,0.5123643279075623
1,20,후쿠오카에서의 잊지 못할 10개월,영어영문학과,학부,2015-2016,/partner/expReport.asp?id=13368&page=1&bgbn=R,1,0.9082765579223633
2,19,Wonderful Experience in JTW!!!,ASD,학부,2014-2015,/partner/expReport.asp?id=11801&page=1&bgbn=R,1,0.5001710653305054
3,18,Japan in Today's World,동아시아국제학부,학부,2011-2012,/partner/expReport.asp?id=5747&page=1&bgbn=R,1,0.5123643279075623
4,17,JTW (Japan in Today's World,정치외교학과,학부,2010,/partner/expReport.asp?id=4720&page=1&bgbn=R,1,0.5385949611663818
5,16,큐슈대학 (ATW) Summer Program,정치외교학과,학부,2010,/partner/expReport.asp?id=4477&page=1&bgbn=R,0,0.43388208746910095
6,15,후쿠오카에서의 1년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3889&page=1&bgbn=R,0,0.645369291305542
7,14,JTW (Japan in Today's World),경영학과,학부,2009,/partner/expReport.asp?id=3757&page=1&bgbn=R,1,0.5515590906143188
8,13,Japan in Today's world,경영학과,학부,2009,/partner/expReport.asp?id=3732&page=1&bgbn=R,1,0.5123643279075623
9,12,Japan in Today's World,환경공학과,학부,2008-2009,/partner/expReport.asp?id=3663&page=1&bgbn=R,1,0.5123643279075623
10,11,"망설이지 말고 가고 보자,,",기계공학과,학부,2006,/partner/expReport.asp?id=2182&page=2&bgbn=R,0,0.8336829543113708
11,10,큐슈대학 파견 보고서,주거환경학과,학부,2006,/partner/expReport.asp?id=2173&page=2&bgbn=R,0,0.5199393033981323
12,9,왜 일본인가.,신문방송학과,학부,2005-06,/partner/expReport.asp?id=2111&page=2&bgbn=R,0,0.15082533657550812
13,8,큐슈대학에서,법학,학부,2005,/partner/expReport.asp?id=1774&page=2&bgbn=R,0,0.2532028257846832
14,7,규슈대학을 다녀와서,,학부,2004,/partner/expReport.asp?id=1520&page=2&bgbn=R,0,0.545533299446106
15,6,경험보고서,생활과학대학,학부,2004-2005,/partner/expReport.asp?id=1490&page=2&bgbn=R,0,0.6995068192481995
16,5,규슈대 파견 경험 보고서,법학과,학부,2003-2004,/partner/expReport.asp?id=1240&page=2&bgbn=R,0,0.6136277318000793
17,4,2002년 큐슈대학 교환학생 파견보고서,생활과학부,학부,2002,/partner/expReport.asp?id=812&page=2&bgbn=R,0,0.5274935960769653
18,3,Kyushu Univ. - 오영민,상경계열,학부,2001,/partner/expReport.asp?id=506&page=2&bgbn=R,1,0.6234971284866333
19,2,Kyushu Univ. - 김기원,중어중문학전공,학부,2000-2001,/partner/expReport.asp?id=446&page=2&bgbn=R,0,0.5001710653305054
20,1,Kyushu Univ.-김태훈,사회환경시스템공학부,학부,2000-2001,/partner/expReport.asp?id=245&page=3&bgbn=R,1,0.5615655183792114
