,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,41,너무너무너무 추웠던 몬트리올,경영학과,학부,2020,/partner/expReport.asp?id=16664&page=1&bgbn=R,1,0.1565837562084198
1,40,맥길대학교의 한학기,국제통상,학부,2020,/partner/expReport.asp?id=16474&page=1&bgbn=R,1,0.6482235193252563
2,39,맥길에서의 한 학기,언더우드학부 국제학과,학부,2019,/partner/expReport.asp?id=15894&page=1&bgbn=R,0,0.645369291305542
3,38,맥길에서의 겨울,생화학과,학부,2019,/partner/expReport.asp?id=15835&page=1&bgbn=R,1,0.5861557722091675
4,37,Le semestre a Montreal,불어불문학과,학부,2017,/partner/expReport.asp?id=14875&page=1&bgbn=R,0,0.4899306297302246
5,36,몬트리올에서,중어중문학과,학부,2017,/partner/expReport.asp?id=14714&page=1&bgbn=R,1,0.30626702308654785
6,35,매일매일 그리운 몬트리올과 맥길,언론홍보영상학부,학부,2017,/partner/expReport.asp?id=14704&page=1&bgbn=R,1,0.853199303150177
7,34,"Bonjour, hi.","응용통계, 심리",학부,2017,/partner/expReport.asp?id=14547&page=1&bgbn=R,1,0.4899306297302246
8,33,몬트리올 맥길대학교!!!,사회학과,학부,2017,/partner/expReport.asp?id=14407&page=1&bgbn=R,1,0.6323243379592896
9,32,맥길대학교의 한학기,경영학과,학부,2017,/partner/expReport.asp?id=14398&page=1&bgbn=R,1,0.6482235193252563
10,31,"짧으면서도 길게 느껴졌던, 설렘과 행복 동시에 아쉬움까지 남은 알찼던 몬트리올에서의 교환생활",문화인류학과,학부,2016,/partner/expReport.asp?id=14314&page=2&bgbn=R,1,0.9599090814590454
11,30,McGill 에서의 한 학기,영어영문학과,학부,2017,/partner/expReport.asp?id=14074&page=2&bgbn=R,0,0.645369291305542
12,29,끝나지 않은 나의 겨울,불어불문학과,학부,2017,/partner/expReport.asp?id=13984&page=2&bgbn=R,1,0.6706463098526001
13,28,몬트리올의 겨울과 함께한 한학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13304&page=2&bgbn=R,1,0.6032595634460449
14,27,맥길대학교에서의 한 학기,행정학과,학부,2016,/partner/expReport.asp?id=13163&page=2&bgbn=R,0,0.7261490821838379
15,26,맥길대학교에서의 한 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13080&page=2&bgbn=R,0,0.7261490821838379
16,25,맥길대학교 교환학생,영어영문학과,학부,2016,/partner/expReport.asp?id=13053&page=2&bgbn=R,0,0.6482235193252563
17,24,몬트리올 맥길대학교에서의 한학기,생명공학과,학부,2016,/partner/expReport.asp?id=13042&page=2&bgbn=R,1,0.7210065126419067
18,23,몬트리올과 맥길,노어노문학과,학부,2016,/partner/expReport.asp?id=12975&page=2&bgbn=R,1,0.48335328698158264
19,22,맥길대학교 교환학생,건축공학과,학부,2016,/partner/expReport.asp?id=12864&page=2&bgbn=R,0,0.6482235193252563
20,21,몬트리올에서의 두 학기,정치외교학과,학부,2008-2009,/partner/expReport.asp?id=3908&page=3&bgbn=R,1,0.7214052081108093
21,20,멕길과 함께한 1년,경영학과,학부,2008-2009,/partner/expReport.asp?id=3708&page=3&bgbn=R,0,0.48335328698158264
22,19,Mazed in Montreal,정치외교학과,학부,2007,/partner/expReport.asp?id=3344&page=3&bgbn=R,1,0.4831991493701935
23,18,Bienvenue a Montreal!,정치외교학과,학부,2007-2008,/partner/expReport.asp?id=3264&page=3&bgbn=R,1,0.4899306297302246
24,17,잊지못할 mcgill 에서의 한 학기,영어영문학과,학부,2007,/partner/expReport.asp?id=2711&page=3&bgbn=R,1,0.9082924127578735
25,16,Je me souvien,경제학과,학부,2007,/partner/expReport.asp?id=2568&page=3&bgbn=R,1,0.4831991493701935
26,15,"매력적인 도시 Montreal, 그리고 McGill",영어영문학과,학부,2006,/partner/expReport.asp?id=2476&page=3&bgbn=R,1,0.8971834778785706
27,14,Mcgill University,의예과,학부,2006,/partner/expReport.asp?id=2378&page=3&bgbn=R,0,0.48335328698158264
28,13,"McGill University, 후회없는 선택",경영학과,학부,2005-2006,/partner/expReport.asp?id=2021&page=3&bgbn=R,1,0.7732294797897339
29,12,자유롭고 독립적임 삶을 꿈꾼다면 몬트리올:>,경영학과,학부,2005-2006,/partner/expReport.asp?id=2015&page=3&bgbn=R,1,0.9541476964950562
30,11,McGill에서의 소중한 시간,신문방송학과,학부,2006,/partner/expReport.asp?id=2006&page=4&bgbn=R,0,0.7641298770904541
31,10,McGill University를 다녀와서,상경계열,학부,2005,/partner/expReport.asp?id=1560&page=4&bgbn=R,1,0.5858523845672607
32,9,맥길 이모저모^^,사회학전공,학부,2003-2004,/partner/expReport.asp?id=1201&page=4&bgbn=R,1,0.4831991493701935
33,8,McGill Univ. - 정혜인,불어불문학전공,학부,2002-2003,/partner/expReport.asp?id=987&page=4&bgbn=R,0,0.5001710653305054
34,7,McGill,경제학전공,학부,2002-2003,/partner/expReport.asp?id=965&page=4&bgbn=R,1,0.47254469990730286
