,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,31,여러모로 잊지 못할 Temple University에서의 한 학기!,국어국문학과,학부,2019,/partner/expReport.asp?id=16408&page=1&bgbn=R,1,0.8292487859725952
1,30,"Go, Owls! Temple 안에서 빛났던 2019년",경영학과,학부,2019,/partner/expReport.asp?id=16273&page=1&bgbn=R,0,0.6607533693313599
2,29,TU 에서의 한학기,생활디자인학과,학부,2019,/partner/expReport.asp?id=16265&page=1&bgbn=R,1,0.645369291305542
3,28,미국 동부에서의 한 학기!,경영학과,학부,2019,/partner/expReport.asp?id=16093&page=1&bgbn=R,1,0.7655723094940186
4,27,템플대학교에서의 1년,국제관계학,학부,2018-2019,/partner/expReport.asp?id=15630&page=1&bgbn=R,0,0.7261490821838379
5,26,Temple university,CDM,학부,2018,/partner/expReport.asp?id=15227&page=1&bgbn=R,1,0.48335328698158264
6,25,Temple University 에서의 한 학기,경영학과,학부,2018,/partner/expReport.asp?id=15222&page=1&bgbn=R,1,0.6468037962913513
7,24,Temple University에서의 가을학기,CTM,학부,2017,/partner/expReport.asp?id=14552&page=1&bgbn=R,1,0.8290122747421265
8,23,Temple University 에서의 후회없는 교환 생활,UIC_CTM/경영학과,학부,2017,/partner/expReport.asp?id=14456&page=1&bgbn=R,1,0.8130889534950256
9,22,Temple University에서의 가을 학기,사학과/경영학과,학부,2017,/partner/expReport.asp?id=14439&page=1&bgbn=R,0,0.8290122747421265
10,21,Temple에서의 가을학기,화학과,학부,2016,/partner/expReport.asp?id=13757&page=2&bgbn=R,1,0.8292343616485596
11,20,Temple을 선택해야 하는 이유!,언론홍보영상학부,학부,2016,/partner/expReport.asp?id=13663&page=2&bgbn=R,1,0.4236435294151306
12,19,temple university,경영학과,학부,2016,/partner/expReport.asp?id=13618&page=2&bgbn=R,0,0.48335328698158264
13,18,Temple University에서의 봄학기,경영학과,학부,2016,/partner/expReport.asp?id=13237&page=2&bgbn=R,1,0.7559211850166321
14,17,Temple University,경영학과,학부,2015,/partner/expReport.asp?id=12784&page=2&bgbn=R,0,0.48335328698158264
15,16,Temple University 후기,경영학과,학부,2015,/partner/expReport.asp?id=12677&page=2&bgbn=R,0,0.44747495651245117
16,15,Philly에서 바쁘지만 여유로웠던 한학기,경제학과,학부,2015,/partner/expReport.asp?id=12523&page=2&bgbn=R,1,0.44706934690475464
17,14,Temple University에서의 1년,영어영문학과,학부,2014-2015,/partner/expReport.asp?id=11959&page=2&bgbn=R,0,0.6468037962913513
18,13,Temple University에서의 한학기,아시아학부,학부,2014,/partner/expReport.asp?id=10683&page=2&bgbn=R,1,0.6468037962913513
19,12,템플대학교에서의 가을학기!,경영학과,학부,2014,/partner/expReport.asp?id=8624&page=2&bgbn=R,1,0.8436455130577087
20,11,Temple University에서의 봄 학기,행정학과,학부,2014,/partner/expReport.asp?id=7177&page=3&bgbn=R,1,0.7559211850166321
21,10,Temple University 에서의 봄학기,경제학과,학부,2014,/partner/expReport.asp?id=7137&page=3&bgbn=R,1,0.7559211850166321
22,9,Temple과 함께한 행복했던 한학기,경제힉과,학부,2014,/partner/expReport.asp?id=7048&page=3&bgbn=R,1,0.847922146320343
23,8,Temple university에서의 봄학기,정보산업공학과,학부,2014,/partner/expReport.asp?id=7043&page=3&bgbn=R,1,0.7559211850166321
24,7,템플대학교 소개,신문방송학과,학부,2013,/partner/expReport.asp?id=6405&page=3&bgbn=R,0,0.7019795179367065
25,6,Temple University,신문방송학과,학부,2013,/partner/expReport.asp?id=6385&page=3&bgbn=R,0,0.48335328698158264
26,5,Temple University에서의 1년,경영학과,학부,2012,/partner/expReport.asp?id=6056&page=3&bgbn=R,0,0.6468037962913513
27,4,잊을수 없었던 한 학기,중어중문,학부,2012,/partner/expReport.asp?id=5932&page=3&bgbn=R,1,0.9120679497718811
28,3,Spring 2012 at Temple University,경제학과,학부,2012,/partner/expReport.asp?id=5929&page=3&bgbn=R,1,0.5001710653305054
29,2,좋은 기억으로 남은 Temple University,경영학과,학부,2010-2011,/partner/expReport.asp?id=4872&page=3&bgbn=R,1,0.8603476285934448
30,1,Temple University in Philadelphia,경제학과,학부,2010,/partner/expReport.asp?id=4631&page=4&bgbn=R,1,0.4899306297302246
