,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,19,Sweet home Alabama :D,환경공학,학부,2020,/partner/expReport.asp?id=16489&page=1&bgbn=R,1,0.5122702717781067
1,18,알라바마에서의 교환학생,심리학과,학부,2016,/partner/expReport.asp?id=13885&page=1&bgbn=R,0,0.731432318687439
2,17,ROLL TIDE!,전기전자공학부,학부,2016,/partner/expReport.asp?id=13517&page=1&bgbn=R,1,0.515648603439331
3,16,"Roll Tide, Roll! UA에서의 한 학기",전기전자공학부,학부,2016,/partner/expReport.asp?id=12853&page=1&bgbn=R,1,0.6647841930389404
4,15,UA에서의 한학기,영어영문학과,학부,2015,/partner/expReport.asp?id=12775&page=1&bgbn=R,1,0.731432318687439
5,14,Roll Tide!,문헌정보학과,학부,2015,/partner/expReport.asp?id=12460&page=1&bgbn=R,1,0.515648603439331
6,13,Sweet home Alabama !,식품영양학과/경영학과,학부,2013,/partner/expReport.asp?id=6946&page=1&bgbn=R,1,0.5123575925827026
7,12,Sweet Home Alabama!,건축학과,학부,2011-2012,/partner/expReport.asp?id=6342&page=1&bgbn=R,1,0.5123575925827026
8,11,The most precious memory in my life in Sweet Home Alabama,기계공학과,학부,2010-2011,/partner/expReport.asp?id=4876&page=1&bgbn=R,1,0.5248868465423584
9,10,sweet alabama,경영학과,학부,2009-2010,/partner/expReport.asp?id=4615&page=1&bgbn=R,0,0.5230967998504639
10,9,행복했던 그곳에서의 한학기 U of Alabama,문헌정보학/경영,학부,2008,/partner/expReport.asp?id=3847&page=2&bgbn=R,1,0.8764770030975342
11,8,잊을 수 없는 추억 - The University of Alabama.,컴퓨터 산업공학,학부,2008,/partner/expReport.asp?id=3356&page=2&bgbn=R,1,0.8702910542488098
12,7,소중한 경험 in UA,식품영양학과,학부,2006,/partner/expReport.asp?id=2443&page=2&bgbn=R,1,0.7307024002075195
13,6,알라바마에서의 즐거웠던 한학기,경제학전공,학부,2004,/partner/expReport.asp?id=1390&page=2&bgbn=R,1,0.9172285795211792
14,5,U of Alabama,경영학전공,학부,2004,/partner/expReport.asp?id=1170&page=2&bgbn=R,1,0.515648603439331
15,4,멀고먼 알라바마에서의 1년,생명공학전공,학부,2002-2003,/partner/expReport.asp?id=891&page=2&bgbn=R,1,0.43997901678085327
16,3,U of Alabama - 주용진,세라믹공학전공,학부,2001,/partner/expReport.asp?id=391&page=2&bgbn=R,1,0.529666006565094
17,2,U of Alabama - 김민지,인문학부,학부,2001,/partner/expReport.asp?id=365&page=2&bgbn=R,1,0.5122702717781067
18,1,U of Alabama - 곽경미,신문방송학과,학부,2001,/partner/expReport.asp?id=363&page=2&bgbn=R,1,0.5122702717781067
