,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,37,절강사범대학교에서의 즐거운 한 학기,영어영문학과,학부,2016,/partner/expReport.asp?id=13578&page=1&bgbn=R,1,0.9077134728431702
1,36,절강대에서 즐거웠던 한 학기,경영학과,학부,2016,/partner/expReport.asp?id=13217&page=1&bgbn=R,1,0.8946545124053955
2,35,절강대학교(즈진강캠퍼스)에서의 한학기,중어중문학과,학부,2015,/partner/expReport.asp?id=12207&page=1&bgbn=R,1,0.8182653188705444
3,34,항주 절강대학교 교환,아시아학부,학부,2015,/partner/expReport.asp?id=12101&page=1&bgbn=R,0,0.5768918991088867
4,33,항주 절강대학교에서의 1년,보건행정학과,학부,2014-2015,/partner/expReport.asp?id=12090&page=1&bgbn=R,0,0.7210065126419067
5,32,짧지만 길었던 절강대학교에서의 한 학기.,신학과,학부,2014,/partner/expReport.asp?id=8631&page=1&bgbn=R,1,0.8417209386825562
6,31,한 가을의 꿈 같았던 절사대에서의 한 학기,중어중문학/문화인류학,학부,2013,/partner/expReport.asp?id=6980&page=1&bgbn=R,1,0.9517655968666077
7,30,중국의 맨 얼굴을 엿보게 해 준 진화에서의 4개월,중어중문학과,학부,2013,/partner/expReport.asp?id=6518&page=1&bgbn=R,1,0.6639304757118225
8,29,절강사범대학교에서의 1년,중어중문학과,학부,2011,/partner/expReport.asp?id=5320&page=1&bgbn=R,0,0.7210065126419067
9,28,절강사범대학교,중어중문학과,학부,2011,/partner/expReport.asp?id=5062&page=1&bgbn=R,1,0.5612130761146545
10,27,중국 절강 사범대학교,교육학과,학부,2009,/partner/expReport.asp?id=3690&page=2&bgbn=R,1,0.5140571594238281
11,26,여유와 정이 가득한 절사대,행정학과,학부,2008-2009,/partner/expReport.asp?id=3637&page=2&bgbn=R,1,0.7955367565155029
12,25,중국 학생들의 따뜻한 정이 있는 곳,중어중문학과,학부,2008,/partner/expReport.asp?id=3376&page=2&bgbn=R,1,0.8825269341468811
13,24,An Exchange Student to China,GSIS,대학원,2006,/partner/expReport.asp?id=2770&page=2&bgbn=R,0,0.5001710653305054
14,23,따듯한 정이 있는 곳,중어중문학과,학부,2007,/partner/expReport.asp?id=2736&page=2&bgbn=R,1,0.6846315264701843
15,22,"여유로움, 절강사범대학 ^^",경영학과,학부,2007,/partner/expReport.asp?id=2649&page=2&bgbn=R,1,0.7583900690078735
16,21,중국과의 특별한 인연을 만들어준 절강사범대학,중어중문학과,학부,2006,/partner/expReport.asp?id=2538&page=2&bgbn=R,1,0.7682317495346069
17,20,아름다운 절강사범대학교,중어중문학과,학부,2006,/partner/expReport.asp?id=2376&page=2&bgbn=R,1,0.8926504850387573
18,19,진짜 중국을 경험하고 싶다면...,정치외교학과,학부,2005,/partner/expReport.asp?id=2167&page=2&bgbn=R,1,0.5358463525772095
19,18,"사람 냄새나는 그곳, 절강사범대학교",중어중문학과,학부,2006,/partner/expReport.asp?id=2110&page=2&bgbn=R,0,0.8385334610939026
20,17,"real china, 그리고 교환학생",중어중문학전공,학부,2006,/partner/expReport.asp?id=2088&page=3&bgbn=R,1,0.630216121673584
21,16,절강사범대학 ☆,국어국문학과,학부,2006,/partner/expReport.asp?id=2078&page=3&bgbn=R,1,0.44793692231178284
22,15,"평화의 도시, 진화(절강사범대)로 오세요",사회과학계열,학부,2005-2006,/partner/expReport.asp?id=1930&page=3&bgbn=R,1,0.6192041635513306
23,14,낭만과 별이 있는 곳,중어중문학과,학부,2005-2006,/partner/expReport.asp?id=1864&page=3&bgbn=R,0,0.8123538494110107
24,13,경험보고서-절강사범대학,중어중문학과,학부,2005,/partner/expReport.asp?id=1753&page=3&bgbn=R,0,0.6703923940658569
25,12,자유를 원하는자 떠나라,중어중문학과,학부,2005,/partner/expReport.asp?id=1700&page=3&bgbn=R,1,0.745221734046936
26,11,금화에서의 한 학기,중어중문학전공,학부,2004,/partner/expReport.asp?id=1502&page=3&bgbn=R,1,0.645369291305542
27,10,경험보고서,중어중문학전공,학부,2004,/partner/expReport.asp?id=1493&page=3&bgbn=R,0,0.6995068192481995
28,9,경험 보고서,중어중문학전공,학부,2004,/partner/expReport.asp?id=1415&page=3&bgbn=R,1,0.6995068192481995
29,8,절강사범대학,정치외교학과,학부,2004,/partner/expReport.asp?id=1338&page=3&bgbn=R,1,0.4601812958717346
30,7,절강사범대,행정학과,학부,2003,/partner/expReport.asp?id=1308&page=4&bgbn=R,0,0.48335328698158264
31,6,중국을 사랑하게 해준 절강사범대학에서의 생활,정치외교학과,학부,2003,/partner/expReport.asp?id=1221&page=4&bgbn=R,1,0.7376587390899658
32,5,경험보고서-중국 절강사범대학,중어중문학전공,학부,2003,/partner/expReport.asp?id=1144&page=4&bgbn=R,0,0.5676767230033875
33,4,절강사범대학 - 최혜영,인문학부,학부,2002-2003,/partner/expReport.asp?id=972&page=4&bgbn=R,1,0.4371531903743744
34,3,절강사범대학교,인문학부,학부,2002,/partner/expReport.asp?id=776&page=4&bgbn=R,1,0.5612130761146545
35,2,Zhejiang Normal Univ.-박효정,중어중문학전공,학부,2000,/partner/expReport.asp?id=264&page=4&bgbn=R,1,0.5001710653305054
36,1,Zhejiang Normal Univ.-이세정,중어중문학전공,학부,2000,/partner/expReport.asp?id=246&page=4&bgbn=R,1,0.5001710653305054
