,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,31,잊지못할 경험 MSU,지구시스템과학과,학부,2016,/partner/expReport.asp?id=13004&page=1&bgbn=R,0,0.916818380355835
1,30,2016 montana state university spring semester,화공생명공학과,학부,2016,/partner/expReport.asp?id=12908&page=1&bgbn=R,0,0.5139521360397339
2,29,보즈먼 생활 꿀팁.,실내건축학과,학부,2016,/partner/expReport.asp?id=12887&page=1&bgbn=R,1,0.372655987739563
3,28,눈물나도록 그리운! 나만 알고싶은!! MSU,도시공학과,학부,2015,/partner/expReport.asp?id=12408&page=1&bgbn=R,0,0.8650811910629272
4,27,잊지 못할 소중한 추억을 쌓을 수 있었던 Bozeman에서의 1년,응용통계학과,학부,2015,/partner/expReport.asp?id=12379&page=1&bgbn=R,1,0.8875835537910461
5,26,좋은 추억을 남겨준 MSU,영어영문학과,학부,2014,/partner/expReport.asp?id=8578&page=1&bgbn=R,1,0.9006216526031494
6,25,montana state university,교육학과,학부,2014,/partner/expReport.asp?id=7504&page=1&bgbn=R,1,0.515648603439331
7,24,평온한 자연속의 MSU,수학과,학부,2012,/partner/expReport.asp?id=6172&page=1&bgbn=R,1,0.8306876420974731
8,23,"한적하고 편안한 마을, 몬타나",경제학부,학부,2012,/partner/expReport.asp?id=6031&page=1&bgbn=R,1,0.7639932632446289
9,22,다양한 경험이 가능한 MSU,응용통계학과,학부,2012,/partner/expReport.asp?id=6005&page=1&bgbn=R,0,0.8561117649078369
10,21,더 없이 소중한 추억을 선물해 준 MSU,보건행정학과,학부,2011-2012,/partner/expReport.asp?id=5574&page=2&bgbn=R,0,0.9138283729553223
11,20,아름다운 자연환경과 아름다운 사람들을 만날 수 있는 곳.,정치외교학과,학부,2011,/partner/expReport.asp?id=5466&page=2&bgbn=R,1,0.9805001020431519
12,19,"영어 공부, 그 이상의 경험 감동.",경영학과,학부,2011,/partner/expReport.asp?id=5314&page=2&bgbn=R,1,0.7031349539756775
13,18,한국에서는 절대 경험 못할 추억,행정,학부,2011,/partner/expReport.asp?id=5252&page=2&bgbn=R,0,0.6473202705383301
14,17,잊지못할추억MSU,경영학과,학부,2009,/partner/expReport.asp?id=3993&page=2&bgbn=R,0,0.8861239552497864
15,16,자연의 아름다움 그리고 순수한 사람들,응용통계학과,학부,2009,/partner/expReport.asp?id=3749&page=2&bgbn=R,1,0.8282798528671265
16,15,한학기? 너무 부족한 시간.,화학공학과,학부,2008,/partner/expReport.asp?id=3674&page=2&bgbn=R,0,0.06425529718399048
17,14,"그리움이 된 시간들, MSU에서의 1년",영어영문학과,학부,2008,/partner/expReport.asp?id=3400&page=2&bgbn=R,1,0.8683500289916992
18,13,좋은 사람들과의 잊을 수 없는 추억..,영어영문학과,학부,2008,/partner/expReport.asp?id=3391&page=2&bgbn=R,1,0.920468807220459
19,12,잊지못할 최고의 시간들,화학공학,학부,2007-2008,/partner/expReport.asp?id=3078&page=2&bgbn=R,1,0.8823585510253906
20,11,몬타나에서의 일년,생화학과,학부,2006-2007,/partner/expReport.asp?id=2573&page=3&bgbn=R,1,0.727751612663269
21,10,즐거웠던 MSU에서의 한 학기,교육학과,학부,2006,/partner/expReport.asp?id=2030&page=3&bgbn=R,1,0.8622156381607056
22,9,MSU에서의 일년,경영학과,학부,2005,/partner/expReport.asp?id=1950&page=3&bgbn=R,1,0.727751612663269
23,8,MSU 경험보고서,생명과학,학부,2004-2005,/partner/expReport.asp?id=1539&page=3&bgbn=R,0,0.6901764869689941
24,7,경험보고서,컴퓨터·산업공학전공,학부,2003-2004,/partner/expReport.asp?id=1182&page=3&bgbn=R,1,0.7555708289146423
25,6,탁월한 선택~ MSU,건축공학전공,학부,2004,/partner/expReport.asp?id=1165&page=3&bgbn=R,1,0.8714736104011536
26,5,MSU를 다녀와서..,컴퓨터·산업공학전공,학부,2003,/partner/expReport.asp?id=1054&page=3&bgbn=R,0,0.7333544492721558
27,4,경험보고서...,건축공학전공,학부,2003,/partner/expReport.asp?id=1047&page=3&bgbn=R,1,0.739363968372345
28,3,MSU,인문학부,학부,2002-2003,/partner/expReport.asp?id=841&page=3&bgbn=R,1,0.50729900598526
29,2,경험보고서,전기전자공학전공,학부,2002-2003,/partner/expReport.asp?id=839&page=3&bgbn=R,1,0.7555708289146423
30,1,Montana State Univ. - 이승희,주거환경전공,학부,2001,/partner/expReport.asp?id=583&page=4&bgbn=R,1,0.5139521360397339
