,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,18,다시 돌아가고 싶은 JMU,사회복지학과,학부,2015,/partner/expReport.asp?id=13421&page=1&bgbn=R,1,0.9090685248374939
1,17,JMU에서 소중했던 시간,스포츠레저학과 / 영어영문학과,학부,2015-2016,/partner/expReport.asp?id=12573&page=1&bgbn=R,1,0.43491682410240173
2,16,JMU,영어영문학과/경제학과,학부,2011-2012,/partner/expReport.asp?id=5600&page=1&bgbn=R,0,0.47254469990730286
3,15,James Madison University,심리학,학부,2008,/partner/expReport.asp?id=5066&page=1&bgbn=R,1,0.4831991493701935
4,14,JMU에서 행복했던 9개월,심리학과,학부,2010-2011,/partner/expReport.asp?id=4881&page=1&bgbn=R,1,0.7897403836250305
5,13,JMU에서의 행복했던 1년,교육학과(국문이중),학부,2010,/partner/expReport.asp?id=4666&page=1&bgbn=R,1,0.9011468291282654
6,12,JMU에서의,영어영문,학부,2009,/partner/expReport.asp?id=4027&page=1&bgbn=R,1,0.4263560473918915
7,11,"마음의 고향, 아직도 매일 꿈꾸는 JMU","심리학과,경영학과",학부,2009,/partner/expReport.asp?id=3996&page=1&bgbn=R,1,0.9120554327964783
8,10,JMU에서의 즐거웠던 1년,행정학과 (경영학 이중전공),학부,2008,/partner/expReport.asp?id=3379&page=1&bgbn=R,1,0.899222195148468
9,9,JMU에서의 1년간의 생활,경영학과,학부,2007-2008,/partner/expReport.asp?id=3232&page=1&bgbn=R,0,0.7963109016418457
10,8,잊을 수 없는 JMU에서의 교환학기,경제학과,학부,2007,/partner/expReport.asp?id=3060&page=2&bgbn=R,1,0.8296287059783936
11,7,JMU를 소개합니다!,정치외교학과,학부,2006-2007,/partner/expReport.asp?id=2721&page=2&bgbn=R,1,0.43493762612342834
12,6,"JMU에서의 1년, 결코 짧지 않았던...",교육학과 (영문학 이중전공),학부,2005-2006,/partner/expReport.asp?id=2126&page=2&bgbn=R,1,0.9122466444969177
13,5,unforgettable memories in JMU,정치외교학과,학부,2005,/partner/expReport.asp?id=1964&page=2&bgbn=R,1,0.4899306297302246
14,4,JMU 를 다녀와서,경영학과,학부,2004-2005,/partner/expReport.asp?id=1571&page=2&bgbn=R,0,0.6096329689025879
15,3,아름다웠던 JMU 교환시절을 돌아보며^^,인문학부,학부,2002,/partner/expReport.asp?id=820&page=2&bgbn=R,1,0.953834593296051
16,2,James Madison University를 다녀와서,상경대학,학부,2002,/partner/expReport.asp?id=757&page=2&bgbn=R,1,0.5858541131019592
17,1,제가 1년동안 함께 했던 JMU를 소개합니다.,경영학전공,학부,2002,/partner/expReport.asp?id=712&page=2&bgbn=R,1,0.7680096626281738
