,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,13,"""Green State""의 UVM에서 년을 보낼 수 있어 행운이었다",문화인류학과,학부,2019,/partner/expReport.asp?id=16155&page=1&bgbn=R,1,0.9130517244338989
1,12,university of vermont,경영학과,학부,2016,/partner/expReport.asp?id=12990&page=1&bgbn=R,1,0.515648603439331
2,11,잊지 못할 추억을 선사해준 UVM을 다녀와서,대기과학과,학부,2016,/partner/expReport.asp?id=12937&page=1&bgbn=R,0,0.949230432510376
3,10,아름다운 자연환경과 이색적인 문화,경제학과,학부,2013,/partner/expReport.asp?id=7374&page=1&bgbn=R,1,0.8887806534767151
4,9,2014봄학기 UVM에서의 특별한 경험^^*,응용통계학과,학부,2014,/partner/expReport.asp?id=7302&page=1&bgbn=R,1,0.8548041582107544
5,8,너무나도 짧았던 UVM에서의 한학기,"식품영양학과,경제학과",학부,2013,/partner/expReport.asp?id=6393&page=1&bgbn=R,1,0.9056142568588257
6,7,그리운 UVM!,행정학과,학부,2012-2013,/partner/expReport.asp?id=6388&page=1&bgbn=R,1,0.7133967280387878
7,6,University of Vermont,경제학과,학부,2012,/partner/expReport.asp?id=5622&page=1&bgbn=R,1,0.515648603439331
8,5,Becoming a Vermonter,경제학과,학부,2011,/partner/expReport.asp?id=5522&page=1&bgbn=R,1,0.515648603439331
9,4,"Maple, Green, and UVM",행정학과,학부,2008-2009,/partner/expReport.asp?id=3517&page=1&bgbn=R,1,0.5139521360397339
10,3,UVM,정보산업공학과,학부,2006,/partner/expReport.asp?id=2461&page=2&bgbn=R,0,0.50729900598526
11,2,University of Vermont에서의 한 학기.,심리학과,학부,2006,/partner/expReport.asp?id=2367&page=2&bgbn=R,1,0.697187602519989
12,1,University of Vermont(UVM)을 다녀와서...,경영정보학,학부,2006,/partner/expReport.asp?id=2046&page=2&bgbn=R,1,0.6591320037841797
