,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,10,난징대학교에서의 교환학생 생활,중어중문학과,학부,2019,/partner/expReport.asp?id=16201&page=1&bgbn=R,0,0.6834006309509277
1,9,난징대학교 교환학생 후기,경제학과,학부,2019,/partner/expReport.asp?id=16145&page=1&bgbn=R,0,0.6291218996047974
2,8,난징대학교 교환학생 후기,중어중문학과,학부,2018-2019,/partner/expReport.asp?id=15758&page=1&bgbn=R,0,0.6291218996047974
3,7,남경대학교에서의 교환학생 생활,중어중문학과,학부,2018,/partner/expReport.asp?id=15488&page=1&bgbn=R,0,0.7355153560638428
4,6,난징대학교 교환학생을 마치고,체육교육학과,학부,2018,/partner/expReport.asp?id=15436&page=1&bgbn=R,0,0.5671961903572083
5,5,난징대학교에서 보낸 소중한 일년,문화디자인경영,학부,2018,/partner/expReport.asp?id=15359&page=1&bgbn=R,1,0.7017890810966492
6,4,난징대학교에서의 꿈같은 한 학기,중어중문학과,학부,2018,/partner/expReport.asp?id=14955&page=1&bgbn=R,1,0.8803434371948242
7,3,난징 기억,중어중문학과,학부,2018,/partner/expReport.asp?id=14856&page=1&bgbn=R,1,0.6936895251274109
8,2,난징에서의 한학기,중어중문학과,학부,2017,/partner/expReport.asp?id=14299&page=1&bgbn=R,1,0.731432318687439
9,1,난징생활,언더우드학부 경제학과,학부,2017,/partner/expReport.asp?id=13978&page=1&bgbn=R,0,0.46893104910850525
