,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,91,재밌었던 한학기,아동가족학과,학부,2018,/partner/expReport.asp?id=16669&page=1&bgbn=R,1,0.9103901982307434
1,90,알버타에서의 한 학기,국어국문학과,학부,2018,/partner/expReport.asp?id=15420&page=1&bgbn=R,1,0.731432318687439
2,89,나의 알버타 생활,스포츠응용산업학과,학부,2018,/partner/expReport.asp?id=15385&page=1&bgbn=R,1,0.4346048831939697
3,88,한적했던 앨버타에서의 가을학기,언론홍보영상학과,학부,2018,/partner/expReport.asp?id=15365&page=1&bgbn=R,1,0.8188403844833374
4,87,U of A에서의 한 학기,정치외교학과,학부,2018,/partner/expReport.asp?id=15225&page=1&bgbn=R,1,0.6876720190048218
5,86,University of Alberta - Fall 2017,"International Trade, Finance and Management",대학원,2017,/partner/expReport.asp?id=14650&page=1&bgbn=R,1,0.5139521360397339
6,85,평온했던 알버타에서의 삶,교육학과,학부,2017,/partner/expReport.asp?id=14498&page=1&bgbn=R,1,0.9281682968139648
7,84,에드먼턴에서의 가을 그리고 겨울,영어영문학과,학부,2015,/partner/expReport.asp?id=14323&page=1&bgbn=R,1,0.8815046548843384
8,83,에드먼튼에서의 겨울과 봄,영어영문,학부,2016,/partner/expReport.asp?id=14311&page=1&bgbn=R,1,0.9279559850692749
9,82,에드먼튼에서 보낸 겨울,영어영문학과,학부,2017,/partner/expReport.asp?id=14162&page=1&bgbn=R,1,0.6337150931358337
10,81,Uni,신학과,학부,2016,/partner/expReport.asp?id=13537&page=2&bgbn=R,0,0.50729900598526
11,80,행복한 경험이였던 u of a,전기전자공학부,학부,2016,/partner/expReport.asp?id=13219&page=2&bgbn=R,1,0.9310224056243896
12,79,그리운 UofA,경영학과,학부,2015,/partner/expReport.asp?id=13065&page=2&bgbn=R,1,0.7412612438201904
13,78,"UOA, 2015 가을학기",신소재공학과,학부,2015,/partner/expReport.asp?id=12750&page=2&bgbn=R,0,0.6846463680267334
14,77,2015 -2 University of Alberta,심리학과,학부,2015,/partner/expReport.asp?id=12742&page=2&bgbn=R,0,0.5139521360397339
