,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,18,리츠메칸대학교 교환학생생활,일반대학원 한국합협동과정,대학원,2019,/partner/expReport.asp?id=16365&page=1&bgbn=R,0,0.7140438556671143
1,17,리츠메이칸에서의 1년,신학과,학부,2019,/partner/expReport.asp?id=16202&page=1&bgbn=R,0,0.645369291305542
2,16,"담백하게 아름다운 교토, 그리고 리츠메이칸",컴퓨터과학과,학부,2018,/partner/expReport.asp?id=15355&page=1&bgbn=R,1,0.9560152888298035
3,15,리츠메이칸에서의 소중한 기억,정치외교학과,학부,2015,/partner/expReport.asp?id=12346&page=1&bgbn=R,1,0.8575242757797241
4,14,리츠메이칸 대학교에서 보낸 1년,신문방송학과,학부,2010-2011,/partner/expReport.asp?id=4815&page=1&bgbn=R,0,0.7485181093215942
5,13,리츠메이칸대학교에서의 한 학기,생활디자인학과,학부,2008-2009,/partner/expReport.asp?id=4074&page=1&bgbn=R,1,0.7261490821838379
6,12,리츠메이칸 대학을 다녀와서,컴퓨터과학과,학부,2009,/partner/expReport.asp?id=4003&page=1&bgbn=R,1,0.545533299446106
7,11,"교토에서의 한 학기, 리츠메이칸",기계공학과,학부,2007,/partner/expReport.asp?id=3061&page=1&bgbn=R,1,0.7202319502830505
8,10,리츠메이칸 경험보고서,경영학과,학부,2007,/partner/expReport.asp?id=3055&page=1&bgbn=R,0,0.6353806853294373
9,9,리츠메이칸 경험보고서,국어국문학과,학부,2005,/partner/expReport.asp?id=2277&page=1&bgbn=R,0,0.6353806853294373
10,8,"짦았지만 소중한 경험, 리츠메이칸에서의 한 학기",국어국문학과,학부,2006,/partner/expReport.asp?id=2252&page=2&bgbn=R,1,0.8424358367919922
11,7,리츠메이칸에서의 1년...,건축공학과,학부,2004-2005,/partner/expReport.asp?id=2121&page=2&bgbn=R,1,0.724786639213562
12,6,역사의 도시에서의 1년,신문방송학과,학부,2005,/partner/expReport.asp?id=1996&page=2&bgbn=R,0,0.7502537965774536
13,5,뜻깊었던 교토에서의 1년,,학부,2004,/partner/expReport.asp?id=1518&page=2&bgbn=R,1,0.8508827686309814
14,4,경험보고서,건축공학전공,학부,2003,/partner/expReport.asp?id=1137&page=2&bgbn=R,0,0.6995068192481995
15,3,경험 보고서,중어중문학전공,학부,2003,/partner/expReport.asp?id=1086&page=2&bgbn=R,1,0.6995068192481995
16,2,Ritsumeikan Univ.-김민규,사회과학대학,학부,2002-2003,/partner/expReport.asp?id=905&page=2&bgbn=R,1,0.4899306297302246
17,1,Ritsumeikan Univ.-김장문,국제학대학원,대학원,1998,/partner/expReport.asp?id=31&page=2&bgbn=R,1,0.26322951912879944
