,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,31,매력적인 레이던 네덜란드 생활,글로벌인새대학,학부,2019-2020,/partner/expReport.asp?id=16551&page=1&bgbn=R,1,0.7500166296958923
1,30,Universiteit Leiden - 인생에서 가장 행복했던 한 학기 :),문화인류학과,학부,2019-2020,/partner/expReport.asp?id=16230&page=1&bgbn=R,1,0.9469003081321716
2,29,Leiden University 한학기 파견 경험보고서,경제학과,학부,2019,/partner/expReport.asp?id=16214&page=1&bgbn=R,1,0.6134040355682373
3,28,평화롭고 행복했던 레이던에서의 한 학기,언더우드국제대학 정치외교학,학부,2019,/partner/expReport.asp?id=15826&page=1&bgbn=R,1,0.9568483233451843
4,27,레이든 대학교 교환생활,심리학과,학부,2018,/partner/expReport.asp?id=15367&page=1&bgbn=R,1,0.7616503238677979
5,26,네덜란드 레이든에서의 한 학기,국제학과,학부,2018,/partner/expReport.asp?id=15198&page=1&bgbn=R,1,0.523359477519989
6,25,Dank je wel Leiden :),국제통상학과/ 정치외교학과,학부,2018,/partner/expReport.asp?id=15047&page=1&bgbn=R,1,0.5001710653305054
7,24,평화로웠던 라이덴에서의 1년,언론홍보영상학부/사회학과,학부,2017,/partner/expReport.asp?id=14833&page=1&bgbn=R,0,0.7879835963249207
8,23,Leiden 에서의 한 학기,언론홍보영상학부,학부,2017,/partner/expReport.asp?id=14779&page=1&bgbn=R,0,0.645369291305542
9,22,라이덴 대학에서 한학기,천문우주학과,학부,2017,/partner/expReport.asp?id=14669&page=1&bgbn=R,1,0.34043073654174805
10,21,의미깊었던 네덜란드에서의 1년,언더우드 국제학부 국제학,학부,2017,/partner/expReport.asp?id=14488&page=2&bgbn=R,1,0.8960165977478027
11,20,레이든에서 보낸 6개월 (심리학과),언론홍보영상학부,학부,2017-1,/partner/expReport.asp?id=14332&page=2&bgbn=R,1,0.7362586855888367
12,19,"석양이 내려앉는 도시, Leiden",의공학부,학부,2017,/partner/expReport.asp?id=14128&page=2&bgbn=R,1,0.8239503502845764
13,18,풍경화같은 도시 라이덴,철학과,학부,2015,/partner/expReport.asp?id=12826&page=2&bgbn=R,0,0.7470566630363464
14,17,"많은 것을 배우고 느낀, 네덜란드에서의 한 학기",언더우드국제대학 아시아학부,학부,2015-2016,/partner/expReport.asp?id=12578&page=2&bgbn=R,1,0.7039116621017456
15,16,우중충한 매력의 라이덴,영어영문학과,학부,2015,/partner/expReport.asp?id=12576&page=2&bgbn=R,1,0.7409235835075378
16,15,"지구 반대편 제 2의 고향, LEIDEN",아동가족학과/경영학과,학부,2013,/partner/expReport.asp?id=6676&page=2&bgbn=R,0,0.6625304818153381
17,14,"넓어진 세계, 되찾은 여유, 그리운 추억들 in Leiden",정치외교학과,학부,2012,/partner/expReport.asp?id=6292&page=2&bgbn=R,1,0.8080167770385742
18,13,"Leiden, 벌써 돌아가고 싶은 그곳",행정학과,학부,2012,/partner/expReport.asp?id=6159&page=2&bgbn=R,1,0.7619263529777527
19,12,네덜란드에는 풍차와 치즈만 있는게 아니라구!,정치외교학과,학부,2010-2011,/partner/expReport.asp?id=5112&page=2&bgbn=R,1,0.7554647922515869
20,11,Lekker Lekker Lekker!,영어영문학과,학부,2009,/partner/expReport.asp?id=4148&page=3&bgbn=R,1,0.4899306297302246
21,10,"Dank u wel, Leiden!",심리학과,학부,2008-2009,/partner/expReport.asp?id=3885&page=3&bgbn=R,1,0.5123643279075623
22,9,잊을 수 없는 Leiden에서의 1년,영어영문학과,학부,2007-2008,/partner/expReport.asp?id=3472&page=3&bgbn=R,1,0.8936845064163208
23,8,"동화의 나라, 네덜란드♥",영어영문학과,학부,2007-2008,/partner/expReport.asp?id=3188&page=3&bgbn=R,1,0.5905106067657471
24,7,"Make the Right Choice, Put Yourself in Leiden!",영어영문학과,학부,2007,/partner/expReport.asp?id=3076&page=3&bgbn=R,1,0.5640531182289124
25,6,Leiden. 최고의 선택.,영어영문학과,학부,2006,/partner/expReport.asp?id=2488&page=3&bgbn=R,1,0.8901456594467163
26,5,LEIDEN에 내가 있었다,사회학과,학부,2006,/partner/expReport.asp?id=2268&page=3&bgbn=R,1,0.4154231548309326
27,4,Leiden 대학교 경험 보고서,도시공학전공,학부,2003,/partner/expReport.asp?id=1425&page=3&bgbn=R,0,0.7448160648345947
28,3,라이덴 대학 교환학생 경험 보고서,정치외교학과,학부,2002,/partner/expReport.asp?id=775&page=3&bgbn=R,0,0.5319772362709045
29,2,Leiden Univ.-정다정,인문학부,학부,1999-2000,/partner/expReport.asp?id=226&page=3&bgbn=R,0,0.4899306297302246
30,1,Leiden Univ.-강민아,유럽어문학부,학부,1999-2000,/partner/expReport.asp?id=225&page=4&bgbn=R,0,0.4899306297302246
