,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,13,스루가다이 대학교 경험보고서,문헌정보학과,학부,2012-2013,/partner/expReport.asp?id=6267&page=1&bgbn=R,0,0.7732676267623901
1,12,스루가다이 대학 교환학생 경험보고서,경영학과,학부,2011-2012,/partner/expReport.asp?id=5419&page=1&bgbn=R,0,0.6114629507064819
2,11,또 가고 싶은 수루가다이 대학,수학과,학부,2010,/partner/expReport.asp?id=5217&page=1&bgbn=R,1,0.7818101048469543
3,10,"스루가다이, 그리고 한노",철학과,학부,2010-2011,/partner/expReport.asp?id=4982&page=1&bgbn=R,0,0.5544862747192383
4,9,스루가다이 대학 소개,국어국문학과,학부,2010,/partner/expReport.asp?id=4494&page=1&bgbn=R,0,0.5158907175064087
5,8,수루가다이에서의 한학기,경제학과,학부,2010,/partner/expReport.asp?id=4460&page=1&bgbn=R,1,0.5756670236587524
6,7,스루가다이 대학에서의 1년,국어국문학,학부,2007-2008,/partner/expReport.asp?id=4404&page=1&bgbn=R,0,0.6637247204780579
7,6,수루가다이에서의 인상적이었던 한학기.,역사문화학,학부,2008,/partner/expReport.asp?id=3488&page=1&bgbn=R,1,0.6548447608947754
8,5,많은 것을 배우고 느꼈던 1년.,전기전자,학부,2007,/partner/expReport.asp?id=3039&page=1&bgbn=R,1,0.7100167274475098
9,4,"다시 가고 싶은 곳, 스루가다이 대학",의류환경,학부,2007,/partner/expReport.asp?id=3032&page=1&bgbn=R,1,0.9499236941337585
10,3,내 인생의 끝 밑거름이 되어 줄 일본에서의 1년,경제학과,학부,2006,/partner/expReport.asp?id=2516&page=2&bgbn=R,0,0.8189787268638611
11,2,경험 보고서- 스루가다이에서의 한 학기,경영학과,학부,2006,/partner/expReport.asp?id=2479&page=2&bgbn=R,1,0.7439955472946167
12,1,스루가다이 대학에서의 한 학기:),지구시스템과학과,학부,2006,/partner/expReport.asp?id=2269&page=2&bgbn=R,1,0.7113987803459167
