,No,제목,학과,과정,년도,href,BERT_SCORE,RNN_SCORE
0,15,2017-9 동경대학 경험보고서,사회복지학과,학부,2017,/partner/expReport.asp?id=14705&page=1&bgbn=R,1,0.7679120302200317
1,14,"동경, 그리고 동경외대에서의 봄",의류환경학과,학부,2015,/partner/expReport.asp?id=12348&page=1&bgbn=R,1,0.9171791076660156
2,13,"도쿄 속의 세계, 동경외국어대학",사학/국문,학부,2011-2012,/partner/expReport.asp?id=5760&page=1&bgbn=R,1,0.8407185673713684
3,12,동경외국어대학교 경험보고서,국어국문학과,학부,2009-2010,/partner/expReport.asp?id=4427&page=1&bgbn=R,1,0.8655626177787781
4,11,"동경외국어대학, 그곳에서의 기억",국어국문학과,학부,2009,/partner/expReport.asp?id=4407&page=1&bgbn=R,1,0.9107815027236938
5,10,도쿄외국어대학교 ISEP,국어국문학과,학부,2007-2008,/partner/expReport.asp?id=3868&page=1&bgbn=R,1,0.813591718673706
6,9,도쿄외국어대학 교환학생 경험보고서,국어국문학과,학부,2006,/partner/expReport.asp?id=2511&page=1&bgbn=R,0,0.8017318248748779
7,8,2005-2006 동경외대 교환학생 보고서,국어국문학과,학부,2005-2006,/partner/expReport.asp?id=2235&page=1&bgbn=R,0,0.663917064666748
8,7,동경외국어대학 경험 보고서,국어국문학과,학부,2005,/partner/expReport.asp?id=1969&page=1&bgbn=R,1,0.8131047487258911
9,6,동경외대 교환학생 체험보고서,국어국문,학부,2004,/partner/expReport.asp?id=1644&page=1&bgbn=R,0,0.5152094960212708
10,5,2004 동경외대 교환학생 경험기.,,학부,2004,/partner/expReport.asp?id=1514&page=2&bgbn=R,0,0.49557235836982727
11,4,도쿄에서의 특별한 1년,국어국문학전공,학부,2003-2004,/partner/expReport.asp?id=1364&page=2&bgbn=R,0,0.9000602960586548
12,3,동경외대 2002 가을학기-2003 봄 학기,국어국문학전공,학부,2002-2003,/partner/expReport.asp?id=984&page=2&bgbn=R,1,0.6744616031646729
13,2,Tokyo Univ. of foreign studies - 박종후,인문학부,학부,2000-2001,/partner/expReport.asp?id=427&page=2&bgbn=R,1,0.5188660621643066
14,1,Tokyo Univ.-김려실,국어국문학전공,학부,2000,/partner/expReport.asp?id=169&page=2&bgbn=R,0,0.386193186044693
